,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.3382166922092438,0.6312411427497864,0.19469217956066132,0.41380980610847473,1.0124579668045044,0.2928959131240845,0.3311740458011627,0.8815063238143921,0.24477419257164001
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.39996644854545593,0.8700475692749023,0.26474782824516296,0.423517107963562,0.6277108788490295,0.21451108157634735,0.3099178075790405,0.557656466960907,0.1773560345172882
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.3603927493095398,0.6890829801559448,0.22498543560504913,0.3679206371307373,0.6310955882072449,0.269107848405838,0.3903989791870117,0.6177240610122681,0.19129306077957153
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.36699873208999634,1.0617318153381348,0.2939012348651886,0.3360806703567505,0.5905410051345825,0.18858803808689117,0.28723984956741333,0.6322950720787048,0.19785314798355103
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.3250772953033447,0.5760628581047058,0.2116234004497528,0.33782535791397095,0.5535452365875244,0.17146536707878113,0.28906890749931335,0.6375985741615295,0.22642241418361664
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.31029704213142395,0.5606080889701843,0.1956019401550293,0.3670431673526764,1.0189329385757446,0.22647243738174438,0.3206092119216919,0.7321192026138306,0.2462783008813858
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.398855596780777,0.6349784135818481,0.2055092751979828,0.3014320135116577,0.6557583808898926,0.1889297217130661,0.4707806408405304,0.6363279223442078,0.22627148032188416
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.35532552003860474,0.5359808802604675,0.20161427557468414,0.41936951875686646,0.8281474113464355,0.2608546018600464,0.3551942706108093,0.6105074882507324,0.19930773973464966
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.3110141158103943,0.5404829978942871,0.18383027613162994,0.31384795904159546,0.9529359340667725,0.2349884808063507,0.32204362750053406,0.64821857213974,0.17592787742614746
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.3115750551223755,0.7620282173156738,0.21774008870124817,0.3975929319858551,0.5872073173522949,0.24298129975795746,0.3018004596233368,0.7494081258773804,0.23055127263069153
