,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_loss euclidean,BC_det best_loss dtw,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_eucl euclidean,BC_det best_eucl dtw,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort,BC_det best_dtw euclidean,BC_det best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,0.27118542790412903,0.15411336719989777,0.05980736017227173,3.0256731510162354,-12.315658569335938,0.2412574291229248,0.04598301649093628,0.016323281452059746,2.028649091720581,-12.215826034545898,0.250055730342865,0.1345297247171402,0.06265684217214584,1.7696834802627563,-13.03256893157959
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.2720947861671448,0.11007414758205414,0.06093312427401543,2.222471237182617,-13.296947479248047,0.2166556417942047,0.04025373235344887,0.01606590487062931,1.8600366115570068,-12.774072647094727,0.24624672532081604,0.11345324665307999,0.06294313073158264,2.232917070388794,-13.240052223205566
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,0.27285417914390564,0.15994864702224731,0.05957670137286186,1.9730675220489502,-13.66775894165039,0.20674380660057068,0.04016329348087311,0.01623968407511711,1.906949520111084,-13.33997917175293,0.25639069080352783,0.16685503721237183,0.06201430410146713,2.0701534748077393,-13.606683731079102
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.26688259840011597,0.14919637143611908,0.058200255036354065,1.2699353694915771,-13.140074729919434,0.16329246759414673,0.04392591118812561,0.01714588887989521,1.9804370403289795,-12.14342212677002,0.2562814950942993,0.101776622235775,0.06323190778493881,2.592373847961426,-12.962821006774902
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.2716483771800995,0.23157736659049988,0.06204363331198692,1.9687578678131104,-12.203804969787598,0.19621312618255615,0.12179972231388092,0.021708866581320763,2.221669912338257,-11.428229331970215,0.25526705384254456,0.20079292356967926,0.06174839660525322,1.5753144025802612,-12.635491371154785
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.27130186557769775,0.18502378463745117,0.06286342442035675,1.3677058219909668,-13.631769180297852,0.18710872530937195,0.043831802904605865,0.016896160319447517,1.7983461618423462,-13.13267707824707,0.2166319191455841,0.14303791522979736,0.052751924842596054,1.2096179723739624,-13.658740997314453
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,0.2653452754020691,0.14815795421600342,0.05915707349777222,1.6758729219436646,-14.078527450561523,0.23395822942256927,0.04719265177845955,0.015944447368383408,1.580917477607727,-14.266221046447754,0.26232555508613586,0.10527269542217255,0.06211574748158455,1.015641212463379,-14.117217063903809
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.27330857515335083,0.18662798404693604,0.06024664267897606,1.8486064672470093,-13.679662704467773,0.20213505625724792,0.0629744753241539,0.01785404607653618,1.6180360317230225,-13.701048851013184,0.2563227713108063,0.18879899382591248,0.06218191236257553,1.7772666215896606,-13.88768196105957
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,0.2638033926486969,0.17672163248062134,0.059725552797317505,1.8105697631835938,-13.536362648010254,0.20424966514110565,0.07984574139118195,0.018147438764572144,1.7219815254211426,-13.014955520629883,0.23446135222911835,0.1525045782327652,0.052499670535326004,1.683509349822998,-13.610579490661621
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2730747163295746,0.157277911901474,0.05998428538441658,1.6977474689483643,-13.700836181640625,0.20490117371082306,0.04383282735943794,0.017774833366274834,1.649919867515564,-14.047392845153809,0.25566262006759644,0.17998069524765015,0.06218533217906952,1.225492238998413,-13.933886528015137
