,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,174.93842415595668,126.19277999715678,509.8522290654123,78.89051408561531,32.94841799615378,
PR,263918048.38766605,203178003784.72794,442239431845.65845,2300692417600.971,5.032581882768843,
RF,33.0814845840919,43200520.81746216,816.5590154496869,7.347708011565828e+30,64280.468702761165,
BC_det_best_loss,11269162309.74023,1.5575719025634205e+30,58022583396.40065,108240373.05838996,6597143041426.157,
BC_det_best_eucl,11269162309.74023,1.5575719025634205e+30,58022583396.40065,108240373.05838996,6597143041426.157,
BC_det_best_dtw,11269162309.74023,1.5575719025634205e+30,58022583396.40065,108240373.05838996,6597143041426.157,
BC_nondet_best_loss,9.30118265555751,72.67917410807527,7.59775181207821,3.674545589467884,3.883554412705002,
BC_nondet_best_eucl,7.108000949504708,52.36746782116414,7.4800093061076325,3.383506665542492,4.373512440909193,
BC_nondet_best_dtw,9.007740591632299,88.41085264464866,7.622533421403029,3.533194860773279,3.879148112309024,
GAIL_det_ppo_best_loss,12277.781569689214,35600.58477624531,18689.327573144623,10039.322043694241,3761.647281384808,
GAIL_det_ppo_best_eucl,15755.37816396253,42199.8406608484,17668.707832404736,9941.4179506516,3742.5857507460532,
GAIL_det_ppo_best_dtw,17914.4879135304,33438.761570290044,14628.016662521923,8037.864386917743,3631.474158993374,
GAIL_nondet_ppo_best_loss,74.19094268660699,35.463756954369714,27.32000806116224,19.707655358052886,16.845476507898198,
GAIL_nondet_ppo_best_eucl,18810.14276474494,3118.5752866924217,14432.90427088432,37036.65596566258,33765.10751577838,
GAIL_nondet_ppo_best_dtw,19631.9027356997,160.05516893746173,4618.317457616751,9277.343234081503,12385.008637013787,
BCxGAIL_det_ppo_best_loss,1427.5762267973562,312308247.6250195,60133741729.68619,1788610539644.0251,5777303668715.158,
BCxGAIL_det_ppo_best_eucl,454.3459588048392,2145411889468.1982,84400338406.29854,1.8124691883868925e+30,6162356729754.958,
BCxGAIL_det_ppo_best_dtw,454.3459588048392,2145411889468.1982,84400338406.29854,1.8124691883868925e+30,6162356729754.958,
BCxGAIL_nondet_ppo_best_loss,9.438120929654916,219.6674137037632,23.881368547972556,11.852183103863032,12.285752152765804,
BCxGAIL_nondet_ppo_best_eucl,8.919621999172245,157.35449287214806,17.80345539868577,11.944632547024401,26.556476450791173,
BCxGAIL_nondet_ppo_best_dtw,11.377128049048114,143.64105258837995,17.80242632065137,10.533522172871928,25.85072192940995,
