,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_loss euclidean,BC_nondet best_loss dtw,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_eucl euclidean,BC_nondet best_eucl dtw,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort,BC_nondet best_dtw euclidean,BC_nondet best_dtw dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.42518964409828186,0.7572280168533325,0.21411216259002686,2.2121663093566895,-12.062177658081055,0.44557520747184753,0.5054987668991089,0.16069164872169495,2.408418655395508,-12.57759952545166,0.36919185519218445,0.7702299952507019,0.21740968525409698,1.6564302444458008,-12.999370574951172
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.30494770407676697,0.42685723304748535,0.1566932648420334,1.6470674276351929,-13.512394905090332,0.3377034366130829,0.7108887434005737,0.18517649173736572,2.5526812076568604,-13.262678146362305,0.37799909710884094,0.512043833732605,0.16956934332847595,1.8679298162460327,-13.18694019317627
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.31362175941467285,0.5545176267623901,0.17121826112270355,1.4688347578048706,-13.609594345092773,0.28607457876205444,0.6496471166610718,0.1550416797399521,1.838571310043335,-13.413946151733398,0.3911556899547577,0.5121444463729858,0.20860014855861664,2.220550298690796,-13.13109302520752
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.4208173453807831,0.41947782039642334,0.18442566692829132,2.468065023422241,-12.963754653930664,0.34066909551620483,0.5232161283493042,0.20437078177928925,1.788138508796692,-13.512960433959961,0.42472243309020996,0.5170042514801025,0.15759551525115967,2.3954668045043945,-12.554259300231934
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.36451950669288635,0.7273590564727783,0.20672111213207245,2.033085346221924,-12.827987670898438,0.330793172121048,0.5446749925613403,0.19650523364543915,2.235828161239624,-12.692374229431152,0.34377938508987427,0.7335671186447144,0.2036123126745224,2.569448947906494,-12.642228126525879
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.36353838443756104,0.49261075258255005,0.15033721923828125,1.403552770614624,-13.07833194732666,0.384181946516037,0.7385706305503845,0.24871227145195007,2.0450026988983154,-12.973258018493652,0.4024180471897125,0.6503829956054688,0.25031521916389465,1.7440462112426758,-12.868856430053711
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.34315070509910583,0.6219124794006348,0.17929965257644653,2.2532782554626465,-13.396509170532227,0.37090155482292175,0.5634312629699707,0.18069584667682648,1.897881269454956,-13.119339942932129,0.329330176115036,0.5620686411857605,0.19187265634536743,1.7541172504425049,-13.03792953491211
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.42094331979751587,0.7197427749633789,0.1776898205280304,2.2326135635375977,-12.971357345581055,0.3466472625732422,0.6029359102249146,0.21156655251979828,1.8143802881240845,-13.085288047790527,0.3506166338920593,0.5703914761543274,0.19532088935375214,2.0919129848480225,-12.919519424438477
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.3566957414150238,0.5894726514816284,0.18671584129333496,2.564903736114502,-13.164081573486328,0.334486186504364,0.6156006455421448,0.1936107873916626,2.0503015518188477,-13.055395126342773,0.3673904240131378,0.4426807761192322,0.17115412652492523,1.8218015432357788,-13.70319938659668
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.4594952464103699,0.46794089674949646,0.2097366601228714,1.6426106691360474,-12.727205276489258,0.34077098965644836,0.7691085338592529,0.18507570028305054,1.4705816507339478,-13.460434913635254,0.43190643191337585,0.7169914245605469,0.18282164633274078,1.7795175313949585,-13.212876319885254
10,20.0,0.5287356376647949,0.3448275923728943,0.11414981633424759,0.6566070318222046,0.631428599357605,0.1883060783147812,3.815152168273926,-8.964131355285645,0.5530864000320435,0.8363150358200073,0.29067084193229675,3.5487711429595947,-10.844550132751465,0.652350664138794,0.8984967470169067,0.25316545367240906,3.1336278915405273,-9.032715797424316
11,20.0,0.5977011919021606,0.6436781883239746,0.12551195919513702,0.7976285219192505,0.6602247953414917,0.21826596558094025,4.695250988006592,-7.641752243041992,0.5499247908592224,0.6783432960510254,0.18187759816646576,3.6290531158447266,-9.432514190673828,0.5053431391716003,0.9440866112709045,0.1881532371044159,2.887850046157837,-10.353957176208496
12,20.0,0.6206896305084229,0.3908046782016754,0.14427269995212555,0.5630759000778198,0.688654363155365,0.2097022980451584,4.4619550704956055,-9.680305480957031,0.6276551485061646,1.1184203624725342,0.2038736641407013,4.229209899902344,-9.342754364013672,0.641369104385376,0.814314603805542,0.24767285585403442,3.6247994899749756,-7.898216724395752
13,20.0,0.5747126340866089,0.7586207389831543,0.18443651497364044,0.6733065843582153,0.7889293432235718,0.2598091959953308,3.596653938293457,-8.447327613830566,0.6310418844223022,0.8433668613433838,0.21386480331420898,4.065252780914307,-9.590250015258789,0.8506699800491333,0.817587673664093,0.2522704303264618,4.237528324127197,-7.997348308563232
14,20.0,0.5287356376647949,0.5977011919021606,0.1479720026254654,0.6459119915962219,0.9187198281288147,0.18715624511241913,3.5024309158325195,-9.441457748413086,0.6561218500137329,0.7458550930023193,0.23212796449661255,2.1329212188720703,-10.829233169555664,0.684693455696106,0.9813991785049438,0.2578890025615692,2.7684988975524902,-9.588765144348145
15,20.0,0.6206896305084229,0.5517241954803467,0.1490289270877838,0.7375062704086304,0.7432224750518799,0.20637457072734833,4.4505228996276855,-8.613553047180176,0.5195434093475342,0.7401853203773499,0.21051932871341705,3.29669189453125,-10.618748664855957,0.5872796773910522,0.8084505796432495,0.20256787538528442,2.5977916717529297,-9.510549545288086
16,20.0,0.6896551847457886,0.45977020263671875,0.15140704810619354,0.6683969497680664,0.6718301773071289,0.19779972732067108,4.2020697593688965,-8.742619514465332,0.506494402885437,0.9641768932342529,0.25983384251594543,4.005936622619629,-8.408306121826172,0.6634185314178467,1.035081386566162,0.20753666758537292,4.433017730712891,-7.605250835418701
17,20.0,0.5977011919021606,0.41379308700561523,0.14083760976791382,0.8867002725601196,1.1004233360290527,0.24826081097126007,4.364993095397949,-6.928400993347168,0.6175441741943359,1.324209451675415,0.2566159665584564,2.8013827800750732,-7.889925479888916,0.7480626106262207,0.7017519474029541,0.25285691022872925,4.516540050506592,-8.529754638671875
18,20.0,0.7126436233520508,0.5517241358757019,0.16065530478954315,0.6632468700408936,0.6065031290054321,0.18496322631835938,4.689042091369629,-9.046018600463867,0.530708909034729,0.7655727863311768,0.19641029834747314,3.2277448177337646,-9.284509658813477,0.9599288702011108,1.5425052642822266,0.2824274003505707,4.174065589904785,-8.711774826049805
19,20.0,0.5977011919021606,0.6666666865348816,0.18470075726509094,0.7839052677154541,0.7776711583137512,0.24273011088371277,4.047715663909912,-8.175370216369629,0.651047945022583,1.0508633852005005,0.323404461145401,3.543134927749634,-9.394948959350586,0.7242670059204102,0.7939648032188416,0.22445502877235413,4.385711193084717,-8.318410873413086
20,30.0,0.6896551847457886,0.8965517282485962,0.18390804529190063,0.7661134004592896,1.6827609539031982,0.2799660265445709,5.116567611694336,-5.526391506195068,0.8109891414642334,1.0317895412445068,0.2711459696292877,5.282095909118652,-8.07326602935791,0.8667713403701782,1.2035629749298096,0.24381813406944275,4.3131537437438965,-6.652574062347412
21,30.0,0.8735631704330444,0.7126436233520508,0.17730215191841125,0.8993861675262451,1.2404145002365112,0.2368958741426468,5.1764702796936035,-6.880837440490723,0.9106076955795288,1.0522102117538452,0.27678707242012024,6.558712005615234,-6.180324077606201,0.7834181785583496,0.9041225910186768,0.22962956130504608,5.987354278564453,-6.919113636016846
22,30.0,0.8045977354049683,0.5517241358757019,0.15299247205257416,0.8269401788711548,0.8741223216056824,0.18975169956684113,5.834229946136475,-7.129514217376709,0.7692663669586182,1.1994211673736572,0.3302067220211029,4.367885112762451,-7.831944465637207,0.7936056852340698,0.9399011135101318,0.2595023512840271,7.033351898193359,-7.581027507781982
23,30.0,0.7816091775894165,0.6206896305084229,0.16065531969070435,0.7580337524414062,1.1915699243545532,0.2463788390159607,4.712953567504883,-7.394880294799805,0.7922415733337402,0.8092065453529358,0.23471975326538086,3.6064095497131348,-7.600297927856445,1.0770388841629028,1.2467961311340332,0.27919211983680725,5.826265335083008,-8.391568183898926
24,30.0,0.7126436233520508,0.5977010726928711,0.16250495612621307,0.7847896814346313,1.4435079097747803,0.3279148042201996,4.612237930297852,-6.4545979499816895,0.7671537399291992,0.8960356116294861,0.2558967173099518,5.097384929656982,-8.137957572937012,0.910071849822998,0.7422012090682983,0.22498930990695953,5.487661838531494,-7.700047016143799
25,30.0,0.7356321811676025,0.6436781883239746,0.14347997307777405,1.0452498197555542,2.0639138221740723,0.2535880208015442,6.0234198570251465,-7.914150714874268,0.6509318351745605,1.0584204196929932,0.22793444991111755,5.264196872711182,-7.141233444213867,0.8437936305999756,0.7735040187835693,0.2270033359527588,4.7558135986328125,-8.638777732849121
26,30.0,0.7816091775894165,0.6666666269302368,0.14612235128879547,0.8668475151062012,1.4805364608764648,0.28051215410232544,4.821028709411621,-5.085522651672363,0.696298360824585,1.2742109298706055,0.29290542006492615,3.9320101737976074,-9.34766960144043,0.7861716747283936,0.9616291522979736,0.27783042192459106,5.1901350021362305,-7.189108848571777
27,30.0,0.7356321811676025,0.48275864124298096,0.14215880632400513,0.983698844909668,1.4536188840866089,0.3126582205295563,6.746057510375977,0.12260659039020538,0.6109036207199097,0.6999224424362183,0.22996485233306885,5.961401462554932,-8.584814071655273,0.8081291913986206,0.8504911661148071,0.2230520397424698,5.481716156005859,-6.241885185241699
28,30.0,0.6896551847457886,0.4597700834274292,0.14295151829719543,0.8251134157180786,1.280836582183838,0.2118537873029709,4.470735549926758,-7.571890830993652,0.7227461338043213,1.6048165559768677,0.3358655273914337,5.91820764541626,-6.837223052978516,0.7747606039047241,1.045130729675293,0.33449631929397583,5.478360176086426,-6.2510833740234375
29,30.0,0.8735631704330444,0.8505746126174927,0.17915180325508118,0.8063175678253174,0.8533827066421509,0.23943571746349335,6.866387844085693,-4.794258117675781,0.847707986831665,1.4122018814086914,0.2800765335559845,7.066492557525635,-7.4352521896362305,0.7908295392990112,0.8477885127067566,0.30553704500198364,6.430459499359131,-5.738402366638184
