,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,303.03871462894455,214.80806270169853,97.42145410745904,67.95457762360434,111.5873361547913,
PR,19.204683391572033,4.080058920166453,5.698028039068658,743331818511.2151,5.09448734674474,
RF,886732.8796320143,57645988976297.04,237.0600431741784,15215434354021.36,825.3446958169313,
BC_det_best_loss,2513672.8353764066,1940437768481.4304,7.944513158061378e+27,1426506125583.3901,6.13381989231779e+30,
BC_det_best_eucl,2257346.9695510245,1781166682249.4688,7760758366.76765,1579704426.7221448,316988.6419669684,
BC_det_best_dtw,2257346.9695510245,1781166682249.4688,7760758366.76765,1579704426.7221448,316988.6419669684,
BC_nondet_best_loss,20.89621275299067,69.44655791295408,7.179471947122961,2.215991340447327,4.043276071422528,
BC_nondet_best_eucl,13.244220836590447,29.97989371098532,13.559237211819621,7.635648547924999,14.258986137596235,
BC_nondet_best_dtw,13.450521979115889,29.465249672026186,13.181869677300597,11.510368098577517,3.774627350763877,
GAIL_det_ppo_best_loss,64555.519462348224,101009015.09940395,10744352929298.93,23977943405954.582,46767996700783.9,
GAIL_det_ppo_best_eucl,64555.519462348224,101009015.09940395,10744352929298.93,23977943405954.582,46767996700783.9,
GAIL_det_ppo_best_dtw,105295.24136413622,185312539284.47488,101419663.70515177,16558320665719.74,35354975788219.875,
GAIL_nondet_ppo_best_loss,77.97000746931863,44.026418138661505,42.57467786933575,35.257854985016586,18.1489380302965,
GAIL_nondet_ppo_best_eucl,18827.49307195299,128.02724348993135,3197.979542183553,14846.8981685526,16819.407679929052,
GAIL_nondet_ppo_best_dtw,9384.924769816122,154.57234327047965,2946.35803700466,10731.252486977222,16131.35619126838,
BCxGAIL_det_ppo_best_loss,1054521.573873954,32294020939.639122,197546.6647128771,1189090575.2658627,26053049933.676895,
BCxGAIL_det_ppo_best_eucl,1054521.573873954,32294020939.639122,197546.6647128771,1189090575.2658627,26053049933.676895,
BCxGAIL_det_ppo_best_dtw,1054521.573873954,32294020939.639122,197546.6647128771,1189090575.2658627,26053049933.676895,
BCxGAIL_nondet_ppo_best_loss,25.901441506328496,105.07223122632054,19.026687655871402,10.70489805093107,20.998380359769904,
BCxGAIL_nondet_ppo_best_eucl,27.631589696771297,119.3492460711602,7.598535133686971,12.274840312273012,24.122725285249565,
BCxGAIL_nondet_ppo_best_dtw,29.855409626098762,104.78488081396588,5.821524328864024,9.693000966043854,26.37265513086986,
