,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.31371423602104187,0.40398550033569336,0.12323471903800964,0.33406269550323486,0.5889949798583984,0.1637258380651474,0.4010337293148041,0.7028400301933289,0.15929476916790009
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.38186997175216675,0.6448339223861694,0.1745622307062149,0.36407366394996643,0.5811309814453125,0.15740516781806946,0.3965959846973419,0.4929853677749634,0.1335824728012085
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.4037948250770569,0.9269524812698364,0.17799462378025055,0.37908414006233215,0.5076103210449219,0.14956654608249664,0.3702605068683624,0.7566778659820557,0.2080463320016861
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.37896034121513367,0.6482746601104736,0.15780584514141083,0.2966889441013336,0.5596343278884888,0.1816173940896988,0.2677886486053467,0.4726718068122864,0.16512581706047058
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.36860379576683044,0.6993659138679504,0.15344111621379852,0.3220951557159424,0.5110441446304321,0.16642287373542786,0.4527837932109833,0.6487240791320801,0.18397390842437744
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.31894922256469727,0.7758151292800903,0.19433170557022095,0.29109448194503784,0.775169849395752,0.19377630949020386,0.3773045837879181,0.5985246300697327,0.1704166978597641
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.393935889005661,0.555229663848877,0.15321366488933563,0.37336602807044983,0.5343879461288452,0.18151982128620148,0.34754678606987,0.44950857758522034,0.14015038311481476
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.4974130094051361,0.7131905555725098,0.25119343400001526,0.3513401746749878,0.5678508877754211,0.15863971412181854,0.37837493419647217,0.5572106242179871,0.1719161719083786
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.32280874252319336,0.5927692651748657,0.1899125725030899,0.3795146644115448,0.40926361083984375,0.13233961164951324,0.4277575612068176,0.5607861280441284,0.1666092872619629
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.3314908444881439,0.7833102941513062,0.1774255633354187,0.334513783454895,0.5717192888259888,0.17242033779621124,0.3974132835865021,0.7120797038078308,0.19195692241191864
