,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.3247222304344177,0.2096373736858368,0.07930557429790497,0.1207183301448822,0.014117851853370667,0.0007604882121086121,0.29552650451660156,0.195266991853714,0.08048717677593231
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.22234871983528137,0.20973554253578186,0.0803356021642685,0.1155189722776413,0.014852181077003479,0.0006766305305063725,0.2578542232513428,0.19428883492946625,0.08350011706352234
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.27794018387794495,0.20965811610221863,0.07907668501138687,0.085811085999012,0.007831312716007233,0.0003840464341919869,0.23830321431159973,0.19347542524337769,0.0803191065788269
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.20742827653884888,0.2100798785686493,0.07855559885501862,0.09428510814905167,0.011451400816440582,0.00036589594674296677,0.25045761466026306,0.22256186604499817,0.08192744106054306
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.18006163835525513,0.21018850803375244,0.0790443867444992,0.11261729151010513,0.01415659487247467,0.0005272608832456172,0.2226053774356842,0.22053730487823486,0.08050469309091568
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.18386903405189514,0.20977839827537537,0.0797661766409874,0.11638438701629639,0.013630516827106476,0.0005598441348411143,0.23943457007408142,0.19569867849349976,0.08201146125793457
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.24584022164344788,0.2095841020345688,0.078971728682518,0.09610544145107269,0.04770760238170624,0.0018989378586411476,0.22302590310573578,0.19378119707107544,0.08071158081293106
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.25999346375465393,0.210062175989151,0.07805007696151733,0.09498947113752365,0.03862559050321579,0.001553446869365871,0.23219329118728638,0.1941281259059906,0.08093662559986115
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.2576386332511902,0.21013255417346954,0.07889724522829056,0.1183328926563263,0.01208265870809555,0.0004659045080188662,0.2310849130153656,0.20137108862400055,0.08070113509893417
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.19576510787010193,0.21024927496910095,0.07779901474714279,0.09361543506383896,0.02223643660545349,0.0008801596122793853,0.22828447818756104,0.19987522065639496,0.08175161480903625
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.5944849252700806,0.3177611231803894,0.09116750955581665,0.09864336252212524,0.06732619553804398,0.002952027600258589,0.6165842413902283,0.3400290012359619,0.10196085274219513
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.49169281125068665,0.3170398771762848,0.08972738683223724,0.12656280398368835,0.044667184352874756,0.0017610164359211922,0.515434980392456,0.3388304114341736,0.09329786896705627
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.44683966040611267,0.30249571800231934,0.09405481070280075,0.07372187823057175,0.005966499447822571,0.0003120379406027496,0.47427889704704285,0.3377932906150818,0.1009659469127655
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.4440963566303253,0.31254321336746216,0.09293102473020554,0.12036871165037155,0.03551420196890831,0.0012228002306073904,0.47808387875556946,0.3495723009109497,0.10667379945516586
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.44542744755744934,0.3079967498779297,0.09099048376083374,0.12663647532463074,0.04124307632446289,0.0013566643465310335,0.47401753067970276,0.34199878573417664,0.09696374833583832
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.5541731119155884,0.29507142305374146,0.09339858591556549,0.12932708859443665,0.03470475599169731,0.001619956106878817,0.550836980342865,0.33253246545791626,0.09689442813396454
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.4556092321872711,0.3148408532142639,0.08938545733690262,0.1094934269785881,0.04580562561750412,0.0019245387520641088,0.5098931789398193,0.33810463547706604,0.1053151786327362
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.45371904969215393,0.3163282573223114,0.0864364355802536,0.12797296047210693,0.0350310318171978,0.001962200039997697,0.5146201848983765,0.33935829997062683,0.0981302261352539
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.5132409334182739,0.32685816287994385,0.08852074295282364,0.12761461734771729,0.03116290271282196,0.0010915258899331093,0.516864538192749,0.3185359239578247,0.10430268198251724
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.44913485646247864,0.31435492634773254,0.08792082220315933,0.1179695725440979,0.05063067749142647,0.001179984537884593,0.4864439070224762,0.33981436491012573,0.09154264628887177
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.7351726293563843,0.3111385107040405,0.0918150246143341,0.06502259522676468,0.01202867180109024,0.0006852709921076894,0.702948808670044,0.30296510457992554,0.08905313909053802
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.6853185892105103,0.41392982006073,0.10781934857368469,0.14651499688625336,0.06626167893409729,0.0020314427092671394,0.7327463626861572,0.3425900936126709,0.10905507206916809
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.7259596586227417,0.2979985177516937,0.09066829085350037,0.06010282784700394,0.005298539996147156,0.00029667801572941244,0.6742295026779175,0.4041736423969269,0.10271847248077393
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.6562619209289551,0.40354686975479126,0.137534499168396,0.1313267946243286,0.03250183165073395,0.0016157812206074595,0.7316906452178955,0.373537540435791,0.0999644473195076
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.8072559833526611,0.41092801094055176,0.12096525728702545,0.12387672066688538,0.04761064797639847,0.0019483816577121615,0.8247560262680054,0.3324570059776306,0.10306397825479507
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.7507871389389038,0.3738274574279785,0.10746043920516968,0.143654003739357,0.0835716724395752,0.0024999475572258234,0.73871910572052,0.30838558077812195,0.09900151938199997
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.6994324922561646,0.39785557985305786,0.13007190823554993,0.13112428784370422,0.02978966012597084,0.001881047268398106,0.6703102588653564,0.44061198830604553,0.12744933366775513
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.7157009840011597,0.29325321316719055,0.08940500020980835,0.1128213033080101,0.05201965197920799,0.002395515562966466,0.6847339868545532,0.3985287845134735,0.09395480155944824
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.6391223669052124,0.4034460186958313,0.13728667795658112,0.1428176462650299,0.06376253068447113,0.0018868845654651523,0.7118240594863892,0.28152021765708923,0.10556325316429138
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,0.6906235218048096,0.41198283433914185,0.10799749195575714,0.09390963613986969,0.03402457386255264,0.0011467672884464264,0.8222662210464478,0.39295125007629395,0.11262289434671402
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,0.7807799577713013,0.4870304465293884,0.10112253576517105,0.11815306544303894,0.05327387899160385,0.001912201289087534,0.7710819244384766,0.387861043214798,0.11004235595464706
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,0.7843351364135742,0.503998339176178,0.11836747825145721,0.11772117018699646,0.09985998272895813,0.005855051800608635,0.8098052740097046,0.5016539096832275,0.12379460036754608
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,0.8200210332870483,0.5742486119270325,0.1324644833803177,0.12256757915019989,0.06783794611692429,0.0024737168569117785,0.7894378900527954,0.43318694829940796,0.13047575950622559
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,0.7769320011138916,0.41365930438041687,0.10287650674581528,0.15660813450813293,0.07567212730646133,0.005053028464317322,0.8350750207901001,0.5837824940681458,0.12340324372053146
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,0.7783223390579224,0.5798501968383789,0.11422241479158401,0.11299918591976166,0.05217992514371872,0.002843717811629176,0.7905263900756836,0.3964724540710449,0.10529772192239761
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,0.7841953039169312,0.3830941915512085,0.11689525842666626,0.11876793205738068,0.09101953357458115,0.005330737214535475,0.7813149690628052,0.49038469791412354,0.13330000638961792
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,0.8085273504257202,0.41381964087486267,0.10743392258882523,0.12269794195890427,0.11640311777591705,0.006594666745513678,0.8243540525436401,0.5409897565841675,0.13937239348888397
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,0.7758429050445557,0.3420441150665283,0.09614783525466919,0.11493320763111115,0.09718862175941467,0.0042876675724983215,0.7698477506637573,0.4197765588760376,0.1176217794418335
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,0.7830753326416016,0.3534751236438751,0.09280528873205185,0.1498740166425705,0.08863510936498642,0.004185127094388008,0.7833354473114014,0.47652721405029297,0.10749724507331848
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,0.7996537685394287,0.5767390727996826,0.13168686628341675,0.1243782788515091,0.0394231379032135,0.002512676641345024,0.7860324382781982,0.4649534821510315,0.13183864951133728
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,0.8106762170791626,0.4637249708175659,0.1480613350868225,0.15007908642292023,0.11669356375932693,0.008410698734223843,0.8265033960342407,0.6532245874404907,0.17336174845695496
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,0.8065354824066162,0.4622511565685272,0.1325148493051529,0.11411002278327942,0.10623849183320999,0.0062673962675035,0.8340257406234741,0.6152229309082031,0.16411210596561432
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,0.8031933307647705,0.49247997999191284,0.13965517282485962,0.14917205274105072,0.1269073188304901,0.009871961548924446,0.8041869401931763,0.6425694227218628,0.17215494811534882
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,0.8021863698959351,0.558768630027771,0.15259328484535217,0.11635693907737732,0.11664988100528717,0.008354684337973595,0.8267667293548584,0.651124119758606,0.1757889986038208
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,0.8054457902908325,0.4836464524269104,0.14194540679454803,0.13443925976753235,0.13232694566249847,0.010035143233835697,0.8126167058944702,0.659266471862793,0.17270469665527344
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,0.8629457950592041,0.6224693059921265,0.16832518577575684,0.13713036477565765,0.11271833628416061,0.00837643351405859,0.8806098699569702,0.8446549773216248,0.17835718393325806
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,0.8435084819793701,0.6222416162490845,0.16500893235206604,0.11744696646928787,0.11706287413835526,0.008588384836912155,0.8576177358627319,0.5649381875991821,0.17598038911819458
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,0.8397562503814697,0.5715128183364868,0.15406490862369537,0.14578479528427124,0.11172319203615189,0.007502433378249407,0.8603130578994751,0.718460202217102,0.17221862077713013
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,0.8046286106109619,0.46861404180526733,0.13352425396442413,0.13571594655513763,0.1304384171962738,0.009473348036408424,0.8073501586914062,0.5392652750015259,0.16451199352741241
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,0.8030911684036255,0.4962999224662781,0.13335581123828888,0.11753209680318832,0.1204225942492485,0.006680924911051989,0.8309999704360962,0.6575024127960205,0.16779737174510956
