,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2890581786632538,0.09570661187171936,0.03231246396899223,0.2890581786632538,0.09570661187171936,0.03231246396899223,0.2890581786632538,0.09570661187171936,0.03231246396899223
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.25765976309776306,0.09446153789758682,0.03506004810333252,0.25765976309776306,0.09446153789758682,0.03506004810333252,0.25765976309776306,0.09446153789758682,0.03506004810333252
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.2248331755399704,0.11869321763515472,0.034052543342113495,0.2248331755399704,0.11869321763515472,0.034052543342113495,0.2248331755399704,0.11869321763515472,0.034052543342113495
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.21829912066459656,0.09895681589841843,0.03434845805168152,0.21829912066459656,0.09895681589841843,0.03434845805168152,0.21829912066459656,0.09895681589841843,0.03434845805168152
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.22554555535316467,0.08709195256233215,0.032766517251729965,0.22554555535316467,0.08709195256233215,0.032766517251729965,0.22554555535316467,0.08709195256233215,0.032766517251729965
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.2507747411727905,0.08993138372898102,0.03298359736800194,0.2507747411727905,0.08993138372898102,0.03298359736800194,0.2507747411727905,0.08993138372898102,0.03298359736800194
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.20875540375709534,0.22445128858089447,0.037358496338129044,0.20875540375709534,0.22445128858089447,0.037358496338129044,0.20875540375709534,0.22445128858089447,0.037358496338129044
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.22476685047149658,0.1607569456100464,0.035303421318531036,0.22476685047149658,0.1607569456100464,0.035303421318531036,0.22476685047149658,0.1607569456100464,0.035303421318531036
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.22847208380699158,0.08607166260480881,0.030595047399401665,0.22847208380699158,0.08607166260480881,0.030595047399401665,0.22847208380699158,0.08607166260480881,0.030595047399401665
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.21009357273578644,0.13577216863632202,0.03679189831018448,0.21009357273578644,0.13577216863632202,0.03679189831018448,0.21009357273578644,0.13577216863632202,0.03679189831018448
