,controller config,fot safety,fot comfort,fot mean comfort,GAIL_nondet_ppo best_loss safety,GAIL_nondet_ppo best_loss comfort,GAIL_nondet_ppo best_loss mean comfort,GAIL_nondet_ppo best_loss euclidean,GAIL_nondet_ppo best_loss dtw,GAIL_nondet_ppo best_eucl safety,GAIL_nondet_ppo best_eucl comfort,GAIL_nondet_ppo best_eucl mean comfort,GAIL_nondet_ppo best_eucl euclidean,GAIL_nondet_ppo best_eucl dtw,GAIL_nondet_ppo best_dtw safety,GAIL_nondet_ppo best_dtw comfort,GAIL_nondet_ppo best_dtw mean comfort,GAIL_nondet_ppo best_dtw euclidean,GAIL_nondet_ppo best_dtw dtw
0,0.6000000238418579,0.1953091025352478,0.02132183313369751,0.004530045203864574,-0.07801032066345215,1.0872867107391357,0.32106074690818787,1.854012370109558,-29.562211990356445,0.14517110586166382,0.019454479217529297,0.003995271399617195,1.6037834882736206,-31.102825164794922,0.12169957160949707,0.04713195562362671,0.008586122654378414,1.8550217151641846,-29.971548080444336
1,0.6000000238418579,0.19872063398361206,0.030703604221343994,0.004166525788605213,-0.10477781295776367,1.2037017345428467,0.30138877034187317,1.7499736547470093,-30.103431701660156,0.14596378803253174,0.044909775257110596,0.0049298047088086605,1.6127599477767944,-31.06718635559082,0.11996865272521973,0.027873754501342773,0.008435236290097237,1.8657820224761963,-29.925308227539062
2,0.6000000238418579,0.19872063398361206,0.03411519527435303,0.004763071425259113,-0.05087554454803467,0.8900762796401978,0.28600403666496277,1.945520043373108,-29.25923728942871,0.145579993724823,0.02564406394958496,0.004215891007333994,1.6302026510238647,-30.971477508544922,0.11968159675598145,0.043816447257995605,0.006873955484479666,1.8802307844161987,-29.82994842529297
3,0.6000000238418579,0.19701486825942993,0.051172614097595215,0.004054664634168148,-0.05765354633331299,0.9780060648918152,0.28630465269088745,1.7127407789230347,-30.33824920654297,0.14380520582199097,0.03684091567993164,0.004696565680205822,1.6452471017837524,-30.95489501953125,0.12217766046524048,0.0269315242767334,0.0067382496781647205,1.8934245109558105,-29.824687957763672
4,0.6000000238418579,0.1944562792778015,0.03240936994552612,0.004707144573330879,-0.025970816612243652,1.3548088073730469,0.29997849464416504,1.8203001022338867,-29.91883087158203,0.1458832025527954,0.027365565299987793,0.004526561126112938,1.61720871925354,-30.98379135131836,0.12220621109008789,0.0342257022857666,0.007969117723405361,1.8622431755065918,-29.86934471130371
5,0.6000000238418579,0.1944562792778015,0.02046912908554077,0.0035000655334442854,0.0045435428619384766,1.1341485977172852,0.2895849645137787,1.7215989828109741,-30.325477600097656,0.1457553505897522,0.02748936414718628,0.0037129579577594995,1.6243232488632202,-31.007963180541992,0.12105709314346313,0.032627105712890625,0.008106670342385769,1.8691892623901367,-29.89922523498535
6,0.6000000238418579,0.2004263997077942,0.032409489154815674,0.004297015722841024,-0.13485825061798096,0.852999746799469,0.27515608072280884,1.6611733436584473,-30.48697280883789,0.14455443620681763,0.04198068380355835,0.0045671723783016205,1.619890570640564,-31.040441513061523,0.1225043535232544,0.027448534965515137,0.009159835986793041,1.8694950342178345,-29.908422470092773
7,0.6000000238418579,0.19872063398361206,0.046055495738983154,0.004287689458578825,-0.037085533142089844,0.8942111730575562,0.31743305921554565,1.9274911880493164,-29.3688907623291,0.14568400382995605,0.03559690713882446,0.0048432014882564545,1.5967613458633423,-31.112598419189453,0.12018716335296631,0.034185945987701416,0.007370506878942251,1.849883794784546,-29.976688385009766
8,0.6000000238418579,0.1944562792778015,0.02729213237762451,0.0039614601992070675,-0.0708467960357666,1.125389575958252,0.313888281583786,1.8784925937652588,-29.583477020263672,0.14582324028015137,0.042616307735443115,0.004581882152706385,1.6218072175979614,-31.027589797973633,0.12180805206298828,0.037296175956726074,0.007650811690837145,1.8708281517028809,-29.902088165283203
9,0.6000000238418579,0.1944562792778015,0.023880600929260254,0.00418516481295228,-0.06471621990203857,1.1184955835342407,0.2933512032032013,1.9968730211257935,-29.132408142089844,0.146267831325531,0.024113833904266357,0.004149777349084616,1.6204818487167358,-31.058507919311523,0.12228924036026001,0.026794254779815674,0.007520359940826893,1.8731168508529663,-29.921772003173828
