,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2383939027786255,0.20168328285217285,0.0754266083240509,0.16786597669124603,0.10187472403049469,0.009919815696775913,0.2383939027786255,0.20168328285217285,0.0754266083240509
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.23836785554885864,0.20147378742694855,0.07475055009126663,0.1645279973745346,0.055483490228652954,0.005669490434229374,0.23836785554885864,0.20147378742694855,0.07475055009126663
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.2384326457977295,0.20158731937408447,0.07541221380233765,0.1597205549478531,0.0808580070734024,0.006086457520723343,0.2384326457977295,0.20158731937408447,0.07541221380233765
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.26045161485671997,0.20131638646125793,0.07235603034496307,0.16728916764259338,0.08343951404094696,0.008170941844582558,0.26045161485671997,0.20131638646125793,0.07235603034496307
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.23837295174598694,0.20154279470443726,0.07540050894021988,0.1662255972623825,0.08956430852413177,0.008559942245483398,0.23837295174598694,0.20154279470443726,0.07540050894021988
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.25407639145851135,0.20114067196846008,0.07162229716777802,0.14721906185150146,0.06773150712251663,0.004567761439830065,0.25407639145851135,0.20114067196846008,0.07162229716777802
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.23836272954940796,0.20151196420192719,0.0727846622467041,0.1534031629562378,0.11144514381885529,0.007295683026313782,0.23836272954940796,0.20151196420192719,0.0727846622467041
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.23868513107299805,0.20150884985923767,0.07492949068546295,0.17313022911548615,0.09567544609308243,0.008703661151230335,0.23868513107299805,0.20150884985923767,0.07492949068546295
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.24260053038597107,0.18390190601348877,0.06795576214790344,0.12116014212369919,0.07894083112478256,0.008154815062880516,0.24260053038597107,0.18390190601348877,0.06795576214790344
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2427237331867218,0.1688799262046814,0.06911519169807434,0.16377735137939453,0.0865049660205841,0.00799141637980938,0.2427237331867218,0.1688799262046814,0.06911519169807434
