,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_loss euclidean,BC_det best_loss dtw,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_eucl euclidean,BC_det best_eucl dtw,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort,BC_det best_dtw euclidean,BC_det best_dtw dtw
0,0.6000000238418579,0.1944562792778015,0.039232492446899414,0.005746440030634403,0.23954474925994873,0.007234245538711548,0.0002802796079777181,0.47231248021125793,-33.655296325683594,0.2022203803062439,0.006945580244064331,0.00034306658199056983,0.13298086822032928,-33.95905303955078,0.16210544109344482,0.006948113441467285,0.00039748154813423753,0.3037945032119751,-33.84170150756836
1,0.6000000238418579,0.1944562792778015,0.12281453609466553,0.007792419288307428,0.2395598292350769,0.0026184916496276855,0.00026572286151349545,0.4737069010734558,-33.64667510986328,0.20227956771850586,0.003043830394744873,0.00028791712247766554,0.15442340075969696,-33.94579315185547,0.1621038317680359,0.003178536891937256,0.00037557861651293933,0.320030152797699,-33.82619857788086
2,0.6000000238418579,0.1944562792778015,0.14413654804229736,0.007261122111231089,0.23955321311950684,0.006064057350158691,0.0002762802178040147,0.4861164391040802,-33.638206481933594,0.20227956771850586,0.004100143909454346,0.00033471395727247,0.17631356418132782,-33.94017028808594,0.1619182825088501,0.004966437816619873,0.00035007696715183556,0.3184375464916229,-33.823734283447266
3,0.6000000238418579,0.1944562792778015,0.09211087226867676,0.005704499315470457,0.23955321311950684,0.0056667327880859375,0.00037242675898596644,0.42810115218162537,-33.696250915527344,0.20219576358795166,0.006077587604522705,0.00037376768887043,0.11431115120649338,-33.963165283203125,0.1620948314666748,0.006574451923370361,0.0003951647668145597,0.3408434987068176,-33.816062927246094
4,0.6000000238418579,0.1944562792778015,0.10234546661376953,0.007377640809863806,0.2395462989807129,0.00444638729095459,0.00024535582633689046,0.4841387867927551,-33.61456298828125,0.20219576358795166,0.004450380802154541,0.0003078547306358814,0.19451090693473816,-33.925750732421875,0.16190266609191895,0.004793286323547363,0.0003960519970860332,0.34731364250183105,-33.816646575927734
5,0.6000000238418579,0.1944562792778015,0.0605543851852417,0.005746453069150448,0.2395462989807129,0.0032989680767059326,0.0002952924696728587,0.4985429346561432,-33.63430404663086,0.20225447416305542,0.0033101439476013184,0.00026452800375409424,0.1651628017425537,-33.948631286621094,0.16231894493103027,0.0036748647689819336,0.0004013485158793628,0.2964007258415222,-33.84397506713867
6,0.6000000238418579,0.1944562792778015,0.10063958168029785,0.006366295740008354,0.23955321311950684,0.003937900066375732,0.00026277569122612476,0.4442163407802582,-33.67062759399414,0.20218288898468018,0.0035966038703918457,0.0003196417819708586,0.13088056445121765,-33.95889663696289,0.16165316104888916,0.003238976001739502,0.0003825536696240306,0.3351738750934601,-33.82555389404297
7,0.6000000238418579,0.1944562792778015,0.08699357509613037,0.0062824129126966,0.23954474925994873,0.004914224147796631,0.00030082528246566653,0.45673590898513794,-33.65923309326172,0.2022189497947693,0.004524588584899902,0.00032704154727980494,0.14463840425014496,-33.9559440612793,0.16169500350952148,0.0052481889724731445,0.0004249384510330856,0.32989630103111267,-33.83149337768555
8,0.6000000238418579,0.1944562792778015,0.06993609666824341,0.006063359323889017,0.23953646421432495,0.0022897720336914062,0.00022857484873384237,0.48470568656921387,-33.64674377441406,0.20223164558410645,0.002301812171936035,0.00028222944820299745,0.1482088565826416,-33.95340347290039,0.16232091188430786,0.0020987391471862793,0.0003136995655950159,0.30107903480529785,-33.84283447265625
9,0.6000000238418579,0.1944562792778015,0.22004258632659912,0.00912533886730671,0.23955386877059937,0.002004265785217285,0.00023112269991543144,0.5174031257629395,-33.57653045654297,0.20219576358795166,0.003102421760559082,0.00030387748847715557,0.24252337217330933,-33.891685485839844,0.16190636157989502,0.0028839111328125,0.0003318148083053529,0.3604053854942322,-33.7839241027832
