,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2836781580283725,0.18091954447329042,0.06647905967958358
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.2547126455142581,0.26413794286549097,0.07090500852671164
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.2802298812105739,0.1783908010274173,0.06425948016816514
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.21471264411663177,0.15034481942653669,0.06187607386545547
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.2114942533985293,0.14804598286747933,0.061939490559971194
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.21195401976848482,0.21770114965736864,0.06586339063171683
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.21563218456660868,0.16712642300873992,0.06466904531393584
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.26045976857686876,0.20804597239941364,0.07205443346466141
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.24620689312959548,0.19655171617865558,0.06842383471670849
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.2878160872593009,0.23678163334727292,0.06445765752259684
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.32367816115761633,0.29701148182153714,0.06748315367633585
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.3772413785473025,0.3108045942708849,0.0747654920632298
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.27724137718821407,0.2250574743375181,0.07172942455172882
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.23448276006584529,0.20804597239941364,0.07615272939462087
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.36137930941735863,0.31839082583785044,0.07335447359401948
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.4062068937436259,0.3326436680927872,0.08121548556133934
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.38482759515787,0.21218390643596652,0.07361870902836665
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.39494252678906083,0.23839080300182103,0.07179812431506725
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.439310339213959,0.2133333135023713,0.0702074261172407
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.2508045921757304,0.1958620666712522,0.07158409386016855
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.6728735543325031,0.44712640732526787,0.1062808819933013
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.674022982819327,0.4303448101878165,0.09740520554155796
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.6758620590999209,0.483448295518756,0.09654643842543678
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.6758620590999209,0.28574711125344043,0.09502443910116094
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.6843678034379566,0.4416091677173971,0.10273219505260729
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.684367804034003,0.43080456972122205,0.09066983483560469
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.6758620590999209,0.3236781403422355,0.09248777675303235
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.6770114881827914,0.4597700844332574,0.09330954987041908
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.6749425221517169,0.44873561799526224,0.09259347293954127
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,0.6728735543325031,0.44597701992839595,0.10267141887211595
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,0.793793109758147,0.4379310184717177,0.13681067139895142
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,0.7949425352647388,0.6236781281977891,0.1447139582170666
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,0.793793109758147,0.5326436743140219,0.13130135685119823
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,0.7949425352647388,0.427126399539411,0.13849121012607185
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,0.7949425352647388,0.4379310184717177,0.14606684645530824
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,0.7958620757892215,0.44459771718829866,0.14033293188560286
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,0.832413788931123,0.5073563148453831,0.13762187354395103
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,0.793793109758147,0.4379310184717177,0.1287092030151137
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,0.793793109758147,0.48965516585856694,0.13206499833356722
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,0.793793109758147,0.5999999917671086,0.14871448792174632
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,0.8048275936677539,0.6314942563697696,0.149929976274056
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,0.7981609273984516,0.50850573386997,0.13761659223158126
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,0.7990804667308413,0.5303447872027752,0.14731139787740405
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,0.8055172474219883,0.5583907799050212,0.1621376681499097
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,0.8041379375293338,0.49310344632714964,0.16109922088939566
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,0.8029885102346027,0.6137930963188409,0.14285374370157375
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,0.8354023091957485,0.9514942678436636,0.16452635648264283
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,0.7905747229888522,0.5866666284576058,0.16997225090989776
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,0.7947126496865833,0.4255172376707195,0.13668912526691093
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,0.8066666723325335,0.6119540141150352,0.16903686102051502
