,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,1.102220058441162,4.893129825592041,1.900215983390808
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.1677827835083008,6.357676029205322,2.454123020172119
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.146559715270996,4.987401008605957,2.079472780227661
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,1.1562020778656006,4.738086223602295,1.6535391807556152
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.166810154914856,6.366402626037598,2.114711284637451
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,1.1134566068649292,5.45142126083374,1.9071029424667358
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.1522396802902222,6.002697944641113,1.7985930442810059
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,1.1349163055419922,5.817737102508545,2.1154024600982666
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.1722502708435059,5.401191234588623,2.1264455318450928
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.1560066938400269,4.448192119598389,1.6319465637207031
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,1.1116219758987427,6.410086631774902,2.1067428588867188
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,1.1510587930679321,6.72055196762085,1.899025797843933
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,1.0890214443206787,5.636157989501953,1.9225895404815674
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,1.1484957933425903,6.911438941955566,2.1587843894958496
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,1.1632474660873413,5.671958923339844,2.2088043689727783
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,1.155923843383789,5.126229763031006,1.5074968338012695
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,1.1559796333312988,6.043702125549316,2.4687492847442627
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,1.1679121255874634,6.376159191131592,2.1300296783447266
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,1.1713508367538452,5.729077339172363,1.9832522869110107
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,1.1389262676239014,6.873830795288086,2.33940052986145
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,1.0952636003494263,5.6214680671691895,2.244285821914673
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,1.1266834735870361,5.456903457641602,2.0599162578582764
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,1.1332342624664307,6.19526481628418,2.055373430252075
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,1.1669886112213135,7.452688217163086,2.7135157585144043
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,1.1396872997283936,5.334164619445801,2.1154284477233887
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,1.1657909154891968,6.018954277038574,2.3916802406311035
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,1.1606673002243042,5.38370943069458,2.176926612854004
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,1.132309913635254,5.964591979980469,2.1069676876068115
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,1.1469186544418335,6.886292457580566,2.5251882076263428
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,1.1681122779846191,5.408710956573486,2.1892776489257812
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,1.1428165435791016,5.001433372497559,2.3463854789733887
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,1.1705381870269775,5.624991416931152,2.0590994358062744
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,1.1303789615631104,6.198751449584961,2.1970460414886475
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,1.1643224954605103,7.572895050048828,2.5526297092437744
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,1.1714212894439697,5.37932825088501,1.6890262365341187
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,1.1544986963272095,5.9880146980285645,2.3433897495269775
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,1.1536041498184204,5.257106304168701,1.9668214321136475
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,1.1658601760864258,5.717866897583008,2.211134910583496
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,1.1625162363052368,4.597142219543457,2.022120475769043
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,1.1701949834823608,6.206892490386963,2.278113603591919
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,1.164944052696228,6.311516761779785,2.0476274490356445
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,1.1564412117004395,5.574155330657959,2.0200698375701904
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,1.1723229885101318,6.027257919311523,2.280513048171997
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,1.1660373210906982,6.646053791046143,1.9218131303787231
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,1.156428337097168,6.636844158172607,2.113866090774536
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,1.1620042324066162,6.547887325286865,2.1753129959106445
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,1.153673768043518,5.390801429748535,1.8423875570297241
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,1.1352851390838623,6.831405162811279,2.4495339393615723
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,1.1635675430297852,4.932814598083496,2.047363519668579
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,1.1546602249145508,4.265872955322266,1.5178502798080444
