,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2257046514236632,0.09455679423036467,0.024262931711872264
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.2409897122100133,0.08665700213783689,0.021784169876003217
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.18049639543851437,0.12776029246273024,0.02345944555865894
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.17750884596315386,0.07934347395513253,0.020822324792574034
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.16570889259986488,0.07161715925916343,0.020427717279812237
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.16708459478258564,0.07236696781794738,0.022982355099646967
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.21452353556450138,0.07601387619227129,0.024644556217771632
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.19550338055434024,0.07974010916670848,0.022356079154910235
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.19633442753538197,0.0820716144250736,0.02306254504739895
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.17247162362300242,0.07947511213794087,0.020133540815971407
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.3854450521689673,0.15717992693828142,0.04613996552748138
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.372899993878168,0.16539858719390765,0.04656240736405494
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.3518540660161208,0.16408134948989858,0.04508950452755558
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.40842624978548664,0.21486769509813627,0.0484416908698498
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.4222092888142644,0.20266628697163536,0.046187661494369904
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.3858878750959314,0.20365730517650615,0.046095755677702244
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.470375776664738,0.24530498973383652,0.05000228712434836
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.3387384217496995,0.15714364492294836,0.04808263034609223
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.4090294390654772,0.2998361328708227,0.0508129437860582
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.3632141885105301,0.14851153915011678,0.047528333593482276
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.5780262515162748,0.35662683890259506,0.07190526030935242
