,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,1.1648179292678833,6.194256782531738,2.1065378189086914
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.1631014347076416,5.1071696281433105,2.0811643600463867
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.116877555847168,6.440433502197266,2.0961015224456787
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,1.1443283557891846,6.086310863494873,2.090524673461914
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.1350059509277344,5.780791759490967,2.3487062454223633
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,1.167116641998291,5.654228210449219,2.1900429725646973
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.1594762802124023,6.46038818359375,2.261488199234009
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,1.1506977081298828,6.077664852142334,2.285839319229126
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.1652390956878662,5.247931003570557,1.6158915758132935
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.1391608715057373,6.501498222351074,1.8773670196533203
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,1.1694004535675049,6.154285430908203,2.43043851852417
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,1.1523854732513428,6.201481819152832,1.888808012008667
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,1.1573131084442139,5.306798458099365,1.9116007089614868
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,1.1712677478790283,4.910789489746094,1.8287525177001953
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,1.141072392463684,5.449471950531006,2.159061908721924
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,1.15482497215271,5.580137252807617,1.9223395586013794
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,1.1521707773208618,6.067268371582031,2.3082098960876465
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,1.1606762409210205,4.740551471710205,1.9725722074508667
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,1.1501375436782837,5.982052803039551,1.9507901668548584
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,1.155215859413147,5.479427337646484,2.1194586753845215
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,1.1608716249465942,6.418796539306641,2.4492926597595215
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,1.1186535358428955,4.752093315124512,2.0315866470336914
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,1.1560084819793701,6.572177886962891,2.188413381576538
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,1.1724042892456055,5.9262189865112305,2.1773741245269775
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,1.1686567068099976,6.684722900390625,2.0362401008605957
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,1.1673076152801514,5.389240741729736,2.018808603286743
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,1.1041405200958252,5.044256687164307,1.8210010528564453
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,1.1624605655670166,5.176479339599609,2.028719902038574
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,1.0993808507919312,6.610267639160156,2.015373945236206
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,1.1133267879486084,5.104569435119629,1.9737181663513184
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,1.159723162651062,5.748332500457764,2.0013010501861572
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,1.1651382446289062,6.459770202636719,1.9089951515197754
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,1.159443974494934,6.9612274169921875,1.9769859313964844
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,1.152451753616333,5.803084373474121,1.97810697555542
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,1.1493632793426514,6.223044395446777,2.238502025604248
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,1.1234112977981567,7.056510925292969,2.1830952167510986
