,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.1524680584153038,0.061725421601471875,0.019531955127920584,1.778313444150521,-13.80485776477161
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.17529472632616944,0.061214447746009315,0.019873946198766812,1.6380951444312148,-14.170200247344123
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.19825467319868456,0.06059266039304309,0.019830904448111687,1.8069904956787617,-13.745142654172884
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.20560751178637227,0.06058855254302567,0.019557865686058617,2.0370838580162833,-12.522181859646698
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.23077242517151525,0.06739800835510253,0.01920966371971865,1.7582591182117646,-14.205883411449394
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.6701256727875519,0.5975725817167993,0.06162842285840552,3.01392975374614,-10.518058150628088
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.2580969627427531,0.12126434427465417,0.02176647863862027,2.224122390535925,-12.842767447529264
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.19184031140141763,0.060584225293585314,0.019172681624671842,1.4331175551904465,-13.984452940146044
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.1518099628962828,0.06213190610200031,0.01904722222025773,1.5189622059550403,-14.65670906961282
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.16567020834998808,0.06058241788365401,0.019378919620178178,2.114497351061249,-12.661929487062958
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.5155498072659481,0.182997043966312,0.04422400515276189,3.288940683323868,-9.07764292658435
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.32282705306158915,0.1539746717281143,0.04296229430876779,3.076750004354853,-9.65257560506538
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.5387164227059669,0.22805028054767174,0.045692906912887375,4.4432351692710705,-8.257842953213942
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.3279812514971947,0.13086242600722775,0.04116972520494843,3.2728713375959115,-10.873902417441226
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.3814525637597941,0.16496116088404186,0.04356727837093448,3.832789196805215,-7.892170978733807
