,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.22793693840503693,0.1408998817205429,0.06394223868846893,0.10365575551986694,0.044873982667922974,0.01713663898408413,0.2177489697933197,0.1559407114982605,0.07150302827358246
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.22721581161022186,0.14467990398406982,0.06353022903203964,0.09688752889633179,0.06088373064994812,0.018130216747522354,0.22209033370018005,0.14532838761806488,0.07281476259231567
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.227328822016716,0.130906879901886,0.06522318720817566,0.10194167494773865,0.05146855115890503,0.017345091328024864,0.21507573127746582,0.11246524751186371,0.0722576230764389
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2278640866279602,0.13111747801303864,0.06503293663263321,0.1402374804019928,0.06653761863708496,0.021533804014325142,0.22157689929008484,0.13801269233226776,0.07155919075012207
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.22781160473823547,0.14105775952339172,0.06577185541391373,0.11322706937789917,0.05463942885398865,0.017834987491369247,0.21654319763183594,0.11237604916095734,0.07223685830831528
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.2673003673553467,0.2025306522846222,0.0679289847612381,0.13264018297195435,0.06030970811843872,0.01862184703350067,0.2151266634464264,0.14168328046798706,0.07471093535423279
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.22729867696762085,0.13570263981819153,0.0654941201210022,0.10773098468780518,0.06653761863708496,0.021677397191524506,0.21506890654563904,0.16843795776367188,0.07278913259506226
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.22775381803512573,0.14250971376895905,0.06510011106729507,0.12611308693885803,0.0933883786201477,0.02256997674703598,0.22294405102729797,0.1411992460489273,0.07148797810077667
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.22822146117687225,0.1467481255531311,0.06321114301681519,0.1085609495639801,0.06856013834476471,0.01841394603252411,0.21735352277755737,0.16235876083374023,0.07222843915224075
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2272539734840393,0.14129868149757385,0.06707143038511276,0.09716430306434631,0.06997893750667572,0.018565837293863297,0.2370450794696808,0.1406877636909485,0.07220055907964706
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5982233285903931,0.3772205412387848,0.11204048991203308,0.1880553662776947,0.13725720345973969,0.04703011363744736,0.5032232999801636,0.21167117357254028,0.08995764702558517
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.6906237602233887,0.48007500171661377,0.1326885223388672,0.27435946464538574,0.13335609436035156,0.046735893934965134,0.49564990401268005,0.19408784806728363,0.08647535741329193
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.7011772394180298,0.47143059968948364,0.11962756514549255,0.18997052311897278,0.14003431797027588,0.04667611047625542,0.5600728988647461,0.2795570492744446,0.08788815885782242
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.6810238361358643,0.5036369562149048,0.1259957253932953,0.24759861826896667,0.12115523219108582,0.04588755592703819,0.5087512731552124,0.2692277431488037,0.08832140266895294
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.6134002208709717,0.40459465980529785,0.11395042389631271,0.23493599891662598,0.12137685716152191,0.046272654086351395,0.5041495561599731,0.28108084201812744,0.08883527666330338
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.6612993478775024,0.40131857991218567,0.11768843978643417,0.2711503207683563,0.16267043352127075,0.0493263304233551,0.4960269033908844,0.2177579402923584,0.0864727720618248
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.6749856472015381,0.4105035662651062,0.11227913200855255,0.1761542558670044,0.12519580125808716,0.03597957640886307,0.49441903829574585,0.2248142659664154,0.09079403430223465
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.5433720946311951,0.40202948451042175,0.12052936851978302,0.20123696327209473,0.12139217555522919,0.04417790472507477,0.4945114254951477,0.21486061811447144,0.08688707649707794
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.6533087491989136,0.5238012075424194,0.12485677003860474,0.26345953345298767,0.11040076613426208,0.04563724249601364,0.5322396755218506,0.27529144287109375,0.08783525973558426
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.6872997283935547,0.3864441215991974,0.11387807130813599,0.20370933413505554,0.1523221731185913,0.04410332813858986,0.4944635033607483,0.2334563285112381,0.09163729101419449
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.8257074356079102,0.42486822605133057,0.11910580098628998,0.36949053406715393,0.23799407482147217,0.08775956928730011,0.6498591899871826,0.3557051718235016,0.1075848788022995
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.7951666116714478,0.4449128806591034,0.11474249511957169,0.3816079795360565,0.16457653045654297,0.08551245182752609,0.6495463848114014,0.35650888085365295,0.105646513402462
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.8427175283432007,0.538510799407959,0.12240245193243027,0.3205382227897644,0.2165198177099228,0.08616098016500473,0.64963698387146,0.35619935393333435,0.10192491859197617
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.786088228225708,0.4097088873386383,0.1271381974220276,0.32238832116127014,0.20000332593917847,0.08743995428085327,0.6504976749420166,0.43069717288017273,0.10285519063472748
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.8214584589004517,0.4739369750022888,0.10668445378541946,0.36051908135414124,0.23731407523155212,0.08962761610746384,0.6500532627105713,0.44085821509361267,0.10775303095579147
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.7978067398071289,0.48830077052116394,0.11077611148357391,0.34368035197257996,0.20866118371486664,0.08667999505996704,0.6495416164398193,0.372241735458374,0.10798105597496033
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.8320766687393188,0.4550511837005615,0.11586921662092209,0.34099140763282776,0.21603770554065704,0.08801160007715225,0.651279091835022,0.40840280055999756,0.10253376513719559
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.8192973136901855,0.373967707157135,0.11553847789764404,0.2720858156681061,0.17097963392734528,0.08587371557950974,0.6508711576461792,0.3545498549938202,0.10244125872850418
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.831104040145874,0.5026459693908691,0.12381314486265182,0.3412439525127411,0.2155912220478058,0.09105397015810013,0.6514477729797363,0.3966861963272095,0.1031937524676323
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.8302192687988281,0.5199145078659058,0.11654974520206451,0.36809220910072327,0.16406883299350739,0.08397233486175537,0.6494264602661133,0.3563612997531891,0.10768329352140427
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.7497247457504272,0.51437908411026,0.11258936673402786,0.4262913763523102,0.2597697675228119,0.12007046490907669,0.7168252468109131,0.5390892028808594,0.12200277298688889
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.7591588497161865,0.5784396529197693,0.10337737202644348,0.46243515610694885,0.29329532384872437,0.11699620634317398,0.7278209924697876,0.4541679322719574,0.11329587548971176
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.764031171798706,0.6957349181175232,0.1325446218252182,0.4230285882949829,0.26407426595687866,0.12126289308071136,0.71681809425354,0.45429620146751404,0.12314440310001373
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.7569891214370728,0.6542304158210754,0.11971866339445114,0.44513997435569763,0.32670894265174866,0.12652184069156647,0.7171850204467773,0.45406708121299744,0.12007305771112442
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.7625441551208496,0.7366910576820374,0.11932425945997238,0.4238484799861908,0.25751355290412903,0.12001723796129227,0.7187548875808716,0.4526657164096832,0.13638658821582794
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.7635866403579712,0.571361780166626,0.13644008338451385,0.4008784592151642,0.35100626945495605,0.11773186177015305,0.7350753545761108,0.45284557342529297,0.11019781231880188
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.8130161762237549,0.66593337059021,0.1429603397846222,0.4592488706111908,0.26024553179740906,0.11784110963344574,0.7197855710983276,0.45407265424728394,0.11563482880592346
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.8106107711791992,0.6425807476043701,0.13393515348434448,0.3570697009563446,0.3250088095664978,0.11444598436355591,0.7229528427124023,0.5999405384063721,0.12368739396333694
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.7767589092254639,0.6858826875686646,0.1391511857509613,0.4200437068939209,0.24198666214942932,0.11911571770906448,0.7211074829101562,0.45378005504608154,0.11566520482301712
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.7830864191055298,0.7539318799972534,0.13182049989700317,0.4245744049549103,0.2697516083717346,0.1218271553516388,0.7290217876434326,0.45358362793922424,0.11127568036317825
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.7972521781921387,0.5159791111946106,0.16119572520256042,0.5216538310050964,0.3482455611228943,0.18674030900001526,0.7676025629043579,0.4558049142360687,0.142238587141037
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.8662787675857544,0.5674098134040833,0.16851119697093964,0.5155186653137207,0.3591715097427368,0.18903154134750366,0.7681928873062134,0.44531381130218506,0.1477898508310318
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.8635275363922119,0.5974332690238953,0.17704150080680847,0.5153697729110718,0.3481595516204834,0.1853029727935791,0.7674770355224609,0.4451768696308136,0.1445121169090271
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,0.8631436824798584,0.6023722887039185,0.18192139267921448,0.5142383575439453,0.381987988948822,0.1913430243730545,0.8323496580123901,0.4451347887516022,0.15237367153167725
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,0.8617509603500366,0.557822585105896,0.16259199380874634,0.5100260376930237,0.31889164447784424,0.19006460905075073,0.7676284313201904,0.456350713968277,0.13972201943397522
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,0.8390775918960571,0.5367661714553833,0.16793152689933777,0.5318818092346191,0.4599418640136719,0.18217623233795166,0.7725472450256348,0.4681134521961212,0.1378566026687622
46,50.0,0.9425287246704102,1.034482717514038,0.24256837368011475,0.9018102884292603,0.5499516129493713,0.16361325979232788,0.5099826455116272,0.34290212392807007,0.1904502511024475,0.7702935934066772,0.4600209891796112,0.14025577902793884
47,50.0,0.8045977354049683,1.0574711561203003,0.21852292120456696,0.876491904258728,0.569730818271637,0.16330155730247498,0.5113675594329834,0.3525257110595703,0.1879424750804901,0.7674143314361572,0.45904165506362915,0.14243948459625244
48,50.0,0.9885057210922241,1.034482717514038,0.2388690561056137,0.8617918491363525,0.5968900322914124,0.17802542448043823,0.5099809765815735,0.3480096459388733,0.19057507812976837,0.7675610780715942,0.4452075660228729,0.14877358078956604
