,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_loss euclidean,BC_nondet best_loss dtw,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_eucl euclidean,BC_nondet best_eucl dtw,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort,BC_nondet best_dtw euclidean,BC_nondet best_dtw dtw
0,0.6000000238418579,0.1944562792778015,0.039232492446899414,0.005746440030634403,0.14243239164352417,0.10188537836074829,0.021037084981799126,0.3063792884349823,-33.83704376220703,0.19054025411605835,0.07031482458114624,0.02081739902496338,0.14549702405929565,-33.95292282104492,0.19212287664413452,0.08836328983306885,0.022329770028591156,0.17680002748966217,-33.93891525268555
1,0.6000000238418579,0.1944562792778015,0.12281453609466553,0.007792419288307428,0.12705188989639282,0.06944561004638672,0.019948218017816544,0.39001157879829407,-33.72780227661133,0.19060879945755005,0.0688813328742981,0.021689485758543015,0.17187805473804474,-33.940223693847656,0.1840563416481018,0.06464368104934692,0.020457923412322998,0.16259333491325378,-33.94193649291992
2,0.6000000238418579,0.1944562792778015,0.14413654804229736,0.007261122111231089,0.183152437210083,0.07602477073669434,0.01999104954302311,0.16059857606887817,-33.94352340698242,0.1954355239868164,0.062092363834381104,0.02078322134912014,0.21501292288303375,-33.92009353637695,0.19784080982208252,0.07065379619598389,0.020530492067337036,0.18762488663196564,-33.928646087646484
3,0.6000000238418579,0.1944562792778015,0.09211087226867676,0.005704499315470457,0.18932271003723145,0.07533890008926392,0.021998206153512,0.12847010791301727,-33.957427978515625,0.19538187980651855,0.06410062313079834,0.019823849201202393,0.13327307999134064,-33.954750061035156,0.19758838415145874,0.07138305902481079,0.02158328704535961,0.19821001589298248,-33.92833709716797
4,0.6000000238418579,0.1944562792778015,0.10234546661376953,0.007377640809863806,0.18644356727600098,0.07491952180862427,0.019719358533620834,0.24195793271064758,-33.91001892089844,0.19253146648406982,0.0845898985862732,0.021212395280599594,0.2363724410533905,-33.89955520629883,0.19514721632003784,0.06496071815490723,0.01905304193496704,0.22423608601093292,-33.90593719482422
5,0.6000000238418579,0.1944562792778015,0.0605543851852417,0.005746453069150448,0.1523510217666626,0.06531649827957153,0.020456040278077126,0.2383691966533661,-33.892784118652344,0.19438499212265015,0.06434327363967896,0.02008882537484169,0.1695079207420349,-33.94242477416992,0.1904696822166443,0.05532747507095337,0.017362205311655998,0.32595396041870117,-33.86318588256836
6,0.6000000238418579,0.1944562792778015,0.10063958168029785,0.006366295740008354,0.13185888528823853,0.0798724889755249,0.019873423501849174,0.4012138247489929,-33.72212219238281,0.19053912162780762,0.10880297422409058,0.02154870703816414,0.17051981389522552,-33.942928314208984,0.19181793928146362,0.07156801223754883,0.018404291942715645,0.15452884137630463,-33.948455810546875
7,0.6000000238418579,0.1944562792778015,0.08699357509613037,0.0062824129126966,0.17963814735412598,0.06613725423812866,0.01788056641817093,0.14549526572227478,-33.955589294433594,0.2003902792930603,0.10160946846008301,0.018979955464601517,0.20022185146808624,-33.92351150512695,0.19674533605575562,0.08258551359176636,0.02096039243042469,0.17122378945350647,-33.943641662597656
8,0.6000000238418579,0.1944562792778015,0.06993609666824341,0.006063359323889017,0.13615453243255615,0.07216328382492065,0.02194223180413246,0.3521108031272888,-33.77754211425781,0.1926897168159485,0.0726359486579895,0.018076850101351738,0.19532158970832825,-33.92674255371094,0.19008636474609375,0.0693700909614563,0.01825653947889805,0.16176718473434448,-33.94589614868164
9,0.6000000238418579,0.1944562792778015,0.22004258632659912,0.00912533886730671,0.1873549222946167,0.07726818323135376,0.019467346370220184,0.2345537692308426,-33.89921188354492,0.16625505685806274,0.060192763805389404,0.017175935208797455,0.26629287004470825,-33.87437438964844,0.19067460298538208,0.06545990705490112,0.018950380384922028,0.22437047958374023,-33.89983367919922
