,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.3251437842845917,0.6635884642601013,0.20036089420318604,0.31854647397994995,0.6714418530464172,0.17309115827083588,0.36425909399986267,0.5369608998298645,0.18972043693065643
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.3820095956325531,0.773979902267456,0.18603451550006866,0.4251129925251007,1.0019886493682861,0.25658294558525085,0.40344467759132385,0.6687690019607544,0.22948771715164185
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.37871190905570984,0.7670490741729736,0.18749184906482697,0.3954996168613434,0.9203288555145264,0.22719435393810272,0.40290600061416626,0.5573058128356934,0.16284416615962982
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.31684935092926025,0.7676595449447632,0.1897144913673401,0.3744255304336548,0.7157517075538635,0.2004520744085312,0.3692343533039093,0.8382714986801147,0.24344947934150696
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.34631097316741943,0.604405403137207,0.1944401115179062,0.39287474751472473,1.0482264757156372,0.22344636917114258,0.49327602982521057,0.6295804381370544,0.23221473395824432
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.2939920425415039,0.5022566318511963,0.15373945236206055,0.3023374080657959,0.7461619973182678,0.20976239442825317,0.4729273021221161,0.6436790227890015,0.21565739810466766
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.3378097414970398,0.5217462778091431,0.15679435431957245,0.29752787947654724,0.6612329483032227,0.19207359850406647,0.3934500813484192,0.6502507925033569,0.1657363921403885
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.3763008415699005,0.7986696362495422,0.2473268210887909,0.3986787796020508,0.7949947118759155,0.1972474306821823,0.33369338512420654,0.6371903419494629,0.1945304423570633
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.41859641671180725,0.5754410624504089,0.17728029191493988,0.42495420575141907,0.6474488973617554,0.2270704209804535,0.39739295840263367,0.6360165476799011,0.25139153003692627
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.4037676453590393,0.6658980846405029,0.16474294662475586,0.2783257067203522,0.4785563349723816,0.17479924857616425,0.3287610709667206,0.6010490655899048,0.20632745325565338
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.785164475440979,1.3083040714263916,0.2920580804347992,0.6408862471580505,0.7452785968780518,0.23914740979671478,0.627890408039093,0.6618283987045288,0.21817547082901
