,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,2063.3652467045304,318.99679545870106,385.4297454305129,45.64469386042653,227.96983674693809,
PR,409.91993225874455,50.94920063702625,1.134326611231624,3.0548365310025787,2.8273878120016755,
RF,58.06804135050206,105.82851830536912,21.938485908301576,83.68951595655368,5.621335230441709,
BC_det_best_loss,1036.9236741038392,2514.1069242341696,1627.3294384060712,631.12845096476,98.61884203365267,
BC_det_best_eucl,227.26555235991358,5958.654738665714,10764.702040035429,363.3142794378487,149269.51162923075,
BC_det_best_dtw,183667.08507714217,3439.4951717079894,1001.3898362797971,5941.98507084795,83.37765095384667,
BC_nondet_best_loss,3.4824495567561313,1.55666091632733,1.598729962495363,0.6721884194130099,1.2331580086291378,
BC_nondet_best_eucl,2.3128644821548647,2.911053785744519,2.511655374326211,1.5763180715944842,1.1358156055513473,
BC_nondet_best_dtw,2.0214147657323274,1.8565036889953666,2.8070093666190576,1.6005434432895491,0.4972763637569566,
GAIL_det_ppo_best_loss,2060.408764196647,158.21261469406167,175.2052044513811,182.30095436691812,36.70824915742197,
GAIL_det_ppo_best_eucl,227.4664869587628,425.95348261147075,162.7248416651266,3637.1098932566406,577.9796927370411,
GAIL_det_ppo_best_dtw,1147.0285422589684,136.1199124933419,153.91240481895514,135.29315552898922,59.99284127308553,
GAIL_nondet_ppo_best_loss,19.102282008477395,14.763031937063694,19.45833986233554,14.994512853210223,12.578775032378651,
GAIL_nondet_ppo_best_eucl,231.42926221756784,426.6712662705083,291.10345657817834,927.3629223376728,317.5243692078986,
GAIL_nondet_ppo_best_dtw,44.294648407558654,471.1397192282157,283.3243133486563,97.12817955432334,126.5071300730902,
BCxGAIL_det_ppo_best_loss,461.1547420443068,24.959974163979886,31.086389144907724,14.36835613053428,69.14290305763426,
BCxGAIL_det_ppo_best_eucl,315.00990011173724,841.0613989097995,125.56990763766042,261.5542612258419,840.3292048904073,
BCxGAIL_det_ppo_best_dtw,87.04350784101497,1169.616769140123,45.90087388964056,241.06656751755676,263.8033396944073,
BCxGAIL_nondet_ppo_best_loss,1.6632404653231068,2.358539661137341,0.7472281421667166,1.5561596342008348,1.9655107683988347,
BCxGAIL_nondet_ppo_best_eucl,2.7365946231803844,18.859518749134587,8.755605311948228,4.4382878519651925,1.2126387922039572,
BCxGAIL_nondet_ppo_best_dtw,1.2798626484661506,7.979495340826563,6.073210082865178,1.6648328264548953,2.3255253439224863,
