,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.1527732610702515,5.853163719177246,2.001147508621216
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,1.1512587070465088,5.277947425842285,2.213716745376587
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,1.1700091361999512,5.193044185638428,1.7600659132003784
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,1.1434848308563232,5.821393966674805,1.9472544193267822
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,1.125930905342102,6.089028358459473,2.2121970653533936
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,1.0956093072891235,5.1772027015686035,1.870997667312622
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,1.1550843715667725,6.326817512512207,2.1579182147979736
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,1.1472516059875488,5.883185386657715,2.0020952224731445
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,1.139836311340332,4.737268447875977,1.8274480104446411
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,1.171021819114685,6.296237468719482,2.60813045501709
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,1.1586514711380005,6.098785400390625,2.272601842880249
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,1.1416031122207642,6.7502946853637695,2.1124444007873535
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,1.137246012687683,6.181211471557617,2.1790952682495117
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,1.1713615655899048,6.034731388092041,1.9833587408065796
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,1.1633596420288086,6.383414268493652,2.560769557952881
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,1.1573121547698975,5.612372398376465,1.976435899734497
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,1.1108611822128296,5.787615776062012,2.151545763015747
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,1.1562455892562866,6.098553657531738,1.8733282089233398
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,1.1288673877716064,5.4752302169799805,2.4301249980926514
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,1.1721662282943726,5.357682228088379,2.1761274337768555
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,1.1718065738677979,5.126147270202637,1.7414922714233398
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,1.0825868844985962,6.072038173675537,2.1136584281921387
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,1.163346290588379,7.065035820007324,2.481903314590454
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,1.1610885858535767,5.262296676635742,2.0687553882598877
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,1.1590768098831177,5.428267478942871,1.760513424873352
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,1.1493253707885742,4.670392036437988,1.7341761589050293
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,1.1189604997634888,5.87150239944458,1.9886687994003296
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,1.1666927337646484,5.258214950561523,1.774795651435852
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,1.1363682746887207,5.920300006866455,2.109090566635132
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,1.1557718515396118,6.240166664123535,2.263636589050293
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,1.1644526720046997,5.335674285888672,1.8077062368392944
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,1.1556202173233032,6.125171661376953,2.5147814750671387
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,1.1282037496566772,5.643287181854248,1.6727328300476074
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,1.1524784564971924,5.74287748336792,2.0292294025421143
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,1.121629238128662,6.412154674530029,2.063977003097534
