,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.13115566968917847,0.013895902782678604,0.0004920879146084189,0.13115566968917847,0.013895902782678604,0.0004920879146084189,0.1526942402124405,0.13418932259082794,0.046576324850320816
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.13115647435188293,0.018239226192235947,0.0005730653647333384,0.13115647435188293,0.018239226192235947,0.0005730653647333384,0.1384015679359436,0.09749254584312439,0.03894701600074768
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.13115990161895752,0.011033035814762115,0.00036815472412854433,0.13115990161895752,0.011033035814762115,0.00036815472412854433,0.17258919775485992,0.1443578451871872,0.04717976599931717
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.13115806877613068,0.004958003759384155,0.0002704687067307532,0.13115806877613068,0.004958003759384155,0.0002704687067307532,0.17693443596363068,0.16420519351959229,0.07300607860088348
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.13276836276054382,0.026567533612251282,0.0008285930962301791,0.13276836276054382,0.026567533612251282,0.0008285930962301791,0.16284185647964478,0.18829794228076935,0.07298193126916885
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.13115715980529785,0.0033642910420894623,0.00016183491970878094,0.13115715980529785,0.0033642910420894623,0.00016183491970878094,0.13755379617214203,0.09789739549160004,0.04524358734488487
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.13165722787380219,0.008587770164012909,0.00035571851185522974,0.13165722787380219,0.008587770164012909,0.00035571851185522974,0.1518341600894928,0.15920883417129517,0.07164838910102844
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.13207706809043884,0.015534676611423492,0.0007218969403766096,0.13207706809043884,0.015534676611423492,0.0007218969403766096,0.1766427457332611,0.1685357391834259,0.0727730542421341
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.13116362690925598,0.018781043589115143,0.0006985979271121323,0.13116362690925598,0.018781043589115143,0.0006985979271121323,0.17231740057468414,0.1551709771156311,0.07044629752635956
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.1311567723751068,0.013078015297651291,0.0005895371432416141,0.1311567723751068,0.013078015297651291,0.0005895371432416141,0.2188061773777008,0.17948651313781738,0.07255016267299652
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.12796606123447418,0.014801859855651855,0.0005246518412604928,0.12796606123447418,0.014801859855651855,0.0005246518412604928,0.25157955288887024,0.34094932675361633,0.14638371765613556
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.11484059691429138,0.02557796612381935,0.0017802013317123055,0.11484059691429138,0.02557796612381935,0.0017802013317123055,0.24995210766792297,0.3643190562725067,0.1435408592224121
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.12907616794109344,0.015878427773714066,0.0005806108238175511,0.12907616794109344,0.015878427773714066,0.0005806108238175511,0.25081866979599,0.33603477478027344,0.1432206630706787
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.11428670585155487,0.02532847970724106,0.0015752332983538508,0.11428670585155487,0.02532847970724106,0.0015752332983538508,0.24989920854568481,0.3364856243133545,0.14412835240364075
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.11264912784099579,0.024183999747037888,0.0013589970767498016,0.11264912784099579,0.024183999747037888,0.0013589970767498016,0.2498776912689209,0.33650481700897217,0.14392699301242828
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.11807136237621307,0.029525458812713623,0.0013039455516263843,0.11807136237621307,0.029525458812713623,0.0013039455516263843,0.24988749623298645,0.3359523415565491,0.14575405418872833
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.1244736760854721,0.015095390379428864,0.0009756790241226554,0.1244736760854721,0.015095390379428864,0.0009756790241226554,0.2498929798603058,0.3359486162662506,0.14652283489704132
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.11903315782546997,0.01771150901913643,0.000921522150747478,0.11903315782546997,0.01771150901913643,0.000921522150747478,0.2700093686580658,0.33603209257125854,0.148330956697464
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.1179632917046547,0.041941218078136444,0.0020333107095211744,0.1179632917046547,0.041941218078136444,0.0020333107095211744,0.2560471296310425,0.33804023265838623,0.14867030084133148
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.12069520354270935,0.018165327608585358,0.0009938509901985526,0.12069520354270935,0.018165327608585358,0.0009938509901985526,0.25129449367523193,0.3360169529914856,0.1492735594511032
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.09946218878030777,0.009079709649085999,0.0003629505808930844,0.09946218878030777,0.009079709649085999,0.0003629505808930844,0.30900728702545166,0.42258575558662415,0.1920311152935028
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.11520452797412872,0.05716729536652565,0.0033028016332536936,0.11520452797412872,0.05716729536652565,0.0033028016332536936,0.30731937289237976,0.425687313079834,0.2038283497095108
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.11325577646493912,0.04761434346437454,0.0024293665774166584,0.11325577646493912,0.04761434346437454,0.0024293665774166584,0.3085881173610687,0.47445356845855713,0.20142465829849243
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.12160547077655792,0.03857560455799103,0.001269637024961412,0.12160547077655792,0.03857560455799103,0.001269637024961412,0.30767542123794556,0.35890287160873413,0.20380093157291412
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.1107407659292221,0.03657215088605881,0.0014699690509587526,0.1107407659292221,0.03657215088605881,0.0014699690509587526,0.3084714412689209,0.35381314158439636,0.19891394674777985
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.10034219175577164,0.009054139256477356,0.0005086392047815025,0.10034219175577164,0.009054139256477356,0.0005086392047815025,0.30752336978912354,0.34058111906051636,0.1938551962375641
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.10796143114566803,0.0231797993183136,0.0007886640960350633,0.10796143114566803,0.0231797993183136,0.0007886640960350633,0.3087654411792755,0.42434272170066833,0.2069200724363327
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.11915294080972672,0.042970430105924606,0.0020992804784327745,0.11915294080972672,0.042970430105924606,0.0020992804784327745,0.3083367943763733,0.4275519549846649,0.19319051504135132
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.11653692275285721,0.0644916445016861,0.00286525278352201,0.11653692275285721,0.0644916445016861,0.00286525278352201,0.3085813820362091,0.47365835309028625,0.20005680620670319
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.12343181669712067,0.0654735416173935,0.0029555887449532747,0.12343181669712067,0.0654735416173935,0.0029555887449532747,0.30748802423477173,0.34061700105667114,0.19958724081516266
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.11329276859760284,0.03126746043562889,0.0014164131134748459,0.11329276859760284,0.03126746043562889,0.0014164131134748459,0.3815426528453827,0.595089316368103,0.26511886715888977
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.08944662660360336,0.039019688963890076,0.0021786305587738752,0.08944662660360336,0.039019688963890076,0.0021786305587738752,0.3818648159503937,0.43514296412467957,0.2544494569301605
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.1033487394452095,0.035858094692230225,0.0011365722166374326,0.1033487394452095,0.035858094692230225,0.0011365722166374326,0.3607463836669922,0.4972907304763794,0.2593613564968109
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.09247759729623795,0.03655610233545303,0.00119206088129431,0.09247759729623795,0.03655610233545303,0.00119206088129431,0.393711119890213,0.48212379217147827,0.2633061408996582
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.10824752599000931,0.06061140447854996,0.0016496662283316255,0.10824752599000931,0.06061140447854996,0.0016496662283316255,0.3829188644886017,0.5507842898368835,0.26519209146499634
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.1073794886469841,0.07017630338668823,0.003608557628467679,0.1073794886469841,0.07017630338668823,0.003608557628467679,0.3597456216812134,0.43492424488067627,0.26365888118743896
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.08191739022731781,0.04117201268672943,0.0022199489176273346,0.08191739022731781,0.04117201268672943,0.0022199489176273346,0.36040180921554565,0.5744974613189697,0.2477090060710907
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.11074145138263702,0.05160748213529587,0.0021919007413089275,0.11074145138263702,0.05160748213529587,0.0021919007413089275,0.3597397804260254,0.4348497986793518,0.26548972725868225
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.08138468116521835,0.04509103298187256,0.0024868715554475784,0.08138468116521835,0.04509103298187256,0.0024868715554475784,0.3597397804260254,0.4348922669887543,0.2574225664138794
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.10929231345653534,0.03644244372844696,0.0011343545047566295,0.10929231345653534,0.03644244372844696,0.0011343545047566295,0.3681909143924713,0.5356283187866211,0.2630191743373871
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.11295435577630997,0.08303149789571762,0.0032648269552737474,0.11295435577630997,0.08303149789571762,0.0032648269552737474,0.4206567108631134,0.5807018280029297,0.30745965242385864
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.07417769730091095,0.021905802190303802,0.0012615601299330592,0.07417769730091095,0.021905802190303802,0.0012615601299330592,0.42073026299476624,0.5807018280029297,0.2943815588951111
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.0993763729929924,0.0991334319114685,0.004614346660673618,0.0993763729929924,0.0991334319114685,0.004614346660673618,0.4207517206668854,0.5807018280029297,0.31141048669815063
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,0.08916499465703964,0.03621682524681091,0.0016105934046208858,0.08916499465703964,0.03621682524681091,0.0016105934046208858,0.45504680275917053,0.5829618573188782,0.31984201073646545
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,0.07983487099409103,0.020059101283550262,0.0006510146777145565,0.07983487099409103,0.020059101283550262,0.0006510146777145565,0.42075029015541077,0.5807018280029297,0.29303744435310364
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,0.11675629019737244,0.0741470605134964,0.002975121606141329,0.11675629019737244,0.0741470605134964,0.002975121606141329,0.4257117807865143,0.6294558048248291,0.3127079904079437
46,50.0,0.9425287246704102,1.034482717514038,0.24256837368011475,0.06700732558965683,0.06260576844215393,0.0030719086062163115,0.06700732558965683,0.06260576844215393,0.0030719086062163115,0.42073526978492737,0.5807508230209351,0.3069421052932739
47,50.0,0.8045977354049683,1.0574711561203003,0.21852292120456696,0.09462111443281174,0.03415856510400772,0.0014034605119377375,0.09462111443281174,0.03415856510400772,0.0014034605119377375,0.4542132318019867,0.5947260856628418,0.3195616602897644
48,50.0,0.9885057210922241,1.034482717514038,0.2388690561056137,0.06934474408626556,0.029456764459609985,0.0009234785684384406,0.06934474408626556,0.029456764459609985,0.0009234785684384406,0.42075416445732117,0.5807018280029297,0.2986009120941162
49,50.0,0.8735631704330444,0.7586206197738647,0.19077816605567932,0.12021516263484955,0.0520249679684639,0.0019955276511609554,0.12021516263484955,0.0520249679684639,0.0019955276511609554,0.4294828474521637,0.6081360578536987,0.3234460651874542
