,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_loss euclidean,BC_det best_loss dtw,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_eucl euclidean,BC_det best_eucl dtw,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort,BC_det best_dtw euclidean,BC_det best_dtw dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.21550622582435608,0.18694870173931122,0.05810587480664253,1.5775959491729736,-13.560625076293945,0.1824304610490799,0.10546891391277313,0.012349420227110386,1.555741310119629,-13.198959350585938,0.22938071191310883,0.18251003324985504,0.051752813160419464,1.5584529638290405,-13.465328216552734
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.21087439358234406,0.1588456630706787,0.05758371949195862,2.2504220008850098,-13.821910858154297,0.1325855553150177,0.07729849219322205,0.011933390982449055,1.5083459615707397,-13.700577735900879,0.22365792095661163,0.19026625156402588,0.05156981945037842,2.0754072666168213,-13.956063270568848
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.21703307330608368,0.1499733328819275,0.05561475083231926,1.3629523515701294,-13.791093826293945,0.15448075532913208,0.08269398659467697,0.011905009858310223,1.5371434688568115,-13.464584350585938,0.22436454892158508,0.18991070985794067,0.052397068589925766,1.0435458421707153,-13.790836334228516
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.22783416509628296,0.1320672482252121,0.05666203424334526,1.7497342824935913,-12.823495864868164,0.1318318247795105,0.0778876394033432,0.01250961422920227,1.9533740282058716,-11.501287460327148,0.23483258485794067,0.1309337615966797,0.04901326820254326,1.7586990594863892,-12.729653358459473
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.21626387536525726,0.18862107396125793,0.05677340552210808,1.4801489114761353,-14.168575286865234,0.10084102302789688,0.07043958455324173,0.0120717016980052,1.3111473321914673,-14.323868751525879,0.23056620359420776,0.17368613183498383,0.051982760429382324,1.50260591506958,-14.104914665222168
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.3338629901409149,0.2936800718307495,0.06456779688596725,1.968764305114746,-12.131397247314453,0.13488437235355377,0.03630460426211357,0.01128949411213398,2.005276918411255,-10.827919006347656,0.278300017118454,0.30524641275405884,0.05698873847723007,1.9154441356658936,-12.137115478515625
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.21974344551563263,0.1364476978778839,0.05665735900402069,1.9993140697479248,-13.055882453918457,0.06957488507032394,0.030993856489658356,0.010893063619732857,1.6634920835494995,-12.341986656188965,0.2285541296005249,0.13418084383010864,0.050685010850429535,1.9990050792694092,-13.043302536010742
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.21486279368400574,0.18442359566688538,0.062287259846925735,1.3197596073150635,-14.039045333862305,0.16005879640579224,0.04239973798394203,0.011134184896945953,1.3666335344314575,-14.24232292175293,0.22866657376289368,0.13210013508796692,0.050166886299848557,1.3764972686767578,-14.010311126708984
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.19978144764900208,0.15352168679237366,0.06044257432222366,1.6141992807388306,-14.01198959350586,0.14396899938583374,0.05511269345879555,0.011236685328185558,1.2429264783859253,-14.51284408569336,0.2306140959262848,0.148081436753273,0.05074562504887581,1.5994523763656616,-14.035306930541992
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.22819951176643372,0.3241316080093384,0.06497900187969208,2.1822144985198975,-12.876608848571777,0.15111437439918518,0.02793823927640915,0.010767404921352863,1.810651183128357,-12.246501922607422,0.2349870800971985,0.27142488956451416,0.05829613655805588,2.508237600326538,-12.932465553283691
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.5256103277206421,0.5356205701828003,0.1398933380842209,3.3466336727142334,-8.599635124206543,0.25857579708099365,0.08709690719842911,0.021704446524381638,3.438206195831299,-5.78869104385376,0.5468605756759644,0.4674111306667328,0.13611066341400146,3.1292359828948975,-8.32647705078125
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.5391055345535278,0.5060070753097534,0.13897983729839325,4.672115325927734,-8.467822074890137,0.2670133709907532,0.09320510178804398,0.037630945444107056,3.3717236518859863,-6.9794135093688965,0.5300571918487549,0.44509029388427734,0.13293297588825226,3.6740243434906006,-7.444304466247559
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.5655320882797241,0.5492035150527954,0.14191986620426178,5.175108432769775,-8.842633247375488,0.24462571740150452,0.13767486810684204,0.0384771004319191,3.591914415359497,-5.054040431976318,0.5672935247421265,0.6043676137924194,0.13923020660877228,4.898245811462402,-5.968168258666992
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.5545127391815186,0.3150356709957123,0.12709084153175354,4.638095378875732,-10.101431846618652,0.2180420309305191,0.0792970210313797,0.017917828634381294,2.909400463104248,-9.585028648376465,0.5333447456359863,0.611763596534729,0.13873428106307983,4.007780075073242,-9.328118324279785
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.5218837261199951,0.4410015046596527,0.11448225378990173,4.713993072509766,-9.526433944702148,0.26378780603408813,0.17254464328289032,0.03935936838388443,3.226759433746338,-7.066658020019531,0.5393986701965332,0.4557371735572815,0.1421811282634735,3.9562125205993652,-8.110753059387207
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.509381890296936,0.3403252959251404,0.10947348177433014,4.0982465744018555,-9.13347053527832,0.25336313247680664,0.09331259876489639,0.038416359573602676,3.7811596393585205,-2.905463457107544,0.5460243225097656,0.44269347190856934,0.12856753170490265,4.55376672744751,-5.053628921508789
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.5390336513519287,0.5478793382644653,0.14556914567947388,3.7303452491760254,-9.178366661071777,0.27318283915519714,0.19423982501029968,0.04106608405709267,2.906721353530884,-7.601632595062256,0.5384973287582397,0.6018483638763428,0.14482015371322632,4.007638931274414,-8.274234771728516
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.5380752086639404,0.31759777665138245,0.12980225682258606,3.5121049880981445,-8.179089546203613,0.23039115965366364,0.09312549233436584,0.037536993622779846,3.3606979846954346,-6.591422080993652,0.5234918594360352,0.37580904364585876,0.1270471215248108,3.150325298309326,-9.108230590820312
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,0.5711483955383301,0.5695798397064209,0.1511702984571457,3.9415879249572754,-8.020057678222656,0.3090309798717499,0.12215044349431992,0.040005333721637726,3.9806594848632812,-3.435199022293091,0.583427906036377,0.4222579598426819,0.12622813880443573,4.310319423675537,-5.4622321128845215
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,0.5152691006660461,0.30907467007637024,0.13181038200855255,3.9711408615112305,-9.360548973083496,0.21865825355052948,0.08954109996557236,0.019493240863084793,2.8180415630340576,-10.021166801452637,0.5266880989074707,0.4121726453304291,0.1268494874238968,4.042994499206543,-8.039820671081543
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,0.6665551662445068,0.426084041595459,0.10530586540699005,5.721020221710205,-4.178727149963379,0.3263320326805115,0.17243799567222595,0.051686495542526245,4.395712375640869,-3.5725278854370117,0.6852365732192993,0.9365054368972778,0.1433970183134079,5.659514427185059,-6.22127103805542
21,30.0,0.8045977354049683,0.5057471990585327,0.15061435103416443,0.6646161079406738,0.3897082507610321,0.10476691275835037,4.243333339691162,-6.443597316741943,0.3304562568664551,0.17105388641357422,0.04772782698273659,4.798462390899658,-2.298710584640503,0.645206093788147,0.3259556293487549,0.09261287748813629,3.8915908336639404,-8.99083137512207
22,30.0,0.7586207389831543,0.6436781883239746,0.1474435180425644,0.6817905902862549,0.8064475059509277,0.12665343284606934,2.882387399673462,-8.990249633789062,0.3281218111515045,0.13409671187400818,0.04917527735233307,4.316964626312256,-2.3758890628814697,0.6513926982879639,0.4239168167114258,0.09913288056850433,5.571800708770752,-5.874013423919678
23,30.0,0.9885057210922241,0.6206896901130676,0.18390806019306183,0.6842054128646851,0.8133642673492432,0.1251133382320404,7.2963995933532715,-7.930469989776611,0.35707372426986694,0.10380659252405167,0.045152582228183746,4.297097206115723,-3.1046080589294434,0.6869574785232544,0.798344075679779,0.11436441540718079,5.124180316925049,-8.020535469055176
24,30.0,0.7356321811676025,0.8275861740112305,0.1572202444076538,0.6659681797027588,0.6904792785644531,0.1206478476524353,2.60207462310791,-8.892812728881836,0.3157791793346405,0.10382968932390213,0.04471909627318382,4.192785263061523,-4.884073257446289,0.6483364105224609,0.7281852960586548,0.11369749158620834,6.59247350692749,-7.846622943878174
25,30.0,0.7356321811676025,0.5057470798492432,0.14427268505096436,0.6610192060470581,0.39403408765792847,0.10897064954042435,4.5698347091674805,-8.569035530090332,0.31581437587738037,0.2715180516242981,0.05389073118567467,4.521245002746582,-4.057401657104492,0.6774096488952637,0.9255772829055786,0.12805530428886414,5.308358192443848,-6.5499749183654785
