,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,1288.9872264016828,392.80186401473753,706.0699608759899,334.1252172877817,212.42297877004103,
PR,102.52852236642478,175.5088671882428,26.823084728868118,17.746124241739473,13.509687872240981,
RF,130.1491765532397,63.35018789544068,157.87980930165227,73.38712355289482,225.55335598803916,
BC_det_best_loss,11.75090879555351,39.626169976242764,20.416493637828,7.622391510206982,122.6159227495404,
BC_det_best_eucl,123.45016011326354,139.84944668510997,688.2829614129821,463.83682173277947,1304.6928982603424,
BC_det_best_dtw,63.79792186153159,39.39726653085522,42.11930888573118,15.139962447322233,845.0600057075661,
BC_nondet_best_loss,2.306529521366417,3.0214422924903532,2.9027371175261028,0.9040632274405827,0.5075818053515031,
BC_nondet_best_eucl,4.196258804326415,4.50009921476844,7.092060326781029,3.1361514313280843,3.0365426983997654,
BC_nondet_best_dtw,1.2151098531699627,2.379865536358349,2.8641537541728024,0.9358378082573813,0.4513268442349818,
GAIL_det_ppo_best_loss,191.51226080354394,4639.631028507543,144.5879763925986,96.45149195625886,4774.402070132625,
GAIL_det_ppo_best_eucl,347.8782192994406,101.96634355759346,178.49871137479425,91.97673073604773,311.9387399610497,
GAIL_det_ppo_best_dtw,191.51226080354394,4639.631028507543,144.5879763925986,96.45149195625886,4774.402070132625,
GAIL_nondet_ppo_best_loss,23.310171628068833,18.03676523684901,14.802759684364801,14.156471849206856,9.265550359019633,
GAIL_nondet_ppo_best_eucl,10.159729623714892,19.580540945629714,27.002578876599884,20.20781998009506,23.80096935123174,
GAIL_nondet_ppo_best_dtw,55.8746499035615,637.1358034419327,385.4634905738977,151.7093003226623,179.84204046886742,
BCxGAIL_det_ppo_best_loss,314.6509332518685,22.58604000148613,17.063230334999194,1087.2189780513838,28408.419435902022,
BCxGAIL_det_ppo_best_eucl,93.96110925799063,3551.1441867578856,1638.0681748012312,158.03962290990142,572.1641212862243,
BCxGAIL_det_ppo_best_dtw,626.4825947439779,180.39825835232165,80.08701760840155,78.09593153425682,3198.8046910466164,
BCxGAIL_nondet_ppo_best_loss,1.5727901147549508,2.6501747806209814,5.332713330579578,2.1802525623134494,0.6056116461156615,
BCxGAIL_nondet_ppo_best_eucl,8.357385115691763,13.328027390503818,10.103954814066626,10.354615313160247,0.7921900380973528,
BCxGAIL_nondet_ppo_best_dtw,5.909631642101513,1.945899050016691,5.978727229056254,0.43283183736064235,0.9099669837818007,
