,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.31560948491096497,0.5146439075469971,0.1342882215976715,0.3598029911518097,0.46382519602775574,0.1432350128889084,0.3287583887577057,0.5369004607200623,0.15506725013256073
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.428792804479599,0.5314727425575256,0.12755195796489716,0.33836546540260315,0.5377482175827026,0.16681988537311554,0.37865331768989563,0.4604448676109314,0.1519811600446701
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.305615097284317,0.4910520911216736,0.15048055350780487,0.3165521025657654,0.6287994384765625,0.15108086168766022,0.35551324486732483,0.6818581819534302,0.20083613693714142
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.30203765630722046,0.39358487725257874,0.12148509919643402,0.4044170677661896,0.4915669560432434,0.14091582596302032,0.3000982105731964,0.3991495966911316,0.12138122320175171
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.4134715497493744,0.3898410201072693,0.12574465572834015,0.3973885476589203,0.5897743701934814,0.17990759015083313,0.33301934599876404,0.4770200252532959,0.14775492250919342
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.3585145175457001,0.5237696170806885,0.15933768451213837,0.38210529088974,0.44709640741348267,0.1528899073600769,0.32394376397132874,0.4473470449447632,0.17302009463310242
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.44457998871803284,0.6879891157150269,0.14768071472644806,0.4321049749851227,0.5081395506858826,0.17297032475471497,0.35735031962394714,0.5441138744354248,0.18268540501594543
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.322610467672348,0.5417311787605286,0.1471497267484665,0.39150533080101013,0.3598982095718384,0.1361003816127777,0.3347177803516388,0.5692458152770996,0.14957332611083984
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.4200418293476105,0.48067525029182434,0.14990265667438507,0.27339082956314087,0.5388227105140686,0.11994226276874542,0.33075278997421265,0.47164174914360046,0.13491785526275635
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.30574363470077515,0.4947695732116699,0.15742795169353485,0.3940044939517975,0.5190387964248657,0.16626611351966858,0.39915868639945984,0.39786624908447266,0.14070241153240204
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.6016358137130737,0.9008433818817139,0.2199709266424179,0.7548058032989502,0.6816595792770386,0.24419520795345306,0.6548140048980713,0.8329681158065796,0.23811177909374237
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.8180251121520996,0.7045501470565796,0.20328857004642487,0.625220775604248,0.5547676086425781,0.1977454274892807,0.616478443145752,0.6520333290100098,0.23164762556552887
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.6671324968338013,0.5677225589752197,0.2141498625278473,0.6469690799713135,0.6517537832260132,0.21389468014240265,0.619278609752655,0.7592055797576904,0.1871405392885208
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.7086666822433472,0.7655398845672607,0.24219270050525665,0.6777306795120239,0.7386707067489624,0.23435091972351074,0.6482007503509521,0.68927001953125,0.21983356773853302
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.7509052753448486,0.8498716354370117,0.266836941242218,0.6364133954048157,0.6282413601875305,0.17018437385559082,0.5810742378234863,0.616944432258606,0.20924967527389526
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.681633710861206,0.5277033448219299,0.1813345104455948,0.7091655731201172,0.6067245006561279,0.21423204243183136,0.6526885032653809,0.86830735206604,0.2761753499507904
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.6362670660018921,0.9433140158653259,0.21136729419231415,0.7507921457290649,0.7657631635665894,0.22472001612186432,0.7163747549057007,0.9727799296379089,0.25304532051086426
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.6728106737136841,0.8374626636505127,0.21097132563591003,0.7469252347946167,0.6057001352310181,0.19132259488105774,0.6248969435691833,0.8834642171859741,0.2670234143733978
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.7760131359100342,0.9869803786277771,0.28711819648742676,0.6569659113883972,0.8152065277099609,0.2218751609325409,0.7327744960784912,0.6170446872711182,0.22247904539108276
