FOT,Random,RF,PR,BC_det,BC_det,BC_det,BC_nondet,BC_nondet,BC_nondet,GAIL_det_ppo,GAIL_det_ppo,GAIL_det_ppo,GAIL_nondet_ppo,GAIL_nondet_ppo,GAIL_nondet_ppo,BCxGAIL_det_ppo,BCxGAIL_det_ppo,BCxGAIL_det_ppo,BCxGAIL_nondet_ppo,BCxGAIL_nondet_ppo,BCxGAIL_nondet_ppo,
-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,
-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,-0.08045977354049683,
-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,-0.03448275849223137,
-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,-0.1034482792019844,
-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,-0.12643678486347198,
-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,-0.26436781883239746,
-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,
-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,-0.4712643623352051,
-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,-0.4482758641242981,
-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,-0.3333333432674408,
-0.14942528307437897,-0.3668089509010315,-0.1988505744561553,-0.20539648110706643,-0.20988617837429047,-0.122625932097435,-0.2091807872056961,-0.15584757924079895,0.018019244074821472,-0.27249813079833984,-0.16779084503650665,-0.06468170881271362,-0.167932391166687,-0.17020969092845917,-0.39578136801719666,-0.2595033645629883,-0.20124860107898712,-0.05922411009669304,-0.180998757481575,-0.26556432247161865,-0.15007281303405762,-0.21335595846176147,
-0.01149425283074379,-0.9382625222206116,-0.09563218493014575,-0.08137503081080011,-0.12967456877231598,-0.08446082472801208,-0.15000857412815094,-0.0558546781539917,-0.08845830708742142,-0.12063981592655182,-0.04451817646622658,-0.05485416576266289,-0.04328489676117897,0.11939112842082977,-0.26808029413223267,-0.23447251319885254,-0.07008812576532364,-0.05113929882645607,-0.07108856737613678,-0.17128410935401917,-0.06036356836557388,-0.13869138062000275,
0.08045977354049683,-0.442882776260376,0.015862069763243197,-0.028493953118417112,-0.011987376026809216,-0.05729786679148674,-0.04549712687730789,0.04020978882908821,0.16565415263175964,-0.0708639845252037,0.09498642385005951,-0.05049251765012741,0.0976189598441124,0.29919809103012085,-0.22349253296852112,-0.09391538798809052,0.004520208574831486,-0.04053647071123123,0.0064291153103113174,-0.054581910371780396,0.0393502414226532,-0.008580917492508888,
-0.01149425283074379,-0.24684494733810425,0.06436781655997038,-0.04208719282215251,0.042542193084955215,-0.019168006256222725,0.003685090923681855,0.04103490710258484,-0.05565408989787102,-0.06641086935997009,0.16780196130275726,-0.046684380620718,0.169910728931427,0.09662192314863205,-0.16510635614395142,-0.030905643478035927,0.016354909166693687,-0.0343376025557518,-0.010326560586690903,0.06324480473995209,-0.06923241913318634,-0.032853949815034866,
-0.14942528307437897,0.9513897895812988,-0.02,-0.09544706751894444,-0.03704085946083069,-0.04866886883974075,-0.03361929580569267,-0.10636227577924728,-0.09946800023317337,-0.15077261626720428,0.18187689781188965,-0.03718462213873863,0.18205279111862183,-0.2772815525531769,-0.15733171999454498,-0.06482510268688202,-0.08240882307291031,-0.03496110811829567,-0.1223364844918251,0.006539305672049522,-0.21126903593540192,-0.04448370635509491,
-0.26436781883239746,0.5700926780700684,-0.15057471323758365,-0.15304799764135874,-0.1616363525390625,-0.07184770703315735,-0.16012801229953766,-0.22329308092594147,-0.2847990393638611,-0.20134849846363068,0.14817257225513458,-0.04332965984940529,0.14593981206417084,-0.004945896565914154,-0.12143710255622864,-0.0622001551091671,-0.180825874209404,-0.037004370242357254,-0.20749163627624512,0.005768146365880966,-0.2611277997493744,-0.20007029175758362,
-0.3563218414783478,0.7956290245056152,-0.24091954044997693,-0.20611116903289903,-0.29470983147621155,-0.12642420828342438,-0.2609550356864929,-0.3433718681335449,-0.4272080063819885,-0.2383066713809967,0.09576784074306488,-0.04520075395703316,0.08960137516260147,-0.5855006575584412,-0.1664457470178604,-0.05903968587517738,-0.3004821240901947,-0.04464022070169449,-0.33685678243637085,-0.06298854947090149,-0.29716092348098755,-0.25757864117622375,
-0.4482758641242981,0.7135964632034302,-0.33586206763982773,-0.2521453091965564,-0.3879489302635193,-0.15318942070007324,-0.3734002709388733,-0.4441000521183014,-0.41603872179985046,-0.2818489372730255,0.03386778011918068,-0.04743443801999092,0.022916994988918304,-0.49261993169784546,-0.22500291466712952,-0.16002017259597778,-0.3756111264228821,-0.05503099411725998,-0.3718706965446472,-0.2119656801223755,-0.2517533600330353,-0.25463777780532837,
-0.3333333432674408,-0.5916247367858887,-0.3894252845644951,-0.2804441455513592,-0.35388892889022827,-0.18244022130966187,-0.4094962179660797,-0.28562629222869873,-0.26061445474624634,-0.18236815929412842,-0.057515427470207214,-0.047098319977521896,-0.07297296077013016,-0.9627871513366699,-0.3221147358417511,-0.2637239098548889,-0.3146120011806488,-0.059584248811006546,-0.31626617908477783,-0.23474612832069397,-0.13233384490013123,-0.10849502682685852,
-0.2183908075094223,0.1340041160583496,-0.2912643667310476,-0.2643801107166574,-0.2394913285970688,-0.18950089812278748,-0.31152454018592834,-0.24940422177314758,-0.0687423050403595,-0.02437577396631241,-0.14994683861732483,-0.04883040115237236,-0.1675337553024292,-0.2508227527141571,-0.39235037565231323,-0.3347654640674591,-0.22535938024520874,-0.058874402195215225,-0.16523900628089905,-0.44768357276916504,0.005741367116570473,-0.037355221807956696,
-0.12643678486347198,0.10477447509765625,-0.1379310354590416,-0.19961576096926725,-0.12658308446407318,-0.17449358105659485,-0.16270817816257477,-0.013866089284420013,-0.046699248254299164,-0.02291032299399376,-0.21662259101867676,-0.048625655472278595,-0.25970834493637085,-0.5530688166618347,-0.40726006031036377,-0.41603511571884155,-0.08469217270612717,-0.060520969331264496,-0.05462590977549553,-0.38210129737854004,0.0870424285531044,-0.014823665842413902,
-0.05747126415371895,-0.8474807739257812,-0.02367816187441349,-0.13331714315521556,-0.0391249880194664,-0.16200605034828186,-0.1048404723405838,-0.07432050257921219,0.08243221044540405,0.012858711183071136,-0.3265153765678406,-0.04871707409620285,-0.3529345989227295,-0.15753915905952454,-0.4171772301197052,-0.38834089040756226,-0.025266608223319054,-0.06044589728116989,0.030093852430582047,-0.3115878403186798,-0.09368476271629333,-0.006496801972389221,
-0.05747126415371895,0.29017174243927,-0.010344827398657799,-0.08595069006535645,0.04757217317819595,-0.1486242413520813,-0.05777265876531601,0.11382032185792923,-0.05508699268102646,-0.1251857876777649,-0.37809792160987854,-0.04871357977390289,-0.3653438985347748,0.5482185482978821,-0.3611580431461334,-0.3624052405357361,0.05667055398225784,-0.06033390015363693,0.023508038371801376,-0.14168253540992737,-0.1882379949092865,-0.19256380200386047,
-0.12643678486347198,0.036179542541503906,-0.06643678233027459,-0.05916299526784413,-0.05787612497806549,-0.13414931297302246,-0.06912903487682343,-0.07648644596338272,-0.14391830563545227,-0.16135239601135254,-0.3528030514717102,-0.04871116951107979,-0.3136093318462372,-0.1599215269088745,-0.29519331455230713,-0.30982455611228943,-0.009019064716994762,-0.06030827760696411,-0.083367258310318,-0.03149265795946121,-0.3182758390903473,-0.14045146107673645,
-0.19540229439735413,-0.7647813558578491,-0.1662068971991539,-0.05998483739077862,-0.15112510323524475,-0.10219547152519226,-0.14548306167125702,-0.1033601239323616,-0.17934748530387878,-0.2434578388929367,-0.29334938526153564,-0.048757150769233704,-0.239045649766922,1.1557581424713135,-0.2453557550907135,-0.2274090200662613,-0.1313295215368271,-0.06031901761889458,-0.16400226950645447,0.07589754462242126,-0.32179510593414307,-0.1755942702293396,
-0.28735631704330444,-0.266426146030426,-0.31701149374246596,-0.09114419464424105,-0.2407572716474533,-0.10123936831951141,-0.23248766362667084,-0.25540462136268616,-0.2906768023967743,-0.36893823742866516,-0.173676535487175,-0.048723530024290085,-0.11614915728569031,0.21236737072467804,-0.20266877114772797,-0.09687694162130356,-0.2012689858675003,-0.06023172289133072,-0.26891621947288513,-0.06990845501422882,-0.3027524948120117,-0.12870346009731293,
-0.3563218414783478,0.49748694896698,-0.37563217848539354,-0.13182534652092157,-0.33383023738861084,-0.09618984907865524,-0.3100149631500244,-0.3451858162879944,-0.42374110221862793,-0.2865614593029022,-0.04734296351671219,-0.04871441796422005,0.020288895815610886,0.9003950953483582,-0.13952438533306122,-0.0675748810172081,-0.33009278774261475,-0.06022018939256668,-0.3226163983345032,-0.24432651698589325,-0.14275608956813812,-0.10682102292776108,
-0.3103448152542114,0.3187894821166992,-0.3519540238380432,-0.20246218418411288,-0.38862481713294983,-0.1004522368311882,-0.35621342062950134,-0.4613497257232666,-0.37458357214927673,-0.25783011317253113,0.08064480125904083,-0.048702698200941086,0.13286414742469788,-0.3890766501426697,-0.15884900093078613,-0.049042001366615295,-0.3952973484992981,-0.06022127345204353,-0.2627972662448883,-0.2620345652103424,-0.049665920436382294,-0.25485190749168396,
