,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.3951951563358307,0.5038856863975525,0.16592927277088165,2.3950107097625732,-12.415343284606934,0.30070993304252625,0.4935643672943115,0.16107574105262756,2.1844890117645264,-12.78067684173584,0.2628574073314667,0.4749329090118408,0.13266874849796295,1.701676368713379,-13.1903657913208
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.33103886246681213,0.5162177085876465,0.13803993165493011,1.421525001525879,-13.741171836853027,0.40398815274238586,0.7912130355834961,0.14823712408542633,2.484138011932373,-13.148686408996582,0.3448016345500946,0.6719734072685242,0.1502114087343216,2.2355904579162598,-13.335184097290039
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.3890534043312073,0.46250686049461365,0.13530518114566803,2.2007229328155518,-13.126055717468262,0.31954458355903625,0.5531929731369019,0.1966918408870697,1.8190752267837524,-13.307266235351562,0.29387688636779785,0.38953331112861633,0.10449569672346115,1.809786081314087,-13.64345932006836
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.466129332780838,0.5578619241714478,0.1374051570892334,2.74100661277771,-12.825218200683594,0.35195818543434143,0.5869829654693604,0.1885632872581482,1.1153982877731323,-13.532270431518555,0.301289826631546,0.31245070695877075,0.12849682569503784,1.623732089996338,-13.49721622467041
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.3561798632144928,0.5197601318359375,0.14975589513778687,2.541489362716675,-12.605964660644531,0.31115949153900146,0.5276406407356262,0.17653782665729523,1.3261098861694336,-13.338963508605957,0.32141539454460144,0.5654372572898865,0.12000671774148941,2.265429973602295,-13.359161376953125
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.3800247609615326,0.6562889814376831,0.16308729350566864,2.2296454906463623,-13.142666816711426,0.3232622444629669,0.5313852429389954,0.17389073967933655,2.3664023876190186,-13.396470069885254,0.29017025232315063,0.43251070380210876,0.12728330492973328,1.8443635702133179,-13.525649070739746
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.45510682463645935,0.45977285504341125,0.16228364408016205,2.4224374294281006,-12.584138870239258,0.32918521761894226,0.5070059299468994,0.19644248485565186,1.5106003284454346,-13.893376350402832,0.3145800828933716,0.357369601726532,0.11792571097612381,1.8540360927581787,-14.014734268188477
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.3839036822319031,0.35247230529785156,0.1262415498495102,2.1054539680480957,-12.930956840515137,0.3640744388103485,0.5329721570014954,0.1556052714586258,2.500112295150757,-12.797019958496094,0.3971330523490906,0.36553066968917847,0.11261875182390213,1.5730984210968018,-13.146178245544434
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.4565030634403229,0.48657894134521484,0.1361091583967209,1.9671711921691895,-13.025586128234863,0.3571878671646118,0.528847336769104,0.1642044335603714,2.21950101852417,-13.441414833068848,0.2651270031929016,0.29551273584365845,0.0995422899723053,1.7302711009979248,-13.61422061920166
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.37628504633903503,0.3445216417312622,0.13447967171669006,2.2471671104431152,-13.158533096313477,0.3451079726219177,0.538542628288269,0.1785859316587448,1.9123294353485107,-13.262528419494629,0.28383272886276245,0.5863101482391357,0.11959704756736755,1.774764895439148,-13.474396705627441
