,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_loss euclidean,BCxGAIL_det_ppo best_loss dtw,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_eucl euclidean,BCxGAIL_det_ppo best_eucl dtw,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort,BCxGAIL_det_ppo best_dtw euclidean,BCxGAIL_det_ppo best_dtw dtw
0,0.6000000238418579,0.1944562792778015,0.07846486568450928,0.009265143424272537,0.16834533214569092,0.006591796875,0.0004633759381249547,0.28421616554260254,-33.87163543701172,0.16834533214569092,0.006591796875,0.0004633759381249547,0.28421616554260254,-33.87163543701172,0.16834533214569092,0.006591796875,0.0004633759381249547,0.28421616554260254,-33.87163543701172
1,0.6000000238418579,0.19360339641571045,0.05799585580825806,0.007233165670186281,0.16848331689834595,0.004739642143249512,0.00046617817133665085,0.2853464186191559,-33.87173080444336,0.16848331689834595,0.004739642143249512,0.00046617817133665085,0.2853464186191559,-33.87173080444336,0.16848331689834595,0.004739642143249512,0.00046617817133665085,0.2853464186191559,-33.87173080444336
2,0.6000000238418579,0.19104474782943726,0.05714285373687744,0.006673888303339481,0.16848331689834595,0.01420372724533081,0.0006827871548011899,0.27373206615448,-33.875389099121094,0.16848331689834595,0.01420372724533081,0.0006827871548011899,0.27373206615448,-33.875389099121094,0.16848331689834595,0.01420372724533081,0.0006827871548011899,0.27373206615448,-33.875389099121094
3,0.6000000238418579,0.187633216381073,0.12281453609466553,0.009358352050185204,0.16868877410888672,0.003038078546524048,0.00045505198067985475,0.30313998460769653,-33.839691162109375,0.16868877410888672,0.003038078546524048,0.00045505198067985475,0.30313998460769653,-33.839691162109375,0.16868877410888672,0.003038078546524048,0.00045505198067985475,0.30313998460769653,-33.839691162109375
4,0.6000000238418579,0.19360339641571045,0.08955228328704834,0.007857662625610828,0.16874849796295166,0.007644593715667725,0.0007393336854875088,0.2618091106414795,-33.879940032958984,0.16874849796295166,0.007644593715667725,0.0007393336854875088,0.2618091106414795,-33.879940032958984,0.16874849796295166,0.007644593715667725,0.0007393336854875088,0.2618091106414795,-33.879940032958984
5,0.6000000238418579,0.1944562792778015,0.05799579620361328,0.006375616416335106,0.16903167963027954,0.006037771701812744,0.0006713891634717584,0.24091698229312897,-33.88333511352539,0.16903167963027954,0.006037771701812744,0.0006713891634717584,0.24091698229312897,-33.88333511352539,0.16903167963027954,0.006037771701812744,0.0006713891634717584,0.24091698229312897,-33.88333511352539
6,0.6000000238418579,0.1944562792778015,0.06993603706359863,0.006804380100220442,0.16840708255767822,0.0055141448974609375,0.000498507812153548,0.2867089509963989,-33.86570739746094,0.16840708255767822,0.0055141448974609375,0.000498507812153548,0.2867089509963989,-33.86570739746094,0.16840708255767822,0.0055141448974609375,0.000498507812153548,0.2867089509963989,-33.86570739746094
7,0.6000000238418579,0.1944562792778015,0.051172614097595215,0.007321696728467941,0.1685754656791687,0.003349125385284424,0.000418430456193164,0.2402922511100769,-33.893829345703125,0.1685754656791687,0.003349125385284424,0.000418430456193164,0.2402922511100769,-33.893829345703125,0.1685754656791687,0.003349125385284424,0.000418430456193164,0.2402922511100769,-33.893829345703125
8,0.6000000238418579,0.19360339641571045,0.14243054389953613,0.010542132891714573,0.16834533214569092,0.018823981285095215,0.0009079559240490198,0.3327558934688568,-33.8427619934082,0.16834533214569092,0.018823981285095215,0.0009079559240490198,0.3327558934688568,-33.8427619934082,0.16834533214569092,0.018823981285095215,0.0009079559240490198,0.3327558934688568,-33.8427619934082
9,0.6000000238418579,0.19360339641571045,0.04179108142852783,0.007289074826985598,0.16868877410888672,0.003150373697280884,0.00039507015026174486,0.2822452485561371,-33.8653678894043,0.16868877410888672,0.003150373697280884,0.00039507015026174486,0.2822452485561371,-33.8653678894043,0.16868877410888672,0.003150373697280884,0.00039507015026174486,0.2822452485561371,-33.8653678894043
