,controller config,fot safety,fot comfort,fot mean comfort,GAIL_nondet_ppo best_loss safety,GAIL_nondet_ppo best_loss comfort,GAIL_nondet_ppo best_loss mean comfort,GAIL_nondet_ppo best_loss euclidean,GAIL_nondet_ppo best_loss dtw,GAIL_nondet_ppo best_eucl safety,GAIL_nondet_ppo best_eucl comfort,GAIL_nondet_ppo best_eucl mean comfort,GAIL_nondet_ppo best_eucl euclidean,GAIL_nondet_ppo best_eucl dtw,GAIL_nondet_ppo best_dtw safety,GAIL_nondet_ppo best_dtw comfort,GAIL_nondet_ppo best_dtw mean comfort,GAIL_nondet_ppo best_dtw euclidean,GAIL_nondet_ppo best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,1.1294114589691162,4.579135417938232,1.4301862716674805,4.384132385253906,-0.5980467200279236,0.5005587339401245,0.5161555409431458,0.14923201501369476,2.400054693222046,-10.599711418151855,0.5134678483009338,0.43107712268829346,0.14277611672878265,2.3009400367736816,-10.905795097351074
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,1.1782886981964111,4.336231231689453,1.4322506189346313,4.122030735015869,1.056888461112976,0.49745795130729675,0.37853172421455383,0.16193996369838715,2.254406213760376,-11.07538890838623,0.4398447871208191,0.3375322222709656,0.11667606979608536,2.9032936096191406,-10.663325309753418
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,1.3022956848144531,5.263486862182617,1.6756647825241089,4.833491802215576,3.6300132274627686,0.4152725636959076,0.44022077322006226,0.13876530528068542,2.5556445121765137,-11.01909065246582,0.4751003086566925,0.47972530126571655,0.14441761374473572,2.53861665725708,-11.692523002624512
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.9268258810043335,2.7631163597106934,1.0923755168914795,3.8991849422454834,-3.097937822341919,0.24406354129314423,0.43538448214530945,0.16656073927879333,2.2008962631225586,-10.763139724731445,0.3249870538711548,0.3664998412132263,0.12017766386270523,2.2345049381256104,-11.196824073791504
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,1.074499487876892,3.527287006378174,1.0513954162597656,4.079503536224365,-3.341022253036499,0.44381996989250183,0.5502955317497253,0.12680096924304962,2.054626226425171,-11.041598320007324,0.47622883319854736,0.38371914625167847,0.1474500149488449,2.669976234436035,-10.668784141540527
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,1.0259912014007568,4.698519706726074,1.4401649236679077,4.329973220825195,0.10186275839805603,0.33760637044906616,0.5609878301620483,0.14645220339298248,1.9697818756103516,-11.848884582519531,0.4069161117076874,0.3175986409187317,0.11689483374357224,2.454984426498413,-11.033723831176758
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,1.3485088348388672,4.704121112823486,1.5309128761291504,4.115335464477539,0.5774936079978943,0.47660383582115173,0.4602506160736084,0.1488976925611496,2.1605303287506104,-11.594649314880371,0.4898196756839752,0.516481876373291,0.11725500226020813,2.1071829795837402,-11.977211952209473
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.9378809928894043,4.024990558624268,1.5202916860580444,4.230311870574951,0.3672783076763153,0.4295736253261566,0.5952986478805542,0.15082180500030518,2.0088701248168945,-12.138333320617676,0.4135257601737976,0.3443661332130432,0.15214747190475464,1.7082812786102295,-12.924161911010742
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,1.110259771347046,5.289306163787842,1.3696116209030151,4.194649696350098,-0.0871039554476738,0.47660359740257263,0.529453456401825,0.127426415681839,2.2938108444213867,-11.757756233215332,0.42700204253196716,0.3699249029159546,0.1301824301481247,2.4044365882873535,-10.786933898925781
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.0026041269302368,4.1577653884887695,1.4450269937515259,3.8554043769836426,-1.0841789245605469,0.41098853945732117,0.7266719341278076,0.14430437982082367,2.2609307765960693,-12.4028959274292,0.4381957948207855,0.4824647903442383,0.18093594908714294,2.410700798034668,-12.15379810333252
