,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,1197.9718450320588,1009.0848177588706,411.22910133994,57.11325721766135,225.19144741104606,
PR,494.0041206566521,173.28437092757565,17.826227672278296,132.71211089987167,22.132029710246265,
RF,148.56577601333515,52101.236729186094,7.621471937194728,49.48061141838363,392.49978632519736,
BC_det_best_loss,92.49273502447323,17.771470118419472,27.45318072715534,14.29723500476991,33.95519158709203,
BC_det_best_eucl,229.27523799587107,113.27267443412323,251.11360989369274,157.91092566394968,279.72385144266354,
BC_det_best_dtw,219.8813309459349,15.892212831632285,15.70591127193584,11.812419368501658,324.1598058841391,
BC_nondet_best_loss,2.475687222270083,2.5018214205264573,1.5020045633787529,1.5181217267695282,0.6922509999346551,
BC_nondet_best_eucl,5.51788902275773,1.8840607791590118,1.724578057004127,1.6044201214770157,0.9576376026568494,
BC_nondet_best_dtw,4.107341264930306,2.2359968995694013,1.8774242343592191,2.0797608397136917,1.1164195024724366,
GAIL_det_ppo_best_loss,79574.13338355458,82.11147025127202,423.3706059826609,328.0053662994778,489.4667693945178,
GAIL_det_ppo_best_eucl,8487.878031220911,1016.0667158501931,1989.4756289515888,954.1486773385873,1865.701449805944,
GAIL_det_ppo_best_dtw,1722.5252855854142,45.0918142644294,278566.29678617074,396.51154886770007,1858.5332031881583,
GAIL_nondet_ppo_best_loss,23.24975324071355,16.60594465832782,12.96581379151181,10.333785352830478,10.141875129075418,
GAIL_nondet_ppo_best_eucl,2.753098627616767,20.61787774178613,62.1146560990057,99.34789116533406,1004.1392390137943,
GAIL_nondet_ppo_best_dtw,4.512256351826623,16.936628652617735,53.06238038046921,125.97671210735022,964.7627784583809,
BCxGAIL_det_ppo_best_loss,257.2492208376534,6.453146660759268,694.8888585768856,163.98098692653411,48.73992171099938,
BCxGAIL_det_ppo_best_eucl,1271.471006255943,10.718003922079042,254.70850249617212,54.005334704837196,26.763034075063658,
BCxGAIL_det_ppo_best_dtw,1033.2518984191854,719.4671021349984,75.87202398826496,413.25963970421907,943.6496918027493,
BCxGAIL_nondet_ppo_best_loss,3.255671162402667,1.8412144106898727,0.5496454029752978,0.8801121364484146,0.38747728137887827,
BCxGAIL_nondet_ppo_best_eucl,12.210029356025554,0.6281949364388566,1.7221438260846638,3.4307530964013964,0.12410322742266788,
BCxGAIL_nondet_ppo_best_dtw,6.295004377318786,0.7701955257721618,1.010118458383773,0.5200848260795778,0.4067396117803679,
