,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.18289730551890365,0.06591823350273421,0.017694437603810266,2.022723534212637,-13.683248212074702
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.19514678467551522,0.07002213291905708,0.018060559487638704,1.6924476385921972,-13.726574379879967
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.2308496635130876,0.06570403232281063,0.018276093384623573,1.9340636596768008,-13.525248971712434
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.20788122447424537,0.06518311915726446,0.01802419514656085,2.152000457056935,-12.207753599559773
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.2561421109255496,0.06560143404262364,0.019073362824510273,1.767264316701676,-14.093441401671036
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,1.1724137931034482,0.6152798773842887,0.03807900097158393,10.400736577097685,56.1205374381301
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.2529536632903645,0.06616635163033319,0.016987901694392463,1.9868436985581537,-13.129436293021598
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.201278297389671,0.06610108165096673,0.01638070602669858,1.5269557940196292,-13.828625817308831
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.19393241092127395,0.06551556069033668,0.017668589731638963,1.4770773341479548,-14.445293934969365
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.17091265931218896,0.06610638839231128,0.017888712634397105,2.0326933644272867,-12.65342992016777
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.5047567020893349,0.1313083103964584,0.03674352772853711,3.513706493980367,-8.507641093173817
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.36393032145058035,0.13285611939953668,0.035123156242699544,3.0787823741505496,-9.461125154535637
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.586588074300308,0.21466285445387945,0.03774595910305092,4.502676019389945,-7.839590388393799
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.3492354979396859,0.13170050663892635,0.034151600712207346,3.7436323508329044,-10.792511434538554
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.3728389250714481,0.136937429289962,0.035967750242285934,3.829666145375519,-8.550113859030564
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.3484725125536452,0.1359833445283547,0.036784011694457996,4.305717281426959,-6.820101865895808
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.4833998222340572,0.13694939596860406,0.035290982255412676,3.577890278892058,-9.249810587199887
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.43328352690206484,0.14280361321982527,0.03706441596284021,3.3990702715582763,-8.662925701284697
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,0.5383813980816066,0.1553280523145832,0.03669174401868445,3.416453672134445,-7.623205108938914
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,0.39145111548206274,0.13106327990497568,0.03498138869022664,2.992088810958169,-10.850771010648259
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,0.6266583756428399,0.24639327239397668,0.06288033134116074,5.443817480828499,-5.915762476176731
21,30.0,0.8045977354049683,0.5057471990585327,0.15061435103416443,0.5266717368992104,0.20504624093606982,0.05571706812268094,6.19253788831374,-4.868400353293863
22,30.0,0.7586207389831543,0.6436781883239746,0.1474435180425644,0.5579175584221565,0.23062100089860538,0.05766302067364842,5.076406172805086,-7.183167675409388
23,30.0,0.9885057210922241,0.6206896901130676,0.18390806019306183,0.5605308742893089,0.20721391423596802,0.05603305038083022,4.69556425248494,-7.493816527280826
24,30.0,0.7356321811676025,0.8275861740112305,0.1572202444076538,0.5178033852699373,0.19515934265555146,0.05669505401037951,5.770054535740988,-7.742704616832994
25,30.0,0.7356321811676025,0.5057470798492432,0.14427268505096436,0.5333732916849272,0.20258305174460411,0.058772109193402325,4.374845344697518,-5.375671296148191
26,30.0,0.8045977354049683,0.5517240762710571,0.1408376395702362,0.5698305575032891,0.21451130519086914,0.057434168674607884,4.428951579427586,-6.708801474296392
27,30.0,1.080459713935852,0.5057471990585327,0.15378516912460327,0.5494944351138231,0.23672079674743285,0.056931054162233714,6.469734359567984,-5.566255779945551
28,30.0,0.8735631704330444,0.8965517282485962,0.15008588135242462,0.8217880198731506,0.44888065713846625,0.06490744435089321,4.617308379357446,-9.524957576035511
29,30.0,0.8505747318267822,0.5287356972694397,0.13819526135921478,0.5450129449655725,0.1932134979335529,0.05370193007225571,4.648207211623665,-6.66612320802661
30,40.0,0.8045977354049683,1.126436710357666,0.17862333357334137,0.7252628262722531,0.355701155394073,0.08690439093427885,6.133217393931099,-6.673845046928953
31,40.0,0.919540286064148,0.7126436829566956,0.18258686363697052,0.7342668914243762,0.3581165672885619,0.0962385063742372,7.41152204146256,-3.7852606057504707
32,40.0,0.8045977354049683,1.0574712753295898,0.16250494122505188,0.7382794446412235,0.40011791584607603,0.09525640113643778,4.257532638265503,-7.129325943591018
