,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort,RF euclidean,RF dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.25678160528684496,0.21632184501737364,0.05952437577833389,1.4827511772025757,-13.589026087970174
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.21908045153165695,0.19034484472125762,0.06144272621678211,2.1330175630333192,-13.882673822482026
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.22321839015031691,0.20344827663153414,0.061913065392652455,1.1183151702614242,-13.848288978896267
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.22735632234220865,0.16482759885489942,0.06470075077837568,1.7143430274959692,-12.970714674994676
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.2841379306555307,0.23540229443460703,0.06555423418552368,1.7089923326895253,-14.208914720102054
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.29287355939889786,0.1933333349972964,0.06047033666408267,2.0267242133187517,-11.913486563460268
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.24206896091843483,0.1671264495700598,0.06588452759359417,1.991681762529921,-13.002407924945198
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.28965517182802325,0.2197701184824109,0.06982428245546146,1.869241336409136,-13.581822724809403
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.22229885091041687,0.15632184538990257,0.07102919861117657,1.3327931353427713,-13.795034276120973
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.22022987942243455,0.20022989012300965,0.06175188263257345,2.173630273514293,-12.922328905644367
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.4011494378283107,0.24689653746783738,0.0673193265232204,3.5514043250418252,-8.248927789988185
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.33816092190300584,0.22896551314741376,0.07732064911603244,2.5405653133044743,-8.695768807622496
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.4013793109819806,0.21241380069404842,0.0651076757325523,3.284652490882952,-6.968064013694969
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.35655172561263204,0.22114942729473114,0.0634509179321514,2.502222358846912,-10.09783229111422
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.2928735585048282,0.21241380069404842,0.06282203692257746,3.0680089731581432,-7.953374812625799
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.2850574673249805,0.2029884965717792,0.06942000247067076,3.8228856953739134,-4.262596185672388
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.28528735806202055,0.22988506197929381,0.06395296644676347,3.2852951593268664,-9.011514549981655
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.4147126429617918,0.24206896111369125,0.06400845522553412,3.133580020698406,-6.531436801981546
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,0.4701149388120091,0.19586205877363674,0.07009644326422064,3.351176407478315,-6.061237311857879
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,0.4958620589688933,0.22022986274212605,0.06650548204137333,2.767510292333304,-11.004606114350196
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,0.7131034355328,0.4062069004774092,0.09931827082587726,5.836925150367051,-4.834511661127575
21,30.0,0.8045977354049683,0.5057471990585327,0.15061435103416443,0.6448275853231037,0.5103448502346875,0.11771436361488936,6.0186379393056,-3.7127270880196326
22,30.0,0.7586207389831543,0.6436781883239746,0.1474435180425644,0.6379310370519244,0.46298850830644356,0.10375478930728532,3.9823457146584866,-8.908570559584984
23,30.0,0.9885057210922241,0.6206896901130676,0.18390806019306183,0.6317241371705615,0.4956321834027766,0.11950323796863185,7.330958884045823,-6.76105133330128
24,30.0,0.7356321811676025,0.8275861740112305,0.1572202444076538,0.6758620590999209,0.438390793800354,0.10141101690672935,4.646847753659592,-9.56302147747319
25,30.0,0.7356321811676025,0.5057470798492432,0.14427268505096436,0.6452873552873217,0.40804598934948455,0.10655568834180121,4.707835890716331,-7.690842877090844
26,30.0,0.8045977354049683,0.5517240762710571,0.1408376395702362,0.6864367688729847,0.31563219584524616,0.08934073168570283,5.879112195175802,-6.043648149143288
27,30.0,1.080459713935852,0.5057471990585327,0.15378516912460327,0.6519540203645312,0.4360919718444347,0.09321442777483628,6.947588364878078,-3.9841317840714376
28,30.0,0.8735631704330444,0.8965517282485962,0.15008588135242462,0.6972413717672742,0.4482758942246435,0.11250891614105848,5.405181791775687,-6.5695392080588455
29,30.0,0.8505747318267822,0.5287356972694397,0.13819526135921478,0.683908032877692,0.5468965347483752,0.10713700648225928,6.6361343553845344,-4.730700345221488
30,40.0,0.8045977354049683,1.126436710357666,0.17862333357334137,0.7480459792449557,0.47379313357174385,0.16787687054824554,7.779042718748756,-4.855383361822934
31,40.0,0.919540286064148,0.7126436829566956,0.18258686363697052,0.7425287355020129,0.4728735927864911,0.16700225086219012,7.817141257466704,-0.3287474817214496
32,40.0,0.8045977354049683,1.0574712753295898,0.16250494122505188,0.7924137980773532,0.6301149405539034,0.14217202174766314,2.6505921606672542,-8.533837799551033
33,40.0,0.8045977354049683,0.5287356376647949,0.14215880632400513,0.754712646706351,0.470804625675082,0.1709420040579534,2.8830249976861455,-8.465823880300805
34,40.0,0.8275861740112305,0.7586206197738647,0.14612233638763428,0.7457471264436328,0.4691954323276877,0.1689760909751914,5.117895792300675,-6.168605332412347
35,40.0,0.8045977354049683,0.5747125148773193,0.16329766809940338,0.8041379387214267,0.4859770396351813,0.17478663290754476,4.258670471835753,-8.397859057052306
36,40.0,0.8735631704330444,0.9655172228813171,0.18417228758335114,0.7441379285886371,0.45632186945527786,0.17486326237219849,6.447487785069549,-8.205940651845996
37,40.0,1.034482717514038,0.7126436233520508,0.1738670915365219,0.7436781616046512,0.4717241703718899,0.17044524145879963,6.813853848472857,0.6438988086793682
38,40.0,0.9425287246704102,0.9885057210922241,0.16197648644447327,0.7609195439979947,0.46597704168409104,0.17085216334196685,8.987166515600371,-3.0902619132618065
39,40.0,0.8965517282485962,1.0574712753295898,0.1968555599451065,0.7549425352647388,0.46597704168409104,0.16598758410062944,7.557048790989121,-3.900579603002317
