FOT,Random,RF,PR,BC_det,BC_det,BC_det,BC_nondet,BC_nondet,BC_nondet,GAIL_det_ppo,GAIL_det_ppo,GAIL_det_ppo,GAIL_nondet_ppo,GAIL_nondet_ppo,GAIL_nondet_ppo,BCxGAIL_det_ppo,BCxGAIL_det_ppo,BCxGAIL_det_ppo,BCxGAIL_nondet_ppo,BCxGAIL_nondet_ppo,BCxGAIL_nondet_ppo,
-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,-0.4439232349395752,
-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,-0.44477611780166626,
-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,-0.4456290006637573,
-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,-0.4507462680339813,
-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,-0.4558635354042053,
-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,-0.4643923342227936,
-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,-0.4840085208415985,
-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,-0.4942430555820465,
-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,-0.4993603527545929,
-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,-0.5121535062789917,
-0.5181236863136292,-0.23338669538497925,-0.5216886919736862,-0.5228830961629001,-0.5196102857589722,-0.5189095139503479,-0.5189095139503479,-0.5079523921012878,-0.5072276592254639,-0.511647641658783,-0.7504706978797913,-0.7754359841346741,-0.7959058880805969,-0.6895935535430908,-0.7347289323806763,-0.7544266581535339,-0.5217214822769165,-0.5158201456069946,-0.5158201456069946,-0.4995426833629608,-0.5291574597358704,-0.5071636438369751,
-0.525799572467804,0.08525252342224121,-0.5252878391742706,-0.528276849986625,-0.5254814624786377,-0.5242847800254822,-0.5242847800254822,-0.5264216065406799,-0.5010650753974915,-0.5203391313552856,-0.7616486549377441,-0.7878881096839905,-0.8089646100997925,-0.3198167681694031,-0.7464990019798279,-0.7803618907928467,-0.531218945980072,-0.5222703218460083,-0.5222703218460083,-0.49487125873565674,-0.5185796618461609,-0.5138974189758301,
-0.5351812243461609,-0.97796231508255,-0.5280255860090256,-0.5331022934035872,-0.5312578082084656,-0.5299046635627747,-0.5299046635627747,-0.5497441291809082,-0.547055184841156,-0.5527615547180176,-0.7734838128089905,-0.8009490966796875,-0.8219949007034302,-1.0460976362228394,-0.7528125047683716,-0.7942491769790649,-0.5388115644454956,-0.5278855562210083,-0.5278855562210083,-0.5194200277328491,-0.5301378965377808,-0.5229622721672058,
-0.5351812243461609,-0.11390560865402222,-0.5335437172651291,-0.5394823486110312,-0.5386786460876465,-0.5368250608444214,-0.5368250608444214,-0.5406283736228943,-0.5623858571052551,-0.5202728509902954,-0.7844033241271973,-0.8127028942108154,-0.8336285352706909,-1.0758137702941895,-0.7771186828613281,-0.8031240105628967,-0.5473923683166504,-0.5351287722587585,-0.5351287722587585,-0.5380517840385437,-0.5313689708709717,-0.5366283655166626,
-0.5351812243461609,0.7194691896438599,-0.5362558674812317,-0.5481534471108986,-0.5448541045188904,-0.5429447889328003,-0.5429447889328003,-0.5671600699424744,-0.5412843227386475,-0.6599245071411133,-0.7898788452148438,-0.8161596059799194,-0.8360476493835449,-0.43221527338027954,-0.7679412364959717,-0.8235803842544556,-0.5535715818405151,-0.5403332114219666,-0.5403332114219666,-0.5429210066795349,-0.5438266396522522,-0.5512422323226929,
-0.547121524810791,-0.7171369791030884,-0.5410831582546234,-0.5540873993620536,-0.5517486333847046,-0.5492871999740601,-0.5492871999740601,-0.5723996758460999,-0.5431289076805115,-0.674547553062439,-0.7981472015380859,-0.8238553404808044,-0.8437855839729309,-0.970822811126709,-0.7977624535560608,-0.84183669090271,-0.5620040893554688,-0.5471343398094177,-0.5471343398094177,-0.5535875558853149,-0.5477150082588196,-0.5698533654212952,
-0.5599147081375122,0.8464373350143433,-0.5474882626533508,-0.560267173250196,-0.5603951215744019,-0.5572547316551208,-0.5572547316551208,-0.5784258246421814,-0.5849548578262329,-0.6997407674789429,-0.8030110001564026,-0.8258811235427856,-0.8452149033546448,-0.686687707901001,-0.8072019815444946,-0.8259013891220093,-0.5699722766876221,-0.5531438589096069,-0.5531438589096069,-0.5629779696464539,-0.5627854466438293,-0.5676568746566772,
