,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,224.97247287276141,469.1331274062472,323.15551802019905,235.97078035688887,35.599649080310435,
PR,356437353.4481855,26377971509.931683,887861482461.8503,592865091927.2349,64260920863048.17,
RF,609.9462248982645,236.65844154512922,44.855781021677444,1025.0619323332678,64.79924058391576,
BC_det_best_loss,336538822118.3633,22487305758.826916,331375269.53287715,6.887914833237135e+28,4.7786703370869534e+30,
BC_det_best_eucl,6.94463948929654e+28,40249003848.32002,284216003631.8069,6.4790638527011035e+28,4.8509820850974426e+30,
BC_det_best_dtw,6.94463948929654e+28,40249003848.32002,284216003631.8069,6.4790638527011035e+28,4.8509820850974426e+30,
BC_nondet_best_loss,15.959003051641897,15.707844789305259,15.874597108004448,23.521185582965007,7.52527046109706,
BC_nondet_best_eucl,14.121261942529491,12.91997139554463,14.14870954874555,18.419569891714175,7.671654150094605,
BC_nondet_best_dtw,80.48808842851962,33.1261333660992,18.613170940000888,11.656089694318506,4.028929731366506,
GAIL_det_ppo_best_loss,8010.185708614239,247413289.42311022,1547532326.0669484,210059727.63765007,2.164007447623225e+31,
GAIL_det_ppo_best_eucl,26885.443425537323,41797.55907974267,5.0072593266564456e+30,28845364665929.984,3248151340.194273,
GAIL_det_ppo_best_dtw,41031.930535243926,8588.832021676379,5960502.114033217,5.043795763412137e+30,36520117021.394844,
GAIL_nondet_ppo_best_loss,57.78760662766598,41.42276007946198,56.201222020263025,38.194963283256115,39.822075254845544,
GAIL_nondet_ppo_best_eucl,281.9030464935761,193.79356961348984,548.7979543360956,1184.79704250899,1574.9712050857468,
GAIL_nondet_ppo_best_dtw,1038.612111274829,0.8933315574796021,240.86953208200518,535.484807361617,1431.5784802966716,
BCxGAIL_det_ppo_best_loss,2445363.6687678825,1017.6195657810298,202476.94385271028,4339125.851840799,26871545.750386987,
BCxGAIL_det_ppo_best_eucl,1014157.1378137452,15429681.667528126,20157.41396064561,12687.286768042846,39916437.714808464,
BCxGAIL_det_ppo_best_dtw,1014157.1378137452,15429681.667528126,20157.41396064561,12687.286768042846,39916437.714808464,
BCxGAIL_nondet_ppo_best_loss,3.6719928578191094,2.7680705250172934,2.8117792777984585,9.03573836599496,14.34727651840196,
BCxGAIL_nondet_ppo_best_eucl,3.999203244988628,9.289665918290869,4.3802554305111,17.46685601132859,21.704974296481986,
BCxGAIL_nondet_ppo_best_dtw,6.382885720936048,9.42106414198446,4.771891414139988,15.975553656765367,19.480911463046176,
