,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.18540519717300497,0.062159339530268254,0.018375956464379017,2.0123654154009256,-13.68524205860584
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.18970797165004016,0.08167798922651373,0.018512383794908376,1.6343644006824047,-13.905743919975626
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.2275341401832566,0.06248197999360097,0.018422033774209597,1.8606875505075027,-13.64880579275118
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.20573825667762735,0.07189665504942196,0.017579946203195765,2.0708682270671805,-12.349581531280327
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.24609420402731075,0.06218807949811925,0.01819564051479897,1.7503386217656394,-14.183427407617087
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,1.1724137931034482,0.6535965872684248,0.04198070854323504,10.251837925038753,54.31401151616713
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.25209191205373394,0.06600962209213948,0.017797968012668943,1.997475845163672,-13.087037909592784
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.19381464605205379,0.06265968575710172,0.017448303768711856,1.5538514679292184,-13.872113185892443
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.16661383385610612,0.06251786690491731,0.017491231981342975,1.420575872688534,-14.618558677521035
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.178368258533654,0.062178440771990445,0.017193585931983762,1.8889469847692835,-12.882020020646475
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.49970929962532973,0.14772067269708616,0.0385155127583053,3.577832990038024,-8.117503298984666
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.36414396582822806,0.155055168051289,0.03959592883669042,3.405303137696796,-8.941334734156815
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.6180764176689804,0.24298645058009286,0.040934708073189094,4.427844858237395,-7.323699637440191
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.36218601333978445,0.1282826945245426,0.0352084694731446,3.609633895188118,-10.637112879508676
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.38470010479787003,0.17443473009074,0.039226599986639986,3.8491809252733136,-8.719932120156455
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.36304532531592826,0.12126450399268546,0.03934699340598422,4.379832754732474,-6.722705468583354
