,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,0.19860605325487352,0.06445288490889006,0.018297490929883163,2.3451408723682525,-12.160480677810003
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.2612434958043325,0.062257249906967016,0.018673231942429667,2.2233187871889237,-12.828128452398227
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,0.19272865237126757,0.0640585124068308,0.017077442026128514,1.8827675450633674,-13.746549027329571
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.18357384165999885,0.06376004886520181,0.01844269695425547,1.950860620714064,-12.606527345720691
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.3329192200210357,0.05784144418661058,0.019330695065118985,2.0076658444568234,-12.032070658474106
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.19269607568328675,0.07250693238880568,0.01905084190501489,1.66112482848326,-13.379491793689715
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,0.19100421001359869,0.11620243719957707,0.01989169699805805,1.4551020681704083,-14.367522380482411
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.1701988922148706,0.06201908787209626,0.01806798003160596,1.6409337526524477,-13.972882520862507
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,0.2865030290231261,0.06380215976595593,0.018384070208709365,1.9906502510364572,-12.90077514260504
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2140693153497587,0.0638179292478166,0.016506971492107083,2.0932388088619187,-13.998331827620532
10,20.0,0.5517241358757019,0.6666666865348816,0.16726118326187134,0.3634840923690793,0.12999034647908214,0.03712932654766432,3.4165469709228073,-9.970059699767317
11,20.0,0.5287356376647949,0.459770143032074,0.14268727600574493,0.3675195607703437,0.13598272653348142,0.03728944225080931,3.4895426803190137,-9.071812936914725
12,20.0,0.5977011919021606,0.48275864124298096,0.16911084949970245,0.3628298274538658,0.13018245578562204,0.03694751720284768,4.150526796446319,-7.460521316109517
13,20.0,0.5747126340866089,0.5747126340866089,0.15748447179794312,0.49133177814349677,0.1388789845653105,0.03730542869813428,3.3972508020803636,-8.487317047989333
14,20.0,0.5747126340866089,0.4827585816383362,0.15431363880634308,0.3708200166660536,0.15638705251743257,0.03998933696613419,2.8624746995677004,-10.145813192089319
15,20.0,0.7356321811676025,0.5517241358757019,0.15563485026359558,0.3680181215677018,0.1359646559225141,0.039249296683501224,3.698608353154817,-8.472368835404646
16,20.0,0.6206896305084229,0.6436781883239746,0.15933412313461304,0.4513022151266493,0.2240592862951628,0.04020533835100293,3.4616960784109767,-7.275191444105585
17,20.0,0.6206896305084229,0.41379314661026,0.14400845766067505,0.3759136966011013,0.12920443230656187,0.0397515562142689,3.5182402897784244,-9.932000978659927
18,20.0,0.5287356376647949,0.4597700834274292,0.14268727600574493,0.3834695760587685,0.1325775181173896,0.03764166764663044,3.9116137715667665,-10.3433278670285
19,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.3602129903144795,0.12839428426772637,0.037473190423403996,3.3014553681321597,-9.846376050140398
20,30.0,0.7126436233520508,0.5287356972694397,0.1411018669605255,0.539437571268638,0.23578768040089337,0.060915516491165105,4.633363465244941,-8.517479208061323
21,30.0,0.8505747318267822,0.5747126340866089,0.1643546223640442,0.5372921973244054,0.19600235879130068,0.05846892781483424,5.0370198218264175,-4.65289201692304
22,30.0,0.8275861740112305,0.9425287246704102,0.15457789599895477,0.5491934467552366,0.3063469181103906,0.05924999872980092,4.508771476548467,-6.702804390189901
23,30.0,0.8045977354049683,0.689655065536499,0.17175321280956268,0.7245273929018263,0.3821700994139221,0.05708248619130725,3.9212676105081647,-8.781922523739807
24,30.0,0.7816091775894165,0.689655065536499,0.1236623004078865,0.5470372825440833,0.2939011925565621,0.05905811404352241,5.476600296364196,-4.7893882554400955
25,30.0,0.919540286064148,0.7586206197738647,0.21086008846759796,0.546164130364297,0.2017193314539959,0.05697487781562377,5.988581814158809,-2.392298060239277
26,30.0,0.7816091775894165,0.6206896305084229,0.15352094173431396,0.6497249918006345,0.3653668930558614,0.06355682057105314,4.399282076611884,-7.210120237657516
27,30.0,0.6666666269302368,0.5517241358757019,0.15880565345287323,0.5211674467096598,0.20430991029768897,0.060560342295932636,4.0989834522669915,-9.213542863585475
28,30.0,0.7816091775894165,0.5977011919021606,0.17360283434391022,0.5484077604181443,0.20255441125108709,0.05694304783216151,4.027165449503208,-8.960090542711992
