,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,595.4866928286069,398.1721418641099,144.12846225773973,266.38408769758973,136.48962905425114,
PR,7.233762226831292,7.7518229947282595,688487586382.8059,11529875227386.195,1557.0054825402879,
RF,137081.2410484484,1.7997500824176857e+30,49515665.45751153,20373656280959.49,73.52180227136213,
BC_det_best_loss,13005535099249.53,516928507094.84357,228064233.6712126,8112390852746.648,3006761525.2835193,
BC_det_best_eucl,1.4121969863044304e+31,6.55426220649031e+29,664291462066.7773,7723149469439.053,9.66380056240576e+30,
BC_det_best_dtw,1185423976.6794312,5.153342305878055e+29,769290696782.6709,8.306707685120164e+30,1111438.60166326,
BC_nondet_best_loss,19.89294369483211,49.958440324396335,28.02427264432623,5.695308325360049,4.90993892684912,
BC_nondet_best_eucl,19.6612244456153,42.46595936386527,29.002261389920882,7.112789690952058,3.9965602015610244,
BC_nondet_best_dtw,19.245708670521864,39.29331808685278,26.375053703296537,5.520248355938424,3.7722021980418843,
GAIL_det_ppo_best_loss,52013.72032271724,4578.204221577554,306864.88550674426,592068.899791489,1573741.2960209064,
GAIL_det_ppo_best_eucl,49230.007488119634,5396.3400411696375,304698.5233119318,1068760.3121817887,13085767.948570697,
GAIL_det_ppo_best_dtw,69159.344072156,1820.702607671607,289585.14877237036,11245735.089256085,10486080.337161446,
GAIL_nondet_ppo_best_loss,31.221271573891872,34.86440638414281,37.37477395835929,25.655891749752627,25.28983320060866,
GAIL_nondet_ppo_best_eucl,340.63477695674817,577.2492573786781,682.3331269471821,821.439491394306,551.7973156784565,
GAIL_nondet_ppo_best_dtw,466.7234915684055,733.4692481806204,599.5192171833191,587.6692211798863,594.1041453794251,
BCxGAIL_det_ppo_best_loss,43971.22766692995,3753305885980.1245,28877558942.968887,456835089.67536384,3667708866.3968143,
BCxGAIL_det_ppo_best_eucl,1068.886484139592,1263745535.217254,2703048715.287537,43518888.77599403,432549243.35264754,
BCxGAIL_det_ppo_best_dtw,798.8168682591938,15165959663.009645,35014016296.974976,3684327666859.839,18552538.067452572,
BCxGAIL_nondet_ppo_best_loss,28.53619635245928,24.94443407250008,19.711595067688776,14.530923455186857,13.936622296442845,
BCxGAIL_nondet_ppo_best_eucl,74.78833216812782,46.27195947227327,19.761007779574694,13.60848511487034,18.96317195804238,
BCxGAIL_nondet_ppo_best_dtw,59.195367569532955,35.58359136870782,19.436510257745255,25.4210903587909,18.492031831746203,
