,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,2891.844141606667,188.22078320246848,138.9874296150929,439.6547579411961,108.00476350450455,
PR,1472044601854804.2,728133824481695.9,378984397843905.5,246512248882856.38,239060152369277.22,
RF,290.3148604877769,421.211834727219,60.95249904382321,208.20047533573617,1264.374335527103,
BC_det_best_loss,1241851.1205971823,68.90538629497685,166.9059855997285,3767.648478662544,11.449968996008955,
BC_det_best_eucl,1090.487658107193,797.7741034798345,1768.8796875745911,4430.3508567734425,12734.518769119833,
BC_det_best_dtw,48768.02481999186,111.94720143346404,164.79592201353015,104.0912674646096,21.68566373113729,
BC_nondet_best_loss,20.61234705616671,12.61366411131577,21.60331859477938,16.445840230616426,12.400070397920883,
BC_nondet_best_eucl,4.951669897967535,2.8493784938301516,1.6105653616730224,1.642499772481044,2.3825328622202617,
BC_nondet_best_dtw,2.555465168893318,1.3463772832321768,3.4302824681768476,0.9215029925359697,2.7669496205502506,
GAIL_det_ppo_best_loss,151.97877346625364,82.41893767627003,21.397373504975487,46.5539728508667,43.96942201619709,
GAIL_det_ppo_best_eucl,2219.2228059272134,2251.673568676578,1037.3420383145383,1079.2687851261678,628.7116682734506,
GAIL_det_ppo_best_dtw,2219.2228059272134,2251.673568676578,1037.3420383145383,1079.2687851261678,628.7116682734506,
GAIL_nondet_ppo_best_loss,24.707155451592342,17.633392592768757,18.09841269402152,18.91531274761866,11.951885108315976,
GAIL_nondet_ppo_best_eucl,44.39268476099234,71.95351478596369,64.9032701090466,48.91707317240424,49.92605824709195,
GAIL_nondet_ppo_best_dtw,139.23543344500698,1206.9827624380289,436.48376760922616,1491.066706346764,1369.803851730051,
BCxGAIL_det_ppo_best_loss,121.28354773633713,376.83029330740084,2147.878636137409,95.04083106096563,7.755691430226168,
BCxGAIL_det_ppo_best_eucl,68.54594598601497,47.19206708300231,28.723851641767972,30.082192680411804,121.15293861621346,
BCxGAIL_det_ppo_best_dtw,4767.11517235278,303361.28755464824,2761.0931808762425,73.23565260714273,46.36128239332311,
BCxGAIL_nondet_ppo_best_loss,22.359905239165975,16.44825122253702,13.084079671844353,23.14171026969321,13.815491371429609,
BCxGAIL_nondet_ppo_best_eucl,9.648175668132012,8.604063651206618,11.077046288373783,16.39038848915694,9.533779694277793,
BCxGAIL_nondet_ppo_best_dtw,7.568588917893161,28.38225210946938,28.088093909733903,14.88788521480888,18.237953458300453,
