,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_loss euclidean,BC_det best_loss dtw,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_eucl euclidean,BC_det best_eucl dtw,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort,BC_det best_dtw euclidean,BC_det best_dtw dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.30449098348617554,0.3022526204586029,0.08679470419883728,1.812188744544983,-12.927742004394531,0.13276341557502747,0.027483787387609482,0.0008342041401192546,1.7909568548202515,-12.038562774658203,0.3028141260147095,0.28687238693237305,0.10355551540851593,2.177844524383545,-12.948793411254883
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.300984263420105,0.30245617032051086,0.09541986137628555,2.72367525100708,-12.876273155212402,0.11262564361095428,0.008918911218643188,0.00037931939004920423,1.8383015394210815,-11.981534957885742,0.30023765563964844,0.2881520092487335,0.11252835392951965,2.3673927783966064,-12.887531280517578
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.3051496744155884,0.3018631637096405,0.08487468212842941,1.6094048023223877,-13.308232307434082,0.13861030340194702,0.02004697173833847,0.00096575339557603,1.676233172416687,-12.535922050476074,0.30460864305496216,0.2875410318374634,0.1047167032957077,2.277700185775757,-12.998228073120117
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.3139660954475403,0.30196040868759155,0.08693700283765793,1.658312201499939,-13.225025177001953,0.13773618638515472,0.020454932004213333,0.001276315306313336,1.6638150215148926,-12.731843948364258,0.31431567668914795,0.28644198179244995,0.09783691167831421,2.1787683963775635,-13.257027626037598
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.32409995794296265,0.30200085043907166,0.08510901778936386,2.6818108558654785,-12.676016807556152,0.10935718566179276,0.024221234023571014,0.0008602373418398201,1.7951757907867432,-12.216910362243652,0.3190327286720276,0.2867591083049774,0.09513913840055466,2.2628815174102783,-12.805525779724121
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.30794090032577515,0.302424818277359,0.0924345999956131,1.3460850715637207,-13.012449264526367,0.12650066614151,0.04777874797582626,0.0020280133467167616,1.4839544296264648,-13.181221008300781,0.3042541742324829,0.28497350215911865,0.11026248335838318,1.1437433958053589,-13.034627914428711
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.30384886264801025,0.30227118730545044,0.09448246657848358,1.9495038986206055,-12.74510669708252,0.13435564935207367,0.030125074088573456,0.0011129000922665,1.6036244630813599,-13.073872566223145,0.3237818777561188,0.28523796796798706,0.10510414093732834,1.918290615081787,-13.224895477294922
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.3052930235862732,0.3020201623439789,0.0927799716591835,2.236802816390991,-13.050698280334473,0.13857285678386688,0.02495438978075981,0.0011295843869447708,1.6920974254608154,-12.464720726013184,0.3086978793144226,0.28649652004241943,0.10376632958650589,2.5688576698303223,-12.85241413116455
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.31168341636657715,0.3021339774131775,0.08770629018545151,2.5988571643829346,-12.795742988586426,0.08471136540174484,0.008340813219547272,0.00030304183019325137,1.5328223705291748,-13.249114990234375,0.30524885654449463,0.28577715158462524,0.10579833388328552,1.7175939083099365,-13.205643653869629
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.305449903011322,0.30195409059524536,0.08604658395051956,1.435781478881836,-13.209013938903809,0.14585688710212708,0.02448180690407753,0.0007266888860613108,1.7432125806808472,-12.314369201660156,0.30248576402664185,0.2884097397327423,0.10391879081726074,2.53548002243042,-12.8032808303833
