,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.34333038330078125,0.44502925872802734,0.16223503649234772,0.3284972310066223,0.37658509612083435,0.14097431302070618,0.4034560024738312,0.46238911151885986,0.14275412261486053
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.2912393808364868,0.5298637747764587,0.160270556807518,0.3446730077266693,0.46710193157196045,0.15473565459251404,0.3513503074645996,0.4109068810939789,0.16553620994091034
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.3185257017612457,0.4412323236465454,0.1336500495672226,0.29692497849464417,0.4070882797241211,0.18353815376758575,0.33448654413223267,0.41514745354652405,0.14231061935424805
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.359885573387146,0.4520620107650757,0.1567857563495636,0.3263378441333771,0.4259069561958313,0.13360163569450378,0.420383483171463,0.5030426383018494,0.14319327473640442
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.34210771322250366,0.4676339626312256,0.1227995753288269,0.30779772996902466,0.5779989957809448,0.15088842809200287,0.3752777874469757,0.34313589334487915,0.10924605280160904
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.292060911655426,0.45363783836364746,0.13436894118785858,0.33971279859542847,0.4086265563964844,0.17519234120845795,0.3124815821647644,0.5472593307495117,0.12819159030914307
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.333455353975296,0.35844388604164124,0.14494827389717102,0.31745898723602295,0.458049476146698,0.16555364429950714,0.380342572927475,0.5625878572463989,0.1567491590976715
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.40864843130111694,0.344168484210968,0.11232281476259232,0.3370726406574249,0.49374350905418396,0.16188813745975494,0.36984023451805115,0.45739632844924927,0.141866534948349
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.28161269426345825,0.45635542273521423,0.1541880965232849,0.32719898223876953,0.7264261841773987,0.1463456153869629,0.37334081530570984,0.4356328845024109,0.1661050021648407
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.35308268666267395,0.4262270927429199,0.14318832755088806,0.3184854984283447,0.6183757781982422,0.16042830049991608,0.35390976071357727,0.4904026687145233,0.15825356543064117
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5679631233215332,0.7311902046203613,0.186581090092659,0.6268585920333862,0.5876404047012329,0.17375622689723969,0.6210744380950928,0.48676830530166626,0.16765809059143066
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.5739518404006958,0.5789398550987244,0.18407148122787476,0.5536518096923828,0.9427433013916016,0.2482910305261612,0.6279764175415039,0.9026552438735962,0.24718841910362244
