,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2202298858106649,0.22574711482971901,0.06628352802418087
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.23770115070944192,0.19011494331061846,0.06536662969481329
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.2202298858106649,0.22574711482971901,0.06638129500650812
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2243678155258811,0.22574711482971901,0.06985335197214079
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2202298858106649,0.22574711482971901,0.06484872773161222
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.268965513808974,0.22574711482971901,0.06319196877123295
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.23517241300051572,0.22574711482971901,0.071306648713847
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.2370114890768611,0.22574711482971901,0.06809090035442991
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.2202298858106649,0.28758619453757994,0.07026820192134928
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.249425288820318,0.22574711482971901,0.06409037129974914
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.2896551725358284,0.1990804636105895,0.07125644269816833
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.34160919795776246,0.18413792107254268,0.06827057794507206
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.3048275757863605,0.22574711482971901,0.06854802766579321
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.34022989044929386,0.1990804636105895,0.07307966924689967
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.2625287319257343,0.17770113743841653,0.06921918493278069
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.34712643937175636,0.18896550316363575,0.06502840726668464
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.33563218169813513,0.1990804636105895,0.06758356593592071
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.3022988499045885,0.19471263058483596,0.07008323525389035
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.3354023028447711,0.18413792107254268,0.06557537428435238
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.3085057363941753,0.18413792107254268,0.06497555921560731
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.7110344641373074,0.4333333223685622,0.09953494498441957
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.6666666663720691,0.40206895690411315,0.10109129420042724
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6749425183699048,0.3542528651282191,0.09649095128579384
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.6749425183699048,0.30137931350618596,0.10171224568210457
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.7186206810638821,0.43264366708695884,0.09650945230761822
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.6593103409841143,0.3908045836538075,0.10071872095866449
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.7101149411961949,0.40367815222591175,0.09898004882251736
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.7006896456048406,0.28781610816717146,0.10912670327543186
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.6599999905660235,0.30206895850598803,0.10630202192855975
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.7188505660459912,0.43264366708695884,0.0898216457789143
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.689655164582976,0.3287356403097509,0.08755185410979836
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.6868965447976673,0.41425287108868347,0.09502443900653001
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.6873563111856067,0.39080460857599963,0.08493856282326681
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.6956321741178119,0.3448275917768479,0.10850310296933542
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.6862068886592472,0.4696551603451372,0.08787157786389191
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.6885057349040592,0.4914942651614546,0.08971594423997677
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.7147126341893756,0.39126437719911344,0.09200158521104819
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.7544827615187085,0.40206896357238303,0.0957748671693877
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.6834482688739383,0.39264368806034317,0.09629012759261092
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.6885057402684772,0.4445976843684914,0.09195402182124812
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.8480459754631436,0.7558620689809323,0.17463601571004625
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.8064367885425174,0.6211494294181468,0.16659532252913234
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.8013793189361179,0.6179310193285346,0.15177698706501516
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,0.8064367885425174,0.6211494294181468,0.15848857126530558
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,0.8064367885425174,0.6211494294181468,0.1491002773947414
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,0.8064367885425174,0.6211494294181468,0.14813581369046505
46,50.0,0.9425287246704102,1.034482717514038,0.24256837368011475,0.809425291521796,0.5774712718278168,0.15270445078054717
47,50.0,0.8045977354049683,1.0574711561203003,0.21852292120456696,0.8080459828212344,0.6211494294181468,0.16627031119476102
48,50.0,0.9885057210922241,1.034482717514038,0.2388690561056137,0.8066666735246265,0.6105747210606931,0.16100673709107538
49,50.0,0.8735631704330444,0.7586206197738647,0.19077816605567932,0.8473563205168164,0.7257471180707218,0.17787554126532598
