,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2627586215824402,0.16137930642813436,0.05920200848587969
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.26804597881590486,0.16344827625900518,0.06188928552271649
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.24068965596114755,0.16781609442085027,0.060940679732239114
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.23356322045470118,0.18804598119109858,0.06262914605438709
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.2689655173852527,0.1687356390058995,0.06020874709447567
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.23586206928794745,0.18919540397822857,0.060343507168621864
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.21678160722399592,0.18068966165184971,0.05864182906203914
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.23747126440549726,0.19678161673247807,0.05943982133748888
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.2733333323433482,0.18965517435222862,0.062467961564403165
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.2335632197096431,0.164827589020133,0.05831681902595293
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.3445977086856449,0.354942526333034,0.06985863399531307
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.390114941158942,0.24344827219843862,0.06713700555093671
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.2919540206625545,0.18367815885692834,0.061054301172409245
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.35540229734932544,0.33839079607278105,0.060288017791663776
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.37839080189322594,0.257011485695839,0.060087198287505535
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.393333330908469,0.25724137153476473,0.07127493752444954
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.3565517268612468,0.15057471051812163,0.06104373131204268
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.317471264125458,0.1972413568198681,0.05541286813330719
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.44160918985461356,0.2625287384912371,0.07526753892972209
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.3144827581479633,0.25655172716826197,0.06401374070937264
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.6482758600547397,0.34735630050301536,0.0950667149089705
