,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.3562151789665222,0.9599016904830933,0.2899150550365448,0.2865283191204071,0.726732611656189,0.23162265121936798,0.48644402623176575,0.7540578842163086,0.2682259976863861
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.3581160604953766,0.7321736812591553,0.19115141034126282,0.3275943100452423,0.7597907781600952,0.2590116858482361,0.34653666615486145,0.8446407914161682,0.18834003806114197
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.39461466670036316,0.7450605630874634,0.24503587186336517,0.3648920953273773,0.7743468880653381,0.29613515734672546,0.29391491413116455,0.5816048383712769,0.20217645168304443
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.3447844982147217,0.8015778064727783,0.19462716579437256,0.26957836747169495,0.8027504682540894,0.2263282686471939,0.4046129286289215,0.9662353992462158,0.2311130166053772
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.3055168092250824,0.5412609577178955,0.1969519406557083,0.33121228218078613,0.7336503863334656,0.24329763650894165,0.3320297300815582,0.8179165124893188,0.21373595297336578
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.33584386110305786,0.5561916828155518,0.23838071525096893,0.3489293158054352,0.8115448951721191,0.22640599310398102,0.4282938539981842,0.6991353631019592,0.18022508919239044
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.3210687041282654,0.6415494680404663,0.20120523869991302,0.3624963164329529,0.8346343636512756,0.2604774534702301,0.37843015789985657,0.8867008090019226,0.21205385029315948
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.33960145711898804,0.8038889765739441,0.2282044142484665,0.3134559988975525,0.7741225957870483,0.26870614290237427,0.3355555236339569,1.14463210105896,0.25989654660224915
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.3162306547164917,0.7614321708679199,0.22862735390663147,0.35855522751808167,0.8263146281242371,0.28060901165008545,0.38177457451820374,0.8879721760749817,0.2714043855667114
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.35376495122909546,0.9662095308303833,0.2032456398010254,0.2883742153644562,0.6283264756202698,0.19599564373493195,0.2905605733394623,0.6714310646057129,0.16845285892486572
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.6079319715499878,1.1718573570251465,0.221980482339859,0.7345470190048218,1.582021951675415,0.4491651654243469,0.5849587321281433,0.8807095289230347,0.27097201347351074
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.5175482034683228,0.8876546025276184,0.3055668771266937,0.5967344045639038,1.1134121417999268,0.3279779255390167,0.7221001386642456,0.746417760848999,0.22359244525432587
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.5270954370498657,0.8387938737869263,0.2802921533584595,0.5391745567321777,1.3604093790054321,0.32860979437828064,0.6619691848754883,0.8156801462173462,0.1883491575717926
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.4741615056991577,0.6494110822677612,0.24148507416248322,0.5377929210662842,0.766472578048706,0.2122538536787033,0.560110330581665,0.9708954691886902,0.2419770061969757
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.564611554145813,1.3152246475219727,0.346375435590744,0.5241931676864624,0.624588668346405,0.22153297066688538,0.5418776273727417,0.762029230594635,0.25806769728660583
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.5473754405975342,0.8653391599655151,0.25991514325141907,0.5649888515472412,0.9965784549713135,0.23161649703979492,0.5429540872573853,0.9532627463340759,0.22163957357406616
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.577865481376648,0.9651579260826111,0.25622594356536865,0.6439372301101685,1.0295734405517578,0.32458096742630005,0.5777926445007324,0.7493304014205933,0.22376729547977448
