,controller config,fot safety,fot comfort,fot mean comfort,GAIL_nondet_ppo best_loss safety,GAIL_nondet_ppo best_loss comfort,GAIL_nondet_ppo best_loss mean comfort,GAIL_nondet_ppo best_eucl safety,GAIL_nondet_ppo best_eucl comfort,GAIL_nondet_ppo best_eucl mean comfort,GAIL_nondet_ppo best_dtw safety,GAIL_nondet_ppo best_dtw comfort,GAIL_nondet_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,1.566420316696167,5.441336631774902,2.020935535430908,0.1710663139820099,0.12737718224525452,0.04026982933282852,0.23820807039737701,0.7538795471191406,0.24311888217926025
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.5061781406402588,6.18537712097168,2.149784564971924,0.1348687708377838,0.14793828129768372,0.05030284449458122,0.23320862650871277,0.819445013999939,0.20651520788669586
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.214028000831604,5.090258598327637,1.7228772640228271,0.12937483191490173,0.16509830951690674,0.039322130382061005,0.19995684921741486,0.6574369072914124,0.2049577683210373
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,1.1618012189865112,5.793004035949707,1.3857277631759644,0.127162903547287,0.14924311637878418,0.05274331942200661,0.2511930465698242,0.5857622623443604,0.20655323565006256
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.4983066320419312,6.487611770629883,2.156421422958374,0.128122478723526,0.18630728125572205,0.04926154389977455,0.19527512788772583,0.6138666868209839,0.21800529956817627
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,1.4563223123550415,6.444406509399414,1.5340569019317627,0.1254585087299347,0.16419647634029388,0.039389271289110184,0.2321646511554718,0.5618354082107544,0.2008344680070877
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.5949407815933228,5.8145599365234375,1.857190728187561,0.13213136792182922,0.1592894047498703,0.04559638723731041,0.24460870027542114,0.6604253053665161,0.21205469965934753
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,1.57508385181427,6.493218898773193,2.153987169265747,0.13799148797988892,0.175507590174675,0.04948114976286888,0.2697977125644684,0.6684691905975342,0.2387704998254776
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.2946536540985107,5.953647136688232,1.337547779083252,0.13261732459068298,0.12143178284168243,0.03959837183356285,0.25879448652267456,0.9573529362678528,0.21844670176506042
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.224764347076416,5.711195945739746,1.8678611516952515,0.12616446614265442,0.12157242745161057,0.04225503280758858,0.2134302258491516,0.5763499736785889,0.18606442213058472
