,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort,Random euclidean,Random dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,1.158339023590088,5.926664352416992,2.2678885459899902,6.097910404205322,16.88338279724121
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,1.1710777282714844,5.7092132568359375,2.1395771503448486,5.756472110748291,13.615144729614258
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,1.1496368646621704,5.434228897094727,2.0218474864959717,6.134321212768555,17.45478057861328
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,1.1605232954025269,6.9491376876831055,2.037949323654175,5.262058258056641,13.627243995666504
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,1.1347112655639648,6.048825263977051,2.057969093322754,5.791089057922363,16.0092830657959
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,1.1629217863082886,6.014455795288086,2.031867265701294,5.383513927459717,10.233677864074707
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,1.159480333328247,6.249640464782715,2.0501811504364014,5.829718112945557,16.985082626342773
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,1.1712740659713745,6.803689479827881,2.307752847671509,6.222700119018555,21.23311424255371
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,1.1618552207946777,5.9644060134887695,1.9788421392440796,5.795478343963623,16.90416717529297
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,1.1279432773590088,5.718344688415527,1.9277440309524536,6.443576812744141,18.35615348815918
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,1.126594066619873,6.297001361846924,2.412980794906616,7.655545234680176,17.293275833129883
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,1.169461965560913,5.159844398498535,1.7809383869171143,6.458929061889648,14.948455810546875
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,1.1705844402313232,5.499312400817871,2.0555717945098877,6.686025142669678,16.052282333374023
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,1.0943281650543213,6.628316879272461,2.2235283851623535,5.916815280914307,12.046320915222168
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,1.164665937423706,5.112036228179932,2.1990652084350586,6.772061824798584,14.039346694946289
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,1.1560875177383423,5.559563159942627,2.1131701469421387,6.665865421295166,12.145402908325195
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,1.1401429176330566,6.108078956604004,2.093987226486206,6.652826309204102,15.019693374633789
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,1.126307487487793,7.077012062072754,2.3445940017700195,6.979957580566406,14.000807762145996
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,1.1376869678497314,6.214169502258301,2.340517997741699,7.410931587219238,17.953041076660156
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,1.1551023721694946,7.5027666091918945,2.023742198944092,6.77168083190918,17.540145874023438
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,1.150753140449524,6.555897235870361,1.8425687551498413,6.712490081787109,11.668949127197266
21,30.0,0.8045977354049683,0.5057471990585327,0.15061435103416443,1.1711931228637695,6.437808990478516,1.9862908124923706,6.97938871383667,12.785293579101562
22,30.0,0.7586207389831543,0.6436781883239746,0.1474435180425644,1.1587508916854858,7.3621320724487305,2.1055335998535156,7.607348918914795,14.208637237548828
23,30.0,0.9885057210922241,0.6206896901130676,0.18390806019306183,1.127224087715149,5.500692367553711,2.164947509765625,7.289491653442383,12.924447059631348
24,30.0,0.7356321811676025,0.8275861740112305,0.1572202444076538,1.1718534231185913,5.9470672607421875,1.846657633781433,6.395759582519531,11.388272285461426
25,30.0,0.7356321811676025,0.5057470798492432,0.14427268505096436,1.171796202659607,7.055122375488281,1.7901082038879395,6.83748722076416,9.751389503479004
26,30.0,0.8045977354049683,0.5517240762710571,0.1408376395702362,1.1462416648864746,5.260524272918701,2.035242795944214,7.261507511138916,9.066344261169434
27,30.0,1.080459713935852,0.5057471990585327,0.15378516912460327,1.1099861860275269,6.036859512329102,2.026524066925049,6.644793510437012,12.948851585388184
28,30.0,0.8735631704330444,0.8965517282485962,0.15008588135242462,1.1562477350234985,4.905074119567871,1.8943569660186768,7.514686107635498,12.730302810668945
29,30.0,0.8505747318267822,0.5287356972694397,0.13819526135921478,1.1601974964141846,6.959866523742676,2.313793182373047,7.297399520874023,18.302623748779297
30,40.0,0.8045977354049683,1.126436710357666,0.17862333357334137,1.1579291820526123,4.726191997528076,1.8366538286209106,8.257070541381836,12.772148132324219
31,40.0,0.919540286064148,0.7126436829566956,0.18258686363697052,1.1577790975570679,5.439284324645996,1.864894151687622,8.589607238769531,10.256747245788574
32,40.0,0.8045977354049683,1.0574712753295898,0.16250494122505188,1.166051983833313,5.57388973236084,2.1676785945892334,7.727829933166504,12.120795249938965
33,40.0,0.8045977354049683,0.5287356376647949,0.14215880632400513,1.1693540811538696,6.01328182220459,2.1527280807495117,7.333455562591553,10.746208190917969
34,40.0,0.8275861740112305,0.7586206197738647,0.14612233638763428,1.1676772832870483,7.365871906280518,2.613818883895874,7.762686252593994,17.104267120361328
35,40.0,0.8045977354049683,0.5747125148773193,0.16329766809940338,1.1520755290985107,5.835134506225586,2.330446720123291,8.527193069458008,12.836063385009766
36,40.0,0.8735631704330444,0.9655172228813171,0.18417228758335114,1.1582082509994507,5.367637634277344,1.9536933898925781,7.954349517822266,11.103643417358398
37,40.0,1.034482717514038,0.7126436233520508,0.1738670915365219,1.1163642406463623,5.700008392333984,2.107748508453369,7.2801899909973145,15.287065505981445
38,40.0,0.9425287246704102,0.9885057210922241,0.16197648644447327,1.1669366359710693,6.674009323120117,2.2677011489868164,8.305880546569824,21.411880493164062
39,40.0,0.8965517282485962,1.0574712753295898,0.1968555599451065,1.122998833656311,6.142792224884033,1.86806058883667,8.567220687866211,11.575395584106445
40,50.0,1.080459713935852,1.563218593597412,0.30175715684890747,1.1400909423828125,5.622375965118408,2.6310086250305176,8.71102523803711,17.565458297729492
41,50.0,0.8505747318267822,1.4482758045196533,0.24388954043388367,1.1467719078063965,5.104140281677246,2.2870354652404785,7.992860317230225,14.02137279510498
42,50.0,0.8275861740112305,0.8045976758003235,0.18496498465538025,1.1316561698913574,5.293334484100342,1.6752774715423584,7.942278861999512,11.831172943115234
43,50.0,0.9425287246704102,1.2413792610168457,0.25842249393463135,1.172086238861084,5.978148460388184,2.0736069679260254,9.074840545654297,19.57416534423828
44,50.0,0.8275861740112305,0.9885058403015137,0.21667326986789703,1.1239969730377197,5.140645980834961,1.9992763996124268,8.152921676635742,14.631937980651855
45,50.0,0.919540286064148,1.0114941596984863,0.22565729916095734,1.16240394115448,5.136438369750977,2.1057658195495605,8.690655708312988,10.742568969726562
46,50.0,0.8275861740112305,1.0574712753295898,0.23358434438705444,1.1499420404434204,4.97542667388916,1.8169116973876953,8.587935447692871,12.858834266662598
47,50.0,0.8045977354049683,1.2873563766479492,0.20980313420295715,1.1674765348434448,5.478904724121094,2.5380313396453857,7.877506732940674,14.554031372070312
48,50.0,0.9655172824859619,1.4022986888885498,0.28326067328453064,1.138460397720337,6.188490867614746,2.1506996154785156,8.680242538452148,12.843034744262695
49,50.0,0.8965517282485962,0.8965517282485962,0.22592149674892426,1.1059695482254028,5.200014114379883,2.111288547515869,7.9926066398620605,15.330355644226074
