,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,779.8700890749786,459.7401613565168,109.35667087916887,198.1859156669445,68.01193483445769,
PR,415.76544759480464,133.59604549399396,18.292597119272706,314.04849151273805,35.91202406213004,
RF,177.02705442873278,14.231342064180431,29.019581299468772,18.195827955500743,4956.8412323951425,
BC_det_best_loss,67.8735037093939,64.5810244798549,85.87288583442998,20.023374279141287,57.54137013481788,
BC_det_best_eucl,30.45665390649284,39.86761675904404,902.6610915936325,36.51794915642899,149.16757109039418,
BC_det_best_dtw,33.60825467573219,78.21812643941337,388.4861616315138,57.90784605442432,202.9067674869106,
BC_nondet_best_loss,4.752772748135801,1.514527815139732,1.1164168537813124,1.0093679688270982,0.8522590771423004,
BC_nondet_best_eucl,2.809008441083428,1.6904738180721604,1.1354622887293713,1.4006064771405393,0.9967618581101618,
BC_nondet_best_dtw,4.108659520543941,1.2347140544742996,0.9832411888893273,1.6008444129060417,0.825887719232687,
GAIL_det_ppo_best_loss,1352.1912803516411,236.0344395864687,149.58037338793474,619.8011432213228,12684287.992462736,
GAIL_det_ppo_best_eucl,5433.171252272231,505.0067497460441,1313.1285576005214,23667.292250614406,71881.03477430457,
GAIL_det_ppo_best_dtw,222.24506161996558,64.13405240346401,35.386449244682424,129.71421355685902,85114144.44932444,
GAIL_nondet_ppo_best_loss,22.323529601693565,20.0593939590432,13.25098828028316,13.36221716953149,7.709212135448766,
GAIL_nondet_ppo_best_eucl,19.27297765630111,7.400394087750289,117.24429768984179,494.4750343095723,331.6981641302737,
GAIL_nondet_ppo_best_dtw,34.92918689372725,56.18772512337755,1082.7976527868432,750.5413793937312,458.7869820430702,
BCxGAIL_det_ppo_best_loss,62.023128881088226,68.91735950512115,297.844992338595,63.71351427655192,703.9911059646703,
BCxGAIL_det_ppo_best_eucl,78.07535617540438,37.955066870526224,34.33166077859939,27.512391415992518,622.5731779207971,
BCxGAIL_det_ppo_best_dtw,78.48850467935648,114.67650860150835,77.00073792122559,80.20067616457946,4515.5672100757565,
BCxGAIL_nondet_ppo_best_loss,7.810455136934245,0.2900768754600582,0.17049010848964952,0.5132470091633914,0.1792256211798886,
BCxGAIL_nondet_ppo_best_eucl,12.206197005805976,2.091244542365089,2.5653430154136343,2.463511150136733,1.407696845545472,
BCxGAIL_nondet_ppo_best_dtw,14.058270765568025,0.11308745901083928,0.7393664052146482,1.272344405834323,0.19339607166176886,
