,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,214.0506329640227,72.17728753236678,152.95210086699421,190.70700251836485,91.4758793873526,
PR,1.4304878800434373e+17,14.33479814549725,10.35965101292734,11105689641621.406,1281763837467.2593,
RF,173.68722565514906,8.212793609948275e+30,49935.544186951985,4083314430631.2407,24313597320851.234,
BC_det_best_loss,5695547356863.5625,389606092083.5901,5476807768147.403,2.0461004966697608e+30,1117435784.3986053,
BC_det_best_eucl,270682413.4075848,1580609302363.4165,10975618746287.926,120168250518.2489,548529593512.4589,
BC_det_best_dtw,4646584254188.963,3.66873354520386e+29,2.7041140815136317e+30,110962690527.94128,3778827354.7147603,
BC_nondet_best_loss,30.244544969167933,46.70915853658327,24.011382799542453,12.890051305394998,8.691257727191307,
BC_nondet_best_eucl,178.63013313681478,36.911141970192844,16.59993629056047,9.159338486703394,8.141275004567424,
BC_nondet_best_dtw,24.93067601399206,52.18714549937593,11.40933181593622,9.971541635850391,6.83096159984039,
GAIL_det_ppo_best_loss,3346139.9454989433,265706763.33255458,412800391.89046896,987354214.7078285,74435488211716.88,
GAIL_det_ppo_best_eucl,8820958.483888721,328078656.1316326,225991603.27351445,1354277388.4452877,74007467069031.28,
GAIL_det_ppo_best_dtw,8820958.483888721,328078656.1316326,225991603.27351445,1354277388.4452877,74007467069031.28,
GAIL_nondet_ppo_best_loss,38.667968456419786,24.103863465055575,35.84043998893565,28.7137651664786,22.53424852689106,
GAIL_nondet_ppo_best_eucl,1135.9121506185759,56556.49614386433,60503.44354025204,66905.1327693527,249606.45439883336,
GAIL_nondet_ppo_best_dtw,877.6731401168229,36401.26558334259,117044.05198606862,99624.29739680233,308909.31653186266,
BCxGAIL_det_ppo_best_loss,28033745485490.74,43183409123.55985,93018566119.19199,432228309955.4459,7.911067403625934e+30,
BCxGAIL_det_ppo_best_eucl,1.386374859395344e+31,4.1797116306207155e+29,1269234098066.7954,2610112652818.251,1.5059405495527356e+31,
BCxGAIL_det_ppo_best_dtw,16417232188802.352,1213548858440.6152,375243469930.8586,1158777004327.1814,10560137830660.857,
BCxGAIL_nondet_ppo_best_loss,93.3928675651405,15.854722492438313,10.773667848023157,15.117623299355838,43.56123486877933,
BCxGAIL_nondet_ppo_best_eucl,4.391705229539353,55.20879556492585,6.674065389453484,2.7680772742959565,225.7623910356641,
BCxGAIL_nondet_ppo_best_dtw,6.726970875849754,32.25785226918292,6.075132760650378,2.9248052531395388,257.6087270415883,
