time,color,angle
210747,33,-20
210793,42,20
210836,49,20
222299,49,20
222340,47,20
222381,41,20
222424,36,-20
222467,29,-20
222507,25,-20
222547,27,-20
222591,42,20
222633,48,20
222676,52,20
222717,51,20
222757,43,20
222801,34,-20
222846,24,-20
222887,20,-20
222928,23,-20
222968,39,-20
223009,48,20
223050,54,20
223091,59,20
223132,56,20
223175,46,20
223216,41,20
223256,32,-20
223296,19,-20
223337,15,-20
223377,19,-20
223417,33,-20
223458,54,20
223498,65,20
223539,70,20
223580,67,20
223621,58,20
223665,50,20
223709,38,-20
223750,32,-20
223791,21,-20
223835,24,-20
223876,36,-20
223917,47,20
223957,54,20
223998,59,20
224038,53,20
224079,46,20
224121,32,-20
224165,22,-20
224207,17,-20
224248,23,-20
224289,36,-20
224331,45,20
224375,53,20
224416,60,20
224456,57,20
224498,52,20
224538,38,-20
224579,30,-20
224619,22,-20
224661,28,-20
224705,37,-20
224746,46,20
224787,51,20
224827,58,20
224869,53,20
224909,48,20
224949,41,20
224989,32,-20
225030,23,-20
225070,15,-20
225110,19,-20
225150,33,-20
225191,43,20
225235,57,20
225275,64,20
225316,61,20
225356,46,20
225397,36,-20
225437,24,-20
225479,16,-20
225519,22,-20
225559,37,-20
225599,51,20
225639,57,20
225680,67,20
225720,65,20
225760,51,20
225804,35,-20
225845,19,-20
225886,13,-20
225926,17,-20
225967,27,-20
226007,41,20
226051,53,20
226095,58,20
226137,51,20
226177,36,-20
226217,25,-20
226258,19,-20
