time,color,angle
82506,40,0
82546,50,30
82587,59,30
82628,59,30
82672,45,30
82715,30,-30
82756,27,-30
82797,17,-30
82838,16,-30
82878,24,-30
82922,39,-30
82964,55,30
83004,71,30
83045,83,30
83085,75,30
83126,74,30
83166,70,30
83207,63,30
83247,47,30
83288,28,-30
83332,13,-30
83374,8,-30
83415,6,-30
83456,7,-30
83499,23,-30
83539,36,-30
83579,46,30
83623,59,30
83664,64,30
83705,63,30
83746,55,30
83786,41,30
83828,31,-30
83872,19,-30
83914,14,-30
83955,13,-30
83996,21,-30
84037,38,-30
84077,49,30
84117,54,30
84164,63,30
84204,59,30
84245,54,30
84285,34,-30
84326,25,-30
84366,15,-30
84407,15,-30
84448,34,-30
84488,51,30
84528,62,30
84568,65,30
84608,67,30
84649,60,30
84694,44,30
84735,30,-30
84775,19,-30
84815,13,-30
84859,13,-30
84903,29,-30
84944,48,30
84984,59,30
85027,66,30
85067,67,30
85107,52,30
85147,36,-30
85188,22,-30
85229,18,-30
85274,15,-30
85315,31,-30
85356,47,30
85398,58,30
85438,63,30
85483,59,30
85524,45,30
85564,29,-30
85605,20,-30
85646,11,-30
85687,10,-30
85727,18,-30
85767,30,-30
85808,49,30
85848,60,30
85892,67,30
85934,68,30
85975,60,30
86016,52,30
86059,41,30
86099,25,-30
86144,21,-30
86185,14,-30
86225,19,-30
86265,25,-30
86315,39,-30
86356,53,30
86397,56,30
86444,62,30
86484,61,30
86524,54,30
86565,38,-30
86605,30,-30
