time,color,angle
253616,39,-10
253657,48,10
253701,55,10
253745,57,10
253787,48,10
253827,40,0
253867,33,-10
253909,29,-10
253949,31,-10
253989,36,-10
254029,41,10
254069,44,10
254109,48,10
254149,45,10
254189,40,0
254229,29,-10
254270,25,-10
254315,27,-10
254356,35,-10
254397,44,10
254437,45,10
254478,49,10
254518,47,10
254559,41,10
254605,38,-10
254646,29,-10
254689,30,-10
254730,33,-10
254771,42,10
254815,44,10
254856,48,10
254901,47,10
254945,39,-10
254987,33,-10
255027,29,-10
255067,34,-10
255107,42,10
255148,45,10
255188,47,10
255229,43,10
255270,39,-10
255310,34,-10
255351,30,-10
255395,33,-10
255436,42,10
255476,46,10
255517,47,10
255557,45,10
255599,36,-10
255640,29,-10
255681,28,-10
255722,28,-10
255763,35,-10
255806,39,-10
255846,43,10
255891,51,10
255934,54,10
255976,55,10
256017,47,10
256057,42,10
256097,35,-10
256138,29,-10
256179,27,-10
256219,24,-10
256259,35,-10
256299,46,10
256342,51,10
256386,53,10
256427,45,10
256467,39,-10
256508,36,-10
256548,31,-10
256589,33,-10
256630,40,0
256671,42,10
256711,45,10
256751,44,10
256795,37,-10
256836,34,-10
256876,32,-10
256917,34,-10
256957,41,10
256997,46,10
257038,48,10
257079,44,10
257121,39,-10
257161,31,-10
257205,31,-10
257246,32,-10
257287,39,-10
257327,42,10
257367,46,10
257408,50,10
257448,47,10
257489,44,10
257529,40,0
257569,39,-10
257609,37,-10
257649,36,-10
257690,41,10
