time,color,angle
219271,37,-40
219312,21,-40
219353,12,-40
219397,9,-40
219438,19,-40
219479,44,40
219519,58,40
219560,66,40
219600,70,40
219640,63,40
219680,52,40
219721,36,-40
219761,22,-40
219806,14,-40
219849,11,-40
219890,25,-40
219933,52,40
219979,61,40
220019,68,40
220061,69,40
220102,68,40
220142,66,40
220183,61,40
220227,49,40
220271,28,-40
220311,14,-40
220351,7,-40
220392,6,-40
220432,7,-40
220472,22,-40
220513,43,40
220557,53,40
220598,61,40
220645,60,40
220689,53,40
220730,46,40
220770,35,-40
220811,21,-40
220852,15,-40
220892,13,-40
220932,21,-40
220973,35,-40
221017,51,40
221059,55,40
221099,63,40
221139,64,40
221187,61,40
221228,58,40
221269,49,40
221310,41,40
221351,25,-40
221392,16,-40
221437,6,-40
221479,6,-40
221520,11,-40
221568,28,-40
221608,49,40
221649,60,40
221689,67,40
221729,69,40
221770,67,40
221810,64,40
221851,52,40
221891,32,-40
221932,18,-40
221973,7,-40
222017,5,-40
222058,12,-40
222110,50,40
222158,68,40
222198,72,40
222239,71,40
222281,66,40
222321,44,40
222361,29,-40
222401,13,-40
222441,6,-40
222481,5,-40
222521,6,-40
222561,13,-40
222603,29,-40
222648,51,40
222689,64,40
222730,71,40
222771,72,40
222812,71,40
222852,69,40
222892,58,40
222932,41,40
222972,20,-40
223017,9,-40
223057,5,-40
223097,5,-40
223140,5,-40
223180,6,-40
223220,12,-40
223261,21,-40
223301,42,40
223341,58,40
223381,65,40
