time,color,angle
91045,11,-40
91087,24,-40
91128,45,40
91169,62,40
91210,71,40
91250,72,40
91291,68,40
91331,61,40
91371,45,40
91411,24,-40
91458,9,-40
91501,6,-40
91541,5,-40
91587,11,-40
91628,23,-40
91668,36,-40
91709,53,40
91750,62,40
91791,69,40
91834,70,40
91877,69,40
91918,68,40
91959,58,40
92000,37,-40
92040,16,-40
92081,5,-40
92122,5,-40
92166,5,-40
92209,19,-40
92250,38,-40
92291,57,40
92332,64,40
92372,70,40
92412,70,40
92452,69,40
92492,63,40
92532,56,40
92573,41,40
92617,25,-40
92658,11,-40
92699,6,-40
92739,6,-40
92779,6,-40
92819,20,-40
92859,33,-40
92903,49,40
92947,59,40
92991,67,40
93032,68,40
93072,61,40
93113,49,40
93153,35,-40
93197,23,-40
93238,13,-40
93279,10,-40
93319,20,-40
93361,41,40
93401,51,40
93442,60,40
93482,62,40
93522,56,40
93563,40,0
93607,23,-40
93649,11,-40
93690,7,-40
93731,14,-40
93773,29,-40
93813,45,40
93858,63,40
93898,68,40
93939,73,40
93979,71,40
94019,68,40
94061,55,40
94102,39,-40
94143,18,-40
94183,7,-40
94228,6,-40
94271,17,-40
94311,39,-40
94352,47,40
94392,60,40
94432,64,40
94472,68,40
94512,58,40
94552,48,40
94596,28,-40
94638,18,-40
94679,10,-40
94719,8,-40
94760,11,-40
94801,24,-40
94841,45,40
94882,56,40
94926,67,40
94968,70,40
95011,68,40
95052,56,40
95092,34,-40
95132,18,-40
