time,color,angle
334865,16,-30
334906,29,-30
334946,44,30
334987,51,30
335027,58,30
335070,60,30
335114,45,30
335154,29,-30
335195,19,-30
335235,12,-30
335275,12,-30
335315,21,-30
335355,40,0
335395,56,30
335435,67,30
335476,70,30
335516,62,30
335556,46,30
335597,24,-30
335638,10,-30
335679,7,-30
335720,6,-30
335764,15,-30
335805,49,30
335846,71,30
335894,76,30
335935,70,30
335975,54,30
336015,31,-30
336055,17,-30
336096,11,-30
336136,10,-30
336176,24,-30
336217,45,30
336257,56,30
336297,60,30
336337,60,30
336377,46,30
336421,32,-30
336466,18,-30
336508,13,-30
336552,12,-30
336594,17,-30
336635,27,-30
336676,48,30
336717,57,30
336757,66,30
336798,68,30
336838,59,30
336879,56,30
336919,33,-30
336959,17,-30
337000,10,-30
337044,13,-30
337089,33,-30
337132,49,30
337174,55,30
337221,64,30
337263,62,30
337304,51,30
337345,32,-30
337385,23,-30
337427,18,-30
337467,20,-30
337507,31,-30
337547,43,30
337587,52,30
337627,56,30
337667,56,30
337707,51,30
337747,40,0
337787,30,-30
337828,21,-30
337868,19,-30
337909,32,-30
337954,46,30
337995,52,30
338036,56,30
338077,58,30
338119,51,30
338159,40,0
338199,29,-30
338239,19,-30
338279,17,-30
338323,25,-30
338365,45,30
338406,57,30
338454,63,30
338495,63,30
338535,51,30
338575,40,0
338615,27,-30
338661,19,-30
338704,17,-30
338745,31,-30
338786,46,30
338826,54,30
338867,60,30
338907,58,30
338947,47,30
