time,color,angle
104256,35,-10
104296,33,-10
104337,28,-10
104377,34,-10
104417,39,-10
104463,43,10
104506,47,10
104546,49,10
104586,43,10
104629,37,-10
104672,34,-10
104715,32,-10
104755,37,-10
104797,43,10
104837,46,10
104877,48,10
104918,46,10
104961,41,10
105005,37,-10
105045,34,-10
105086,32,-10
105126,38,-10
105167,47,10
105208,53,10
105248,54,10
105289,51,10
105336,43,10
105376,41,10
105416,33,-10
105456,28,-10
105497,23,-10
105538,25,-10
105578,32,-10
105619,39,-10
105659,44,10
105706,52,10
105747,55,10
105787,48,10
105827,38,-10
105871,33,-10
105915,28,-10
105955,32,-10
105996,41,10
106036,51,10
106077,54,10
106117,47,10
106157,40,0
106201,31,-10
106245,28,-10
106285,29,-10
106327,32,-10
106368,40,0
106408,43,10
106449,47,10
106490,45,10
106536,38,-10
106577,34,-10
106617,31,-10
106658,36,-10
106698,43,10
106738,43,10
106778,47,10
106818,46,10
106859,43,10
106899,36,-10
106939,32,-10
106979,29,-10
107020,30,-10
107060,43,10
107100,51,10
107145,54,10
107190,48,10
107231,38,-10
107275,31,-10
107315,29,-10
107356,32,-10
107396,40,0
107437,42,10
107477,44,10
107517,41,10
107557,36,-10
107598,29,-10
107638,29,-10
107679,34,-10
107719,37,-10
107759,39,-10
107800,42,10
107840,48,10
107884,50,10
107926,49,10
107967,43,10
108007,40,0
108048,37,-10
108088,35,-10
108128,37,-10
108169,42,10
108210,47,10
108251,49,10
108295,49,10
108336,43,10
