time,color,angle
223219,47,30
223259,61,30
223303,69,30
223344,64,30
223385,43,30
223428,33,-30
223469,22,-30
223513,14,-30
223554,14,-30
223595,28,-30
223636,42,30
223676,51,30
223717,58,30
223757,55,30
223804,44,30
223845,31,-30
223887,21,-30
223931,13,-30
223974,15,-30
224015,29,-30
224056,35,-30
224097,47,30
224138,64,30
224178,73,30
224218,75,30
224258,70,30
224298,54,30
224338,28,-30
224383,12,-30
224424,8,-30
224465,9,-30
224506,17,-30
224546,32,-30
224586,48,30
224627,53,30
224668,62,30
224709,62,30
224753,56,30
224794,42,30
224835,29,-30
224875,18,-30
224915,13,-30
224955,11,-30
224995,19,-30
225035,34,-30
225076,46,30
225117,52,30
225158,58,30
225200,58,30
225241,48,30
225284,40,0
225325,25,-30
225365,16,-30
225406,16,-30
225446,23,-30
225487,44,30
225528,56,30
225573,61,30
225615,62,30
225656,53,30
225697,45,30
225737,35,-30
225777,23,-30
225817,14,-30
225857,11,-30
225897,19,-30
225937,28,-30
225977,42,30
226017,52,30
226058,59,30
226099,57,30
226143,46,30
226184,32,-30
226225,19,-30
226265,13,-30
226305,15,-30
226345,25,-30
226386,45,30
226427,55,30
226467,60,30
226507,59,30
226548,44,30
226588,28,-30
226629,17,-30
226672,14,-30
226714,16,-30
226755,31,-30
226796,47,30
226837,54,30
226877,60,30
226918,59,30
226958,46,30
226998,35,-30
227043,19,-30
227084,13,-30
227125,16,-30
227165,32,-30
227205,47,30
227245,55,30
227285,57,30
