time,color,angle
226299,23,-20
226340,35,-20
226380,45,20
226420,51,20
226464,57,20
226505,57,20
226545,53,20
226588,43,20
226628,35,-20
226669,21,-20
226710,15,-20
226754,16,-20
226796,30,-20
226836,44,20
226876,59,20
226917,65,20
226957,60,20
226998,46,20
227038,34,-20
227079,21,-20
227123,14,-20
227166,19,-20
227206,28,-20
227247,37,-20
227287,45,20
227328,55,20
227369,60,20
227409,58,20
227449,49,20
227489,40,0
227529,31,-20
227577,24,-20
227619,28,-20
227660,38,-20
227705,47,20
227747,52,20
227788,55,20
227829,54,20
227869,47,20
227910,38,-20
227950,31,-20
227991,26,-20
228035,32,-20
228075,46,20
228116,52,20
228158,55,20
228201,54,20
228245,46,20
228286,37,-20
228326,31,-20
228367,23,-20
228407,30,-20
228447,39,-20
228487,50,20
228528,55,20
228569,60,20
228617,55,20
228658,45,20
228699,37,-20
228739,25,-20
228779,20,-20
228819,27,-20
228859,35,-20
228900,44,20
228940,48,20
228980,54,20
229020,49,20
229060,38,-20
229100,28,-20
229140,23,-20
229180,25,-20
229221,39,-20
229265,47,20
229306,54,20
229347,59,20
229388,59,20
229429,51,20
229469,43,20
229509,35,-20
229549,25,-20
229590,19,-20
229630,24,-20
229675,35,-20
229718,40,0
229758,47,20
229799,56,20
229839,60,20
229879,47,20
229919,35,-20
229959,32,-20
230000,25,-20
230041,27,-20
230086,40,0
230127,49,20
230168,53,20
230216,49,20
230256,44,20
230297,31,-20
230339,25,-20
230379,19,-20
