time,color,angle
215157,75,40
215198,74,40
215239,74,40
215280,72,40
215321,64,40
215364,49,40
215407,27,-40
215448,13,-40
215488,7,-40
215529,6,-40
215569,13,-40
215609,29,-40
215649,52,40
215690,68,40
215730,74,40
215770,74,40
215810,72,40
215851,72,40
215891,68,40
215932,61,40
215972,46,40
216016,25,-40
216058,14,-40
216098,9,-40
216139,8,-40
216180,13,-40
216223,40,0
216263,57,40
216303,64,40
216349,68,40
216389,67,40
216429,64,40
216469,57,40
216509,48,40
216549,27,-40
216590,11,-40
216631,7,-40
216671,7,-40
216712,17,-40
216753,42,40
216793,56,40
216833,63,40
216877,63,40
216919,61,40
216962,57,40
217008,51,40
217049,42,40
217090,32,-40
217130,18,-40
217170,13,-40
217211,10,-40
217251,16,-40
217292,42,40
217333,63,40
217375,69,40
217418,72,40
217459,71,40
217505,69,40
217547,68,40
217588,57,40
217629,43,40
217669,20,-40
217710,10,-40
217750,7,-40
217791,6,-40
217837,18,-40
217879,50,40
217919,67,40
217959,76,40
218000,76,40
218041,74,40
218082,71,40
218122,66,40
218162,56,40
218202,40,0
218243,24,-40
218283,13,-40
218323,10,-40
218368,20,-40
218408,58,40
218449,75,40
218489,75,40
218529,72,40
218570,70,40
218610,75,40
218651,67,40
218691,61,40
218731,39,-40
218771,17,-40
218812,9,-40
218852,7,-40
218893,23,-40
218933,54,40
218977,70,40
219020,74,40
219061,73,40
219105,72,40
219148,70,40
219189,66,40
219230,52,40
