time,color,angle
314668,36,-50
314708,56,50
314748,67,50
314788,71,50
314828,70,50
314868,70,50
314909,69,50
314954,64,50
314996,30,-50
315036,14,-50
315076,6,-50
315120,4,-50
315164,5,-50
315207,23,-50
315248,62,50
315295,72,50
315336,76,50
315377,79,50
315417,74,50
315458,74,50
315498,61,50
315539,38,-50
315580,22,-50
315621,11,-50
315665,11,-50
315706,10,-50
315746,20,-50
315787,47,50
315833,62,50
315876,70,50
315918,71,50
315962,69,50
316005,62,50
316045,32,-50
316086,12,-50
316127,6,-50
316168,5,-50
316208,6,-50
316248,25,-50
316288,52,50
316330,64,50
316371,69,50
316415,71,50
316457,69,50
316497,66,50
316538,46,50
316579,19,-50
316619,8,-50
316660,5,-50
316704,5,-50
316745,5,-50
316786,7,-50
316827,14,-50
316868,36,-50
316908,63,50
316949,71,50
316989,72,50
317029,73,50
317074,71,50
317122,72,50
317165,62,50
317205,35,-50
317245,13,-50
317286,8,-50
317326,5,-50
317367,6,-50
317408,19,-50
317449,54,50
317489,75,50
317534,80,50
317575,80,50
317616,80,50
317657,80,50
317698,47,50
317738,19,-50
317779,6,-50
317820,5,-50
317865,6,-50
317905,5,-50
317947,6,-50
317989,39,-50
318029,67,50
318070,79,50
318115,81,50
318160,80,50
318204,78,50
318246,79,50
318286,62,50
318328,20,-50
318372,7,-50
318415,5,-50
318456,6,-50
318496,6,-50
318537,14,-50
318578,42,50
318618,55,50
318658,64,50
318698,67,50
318738,67,50
318778,64,50
