time,color,angle
219085,64,30
219125,62,30
219166,57,30
219206,43,30
219247,33,-30
219289,28,-30
219332,18,-30
219374,15,-30
219414,28,-30
219455,40,0
219497,51,30
219538,55,30
219582,59,30
219625,57,30
219666,53,30
219707,46,30
219754,31,-30
219794,22,-30
219835,15,-30
219875,12,-30
219915,13,-30
219956,21,-30
220002,38,-30
220044,46,30
220084,51,30
220125,60,30
220165,61,30
220205,58,30
220245,52,30
220289,43,30
220333,32,-30
220375,22,-30
220416,16,-30
220457,16,-30
220499,28,-30
220539,47,30
220579,55,30
220624,62,30
220665,66,30
220705,58,30
220745,48,30
220787,39,-30
220831,31,-30
220875,26,-30
220922,28,-30
220964,42,30
221004,58,30
221045,64,30
221085,61,30
221127,43,30
221168,22,-30
221208,11,-30
221248,8,-30
221288,9,-30
221328,15,-30
221373,32,-30
221414,46,30
221455,55,30
221495,60,30
221536,63,30
221576,52,30
221616,38,-30
221657,28,-30
221699,19,-30
221743,19,-30
221784,33,-30
221825,48,30
221865,54,30
221905,62,30
221945,64,30
221985,56,30
222026,47,30
222066,31,-30
222108,22,-30
222148,14,-30
222188,13,-30
222229,25,-30
222273,46,30
222314,52,30
222355,62,30
222404,63,30
222445,48,30
222486,32,-30
222527,16,-30
222567,11,-30
222608,12,-30
222648,20,-30
222690,36,-30
222731,51,30
222774,70,30
222814,77,30
222856,77,30
222897,72,30
222937,59,30
222978,43,30
223018,23,-30
223058,12,-30
223099,7,-30
223139,8,-30
223179,22,-30
