time,color,angle
260689,24,-40
260729,19,-40
260769,21,-40
260809,36,-40
260853,59,40
260897,73,40
260939,75,40
260980,74,40
261021,64,40
261062,45,40
261102,28,-40
261143,12,-40
261184,6,-40
261228,5,-40
261269,6,-40
261309,12,-40
261349,33,-40
261389,59,40
261430,70,40
261471,80,40
261512,80,40
261556,80,40
261599,78,40
261642,64,40
261682,38,-40
261723,11,-40
261768,6,-40
261808,6,-40
261849,6,-40
261889,13,-40
261931,35,-40
261979,53,40
262020,70,40
262061,78,40
262101,78,40
262143,77,40
262183,70,40
262227,48,40
262268,27,-40
262309,13,-40
262350,7,-40
262391,6,-40
262431,12,-40
262472,28,-40
262512,56,40
262552,67,40
262592,75,40
262632,75,40
262675,73,40
262715,62,40
262758,46,40
262798,30,-40
262840,14,-40
262881,7,-40
262921,6,-40
262961,8,-40
263002,25,-40
263042,47,40
263083,62,40
263127,70,40
263169,70,40
263209,65,40
263250,49,40
263291,31,-40
263332,15,-40
263372,9,-40
263413,7,-40
263457,14,-40
263498,37,-40
263538,53,40
263582,64,40
263622,69,40
263663,71,40
263705,62,40
263750,40,0
263791,24,-40
263831,18,-40
263873,14,-40
263917,24,-40
263958,53,40
264003,62,40
264046,71,40
264088,69,40
264129,59,40
264169,31,-40
264209,20,-40
264249,10,-40
264289,7,-40
264329,10,-40
264370,23,-40
264411,45,40
264451,64,40
264493,72,40
264537,74,40
264578,71,40
264619,65,40
264659,52,40
264701,30,-40
264743,8,-40
264788,5,-40
