time,color,angle
35458,56,20
35498,62,20
35538,60,20
35579,52,20
35619,46,20
35659,36,-20
35700,26,-20
35745,21,-20
35795,26,-20
35836,40,0
35879,49,20
35919,55,20
35960,55,20
36001,44,20
36045,33,-20
36086,24,-20
36127,17,-20
36167,18,-20
36208,28,-20
36248,44,20
36289,55,20
36329,64,20
36370,64,20
36413,49,20
36456,34,-20
36496,28,-20
36537,18,-20
36578,20,-20
36622,32,-20
36668,41,20
36711,50,20
36755,59,20
36796,54,20
36837,40,0
36878,32,-20
36918,27,-20
36958,26,-20
36998,36,-20
37038,46,20
37079,57,20
37120,65,20
37161,73,20
37206,63,20
37247,47,20
37288,34,-20
37329,18,-20
37369,16,-20
37409,15,-20
37451,26,-20
37492,44,20
37536,55,20
37577,62,20
37618,59,20
37658,45,20
37699,30,-20
37741,18,-20
37785,12,-20
37826,13,-20
37867,29,-20
37908,43,20
37948,53,20
37988,61,20
38028,55,20
38068,33,-20
38108,21,-20
38148,16,-20
38189,19,-20
38230,35,-20
38271,54,20
38316,63,20
38356,67,20
38396,60,20
38436,51,20
38476,45,20
38517,39,-20
38557,29,-20
38597,21,-20
38638,20,-20
38678,30,-20
38720,40,0
38760,55,20
38800,61,20
38844,61,20
38886,48,20
38927,32,-20
38968,20,-20
39009,16,-20
39049,22,-20
39089,31,-20
39129,47,20
39169,60,20
39216,67,20
39256,63,20
39297,57,20
39338,43,20
39380,29,-20
39425,23,-20
39466,16,-20
39509,17,-20
39549,25,-20
