time,color,angle
249490,45,10
249531,41,10
249571,35,-10
249615,27,-10
249656,30,-10
249697,31,-10
249737,33,-10
249778,32,-10
249819,37,-10
249859,43,10
249899,44,10
249939,49,10
249979,47,10
250021,44,10
250061,40,0
250106,32,-10
250147,29,-10
250188,30,-10
250228,34,-10
250268,39,-10
250309,48,10
250349,54,10
250397,56,10
250437,55,10
250477,52,10
250517,48,10
250565,41,10
250606,37,-10
250646,30,-10
250687,28,-10
250728,29,-10
250769,36,-10
250809,38,-10
250850,41,10
250891,48,10
250931,50,10
250975,46,10
251016,39,-10
251056,33,-10
251097,30,-10
251137,34,-10
251177,42,10
251217,46,10
251257,51,10
251298,48,10
251339,40,0
251379,34,-10
251420,30,-10
251461,35,-10
251505,39,-10
251546,44,10
251587,49,10
251627,53,10
251667,50,10
251711,44,10
251752,40,0
251795,38,-10
251837,35,-10
251878,37,-10
251918,40,0
251959,48,10
252000,55,10
252044,53,10
252091,45,10
252135,39,-10
252179,34,-10
252219,32,-10
252260,36,-10
252300,44,10
252340,47,10
252380,50,10
252420,48,10
252460,42,10
252500,35,-10
252541,30,-10
252581,28,-10
252625,32,-10
252666,35,-10
252707,37,-10
252748,44,10
252789,51,10
252829,67,10
252869,60,10
252909,56,10
252949,42,10
252989,40,0
253030,36,-10
253071,29,-10
253115,27,-10
253156,34,-10
253196,42,10
253237,51,10
253277,55,10
253321,51,10
253366,42,10
253407,35,-10
253447,26,-10
253487,22,-10
253529,24,-10
253573,35,-10
