time,color,angle
306370,73,50
306414,75,50
306456,76,50
306497,62,50
306537,41,50
306577,25,-50
306617,14,-50
306657,6,-50
306698,6,-50
306739,9,-50
306779,53,50
306819,77,50
306859,80,50
306900,80,50
306944,80,50
306985,79,50
307026,72,50
307066,37,-50
307107,15,-50
307150,6,-50
307196,6,-50
307236,11,-50
307277,64,50
307317,72,50
307358,65,50
307398,76,50
307438,77,50
307478,73,50
307525,66,50
307567,50,50
307608,39,-50
307648,20,-50
307689,9,-50
307734,5,-50
307775,16,-50
307816,59,50
307858,88,50
307899,91,50
307939,88,50
307981,81,50
308025,78,50
308066,58,50
308107,25,-50
308149,9,-50
308189,6,-50
308230,5,-50
308275,6,-50
308316,19,-50
308356,67,50
308398,80,50
308438,82,50
308478,82,50
308518,83,50
308558,82,50
308599,80,50
308639,58,50
308693,14,-50
308738,6,-50
308783,6,-50
308824,6,-50
308866,6,-50
308906,9,-50
308946,51,50
308986,74,50
309028,79,50
309069,78,50
309109,78,50
309150,76,50
309194,72,50
309235,46,50
309276,24,-50
309316,10,-50
309356,6,-50
309396,6,-50
309436,6,-50
309480,25,-50
309520,59,50
309564,75,50
309605,77,50
309648,77,50
309690,75,50
309734,75,50
309775,74,50
309816,58,50
309856,31,-50
309900,15,-50
309945,6,-50
309986,5,-50
310027,8,-50
310069,35,-50
310109,64,50
310150,70,50
310194,71,50
310235,71,50
310275,70,50
310317,70,50
310358,71,50
310404,68,50
310445,59,50
310485,38,-50
