time,color,angle
285626,65,50
285666,62,50
285714,54,50
285755,38,-50
285796,17,-50
285836,12,-50
285876,8,-50
285917,10,-50
285957,31,-50
285997,59,50
286038,67,50
286078,70,50
286119,72,50
286164,73,50
286209,73,50
286250,52,50
286290,35,-50
286334,16,-50
286376,10,-50
286416,7,-50
286457,8,-50
286499,27,-50
286539,56,50
286579,79,50
286620,87,50
286660,83,50
286700,77,50
286741,75,50
286785,58,50
286825,25,-50
286865,14,-50
286906,6,-50
286947,6,-50
286988,6,-50
287028,24,-50
287069,46,50
287113,59,50
287155,69,50
287196,71,50
287237,70,50
287279,62,50
287319,35,-50
287360,9,-50
287400,5,-50
287444,5,-50
287485,5,-50
287525,12,-50
287565,34,-50
287606,50,50
287655,71,50
287696,72,50
287736,73,50
287778,73,50
287820,59,50
287865,43,50
287907,17,-50
287948,9,-50
287988,6,-50
288028,6,-50
288071,6,-50
288115,11,-50
288156,50,50
288196,70,50
288236,77,50
288277,79,50
288318,74,50
288359,63,50
288400,27,-50
288440,10,-50
288482,6,-50
288525,6,-50
288566,6,-50
288606,28,-50
288646,56,50
288686,72,50
288727,79,50
288768,81,50
288808,78,50
288848,75,50
288888,39,-50
288928,12,-50
288968,6,-50
289008,6,-50
289049,9,-50
289089,27,-50
289130,63,50
289175,74,50
289216,81,50
289256,80,50
289298,79,50
289338,78,50
289379,66,50
289420,32,-50
289461,9,-50
289501,5,-50
289545,5,-50
289585,6,-50
289625,25,-50
289666,53,50
289707,62,50
